product_id,marketplace,rating,advantage,disadvantage,comment
1997940400,ozon,5,,,пояс долбарит током конкретно по эффекту посмотрим.
1997940400,ozon,4,,,"Без батареек, пришлось купить ещё и батарейки, но очень плохо работает."
1997940400,ozon,5,,,хороший товар рекомендую 👍
1997940400,ozon,5,,,"даже на попу умудрилась его прицепить, чтобы ягодицы тоже проработались"
1997940400,ozon,5,,,"хороший гаджет, топим жирок"
1997940400,ozon,5,,,"посоветовал остеопат для лечения спины. какой же это кайф все таки, ушел ""кол"" и скованность. всем советую"
1997940400,ozon,5,,,"мышцы забиваются как при полноценной тренировке. пока на нижний уровнях силы, если повышать то не комфортно, но думаю привыкну постепенно"
1997940400,ozon,5,,,добиваю пресс после тренировки по дороге домой
1997940400,ozon,5,,,"шарашит током, пресс качается, я лежу на диване. идеально"
1997940400,ozon,4,,,"очень сильно бьёт током, привыкать буду. так вроде работает"
1997940400,ozon,1,,,Не работает. Вообще ничего не работает.
1997940400,ozon,5,,,"🔥 🔥 🔥 поставила на 1 режим , сильно бьёт. Инструкции не было . Подскажите , пожалуйста какой режим по слабее будет ???"
1997940400,ozon,3,,,слабый
1997940400,ozon,3,,,"пользоваться очень аккуратно (боюсь,что тронулись камушки в желчном протоке)"
1997940400,ozon,1,,,не работает
1997940400,ozon,1,,,хлипкий на вид но мощней жопа .
1997940400,ozon,5,,,"дубасит отлично, заряжается за десять минут, хватает на четыре цикла по пятнадцать минут, на щет похудения говорить рано"
1997940400,ozon,1,,,"Ужасный миостимулятор верну его обязательно, все кривое, кое как идут микро токи"
1997940400,ozon,5,,,"Вещь!!! Для спины, суставов и просто расслабляющий массаж, то что надо!!!"
1997940400,ozon,5,,,"отличный массажер, к току привыкли быстро"
1997940400,ozon,5,,,брал для массажа спины 👍
1997940400,ozon,5,,,работает но эффекта ноль
1997940400,ozon,5,,,"удобно,когда у малыша затишье,можно послушать"
1997940400,ozon,3,,,короткий пояс
1997940400,ozon,3,,,хлипковат
1997940400,ozon,1,,,не работает
1997940400,ozon,4,,,"У мамы такой же. Думала я, пока не пришел. Есть на озоне на 300р дороже, но есть инструкция на русском, клавиатура тоже на русском, что очень удобно и плюс блок для зарядки есть)
От этого отказалась, перезаказала другой"
1997940400,ozon,5,,,Хорошо как всегда
1997940400,ozon,1,,,Очень очень слабый
1997940400,ozon,5,,,эффективный массажер
1997940400,ozon,5,,,"впечатлена миостимулятором, избавилась от боли в спине"
1997940400,ozon,5,,,"Классная штука, слушали сердцебиение малыша, его нужно уметь найти! А если у кого не работает, попробуйте поколдовать с батарейками, так и сяк поставить, у меня сначала тоже не работало."
1997940400,ozon,4,,,"Заказ получил раньше срока ,но после первой пробы удивился,работал сам по себе,при включении сам выключался,суть,один контакт отошёл внутри головного устройства,хорошо руки мои из правильного места,запаял,всё отлично работает,из-за этого -1 балл на отзыв"
1997940400,ozon,5,,,крайне рекомендую
1997940400,ozon,5,,,"рекомендую, для массажа спины топ"
1997940400,ozon,5,,,"купила маме для физиотерапии, ей очень нравится"
1997940400,ozon,5,,,"исполльзую, чтобы разогнать лимфу и разбить мышцы после тренировки. ну и кайфово это, электромассаж"
1997940400,ozon,5,,,"отлично, ток бьет прям как надо, провода длинные, можно самой себе на спину поставить спокойно"
1997940400,ozon,4,,,"купила бывшему мужу на день рождение ,еще не скоро др,так как у него подагра ,остеохондроз +ожирение,короче полный набор ,решила проверить на себе,из за того что нет инструкции на русском языке и ведать не правильного использовала что я ощутила аппарат сильный меня тряхануло так что хватило на долго +задело нервную систему,прятались от меня все плоть до кошки 🤣тапочки суперские больше единички мощности я не ставила и этого хватило ,оценка 4 из за рваной коробки,ну 3го мая узнаем мнение бывшего мужа 🤣"
1997940400,ozon,5,,,"отлично работает , как дополнение к основным тренировкам . главное хорошо смачивать водой , приспособился влажные салфетки смачиваю водой и надеваю пояс. огонь 🔥"
1997940400,ozon,1,,,"К сожалению пришел с явными признаками не качественного товара, бабочка с дефектом как будто оплавлена, на пластиковых корпусах следы эксплуатации царапины местами глубокие, по работе вроде работает все"
1997940400,ozon,5,,,"неожиданный восторг от такой покупки, это просто кайф"
1997940400,ozon,5,,,"для проработки мышц пресса, но я еще на спину использую, для расслабления"
1997940400,ozon,1,,,"в описании нет информации что он на батарейках и его не зарядить,в комплекте даже нет батареек может прибор и нормальный но надо точное и детальное описание товара делать,это косяк продавца,а на батарейках разориться можно"
1997940400,ozon,5,,,идеально как доп тренировка к силовым
1997940400,ozon,5,,,"всегда ленилась качать пресс после силовой. теперь проблема решена, очень довольная"
1997940400,ozon,1,,,"плохо крепится липучка,не фиксируется зря выкинул деньги"
1997940400,ozon,5,,,"подарила парню, он в восторге"
1997940400,ozon,5,,,давно хотела такой комплект! жир топится на глазах
1997940400,ozon,5,,,Классный миостимулятор для пресса. Всё работает. За счёт импульсов очень хорошо сокращаются мыщцы пресса👍
1997940400,ozon,5,,,"классный миостимулятор, я правда для спины использую, но мне очень нравится"
1997940400,ozon,5,,,хорошо прорабатываются мышцы пресса
1997940400,ozon,5,,,"мышцы пресса офигели, спасибо"
1997940400,ozon,1,,,"Отвратительный товар, вызвавший полное огорчение и разочарование. Пояс абсолютно не вызывает сокращения мышц. 10 минут эксплуатации показались вечностью, проведённой на электрическом стуле. Удары током ассоциируются ни с чем иным, как с нахождением на электрическом стуле. 1 звезду ставлю продавцу за безукоризненную упаковку товара, полную комплектацию и досрочную доставку. Однозначно буду делать возврат, надеясь на порядочность реализатора."
1997940400,ozon,5,,,всё отлично работает
1997940400,ozon,1,,,как будто электрический стул
1997940400,ozon,5,,,"отличная вещь, правда ожидала,что он весь из эластичной ткани, а он сам из какой то плотной клеенки, только дополнительный ремень тянется, резиновый, в связи с чем нет плотного прилегания к телу, а в остальном всё здорово с первого раза исчезло ограничение движение в плечевом поясе, хорошо бы ещё чтобы долго не ломался, планирую ещё прикупить пару бабочек для массажа более недоступных мест"
1997940400,ozon,5,,,работает хорошо
1997940400,ozon,5,,,"Все хорошо, работает"
1997940400,ozon,5,,,Работает! Все отлично!
1997940400,ozon,5,,,"работает хорошо, ощущения для меня даже приятные, посмотрим на результат"
1997940400,ozon,5,,,супер
1997940400,ozon,5,,,"работает отлично,на первом режиме позвонки в трусы сыплются.,,🤣🤣🤣"
1997940400,ozon,1,,,не работает туфта полная
1997940400,ozon,1,,,"не работает,как вернуть товар."
1695277972,ozon,5,,,рабочий
1695277972,ozon,5,,,всё отлично работает 👍
1695277972,ozon,5,,,шикарный товар работает так хорошо помогает
1695277972,ozon,5,,,отлично
1695277972,ozon,5,,,Классная вещь👍🏻
1695277972,ozon,5,,,"молодому человеку очень понравилось. заказывала изначально для своих целей, но играет теперь он"
1695277972,ozon,5,,,работает но не хватает 2 электродов не дошли
1695277972,ozon,5,,,"отличный товар,рекомендую!"
1695277972,ozon,5,,,"Пришло все в целости . Все в комплекте . Внешне все хорошо , в работе ещё не пробывала . Позже дополню . Спасибо ."
1695277972,ozon,5,,,за свою цену хороший аппарат электромиостимуляции
1695277972,ozon,1,,,"Сломался через неделю,деньги на ветер."
1695277972,ozon,3,,,"Пришёл не комплект, без сетевого адаптера. Было написано инструкция на русском языке, на видео и фото отзывов видно что инструкции и на самом аппарате на экране русский язык, но нам пришёл не инструкции на русском ни в аппарате русского нету. Попробовали вроде работает, но что работает пока не разобрались. Жена переводит с телефоном, но пока не разобрались."
1695277972,ozon,2,,,"Даже на первом режиме не возможно прикладывать , бьёт током"
1695277972,ozon,1,,,Стимулятор пришел без блока питания. Изображение на экране работает частями. Сам вроде работает. Инструкция и меню на английском. Хотя продавец обещает все на русском!
1695277972,ozon,4,,,норм
1695277972,ozon,5,,,не работает
1695277972,ozon,3,,,"Коробка помята не упаковано, сетевого адаптера нету, стекло треснутое и отвалилось, но в целом всё работает."
1695277972,ozon,5,,,"такой маленький, и такой мощный и много функций. Супер, рекомендую однозначно!!!"
1695277972,ozon,5,,,всё прекрасно спасибо
1695277972,ozon,5,,,"Пришел в срок, упакован хорошо, всё работает... ⭐⭐⭐⭐⭐👍"
1695277972,ozon,5,,,Пока нравится
1695277972,ozon,1,,,увы но мне пришло аппарат в нерабочем состоянии и это очень обидно.. всё переключается но ничего не работает .. батарейки купили новые и на зарядку ставили ничего не помогло аппарат не рабочий((.. обидно
1695277972,ozon,5,,,Прикольная штука. программки простоваты. По деньгам.
1695277972,ozon,5,,,хорошо работает. свою функцию выполняет.
1695277972,ozon,5,,,"Всё отлично. Пользуюсь 4 дня, по 2 раза в день. Попробовал все режимы и пока доволен. Всегда скептически относился к подобным приборам но, этот и правда даёт положительный эффект. Массаж производится за счёт воздействия микротоков на мышцы. Начинать лучше с минимального времени и мощности, с непривычки возможны неприятные ощущения. Чувство, как на электрофорезе в поликлинике. В режиме ""Вес"", на максимальном токе, довольно ощутимые сокращения мышц как при тренировке с небольшими гантелями. Сами мышцы при этом немного укрепляются. После использования, электроды протереть чистой, влажной хлопковой тканью и закрыть защитными плёночками. В комплекте 3 батарейки типа ААА, блок питания, электроды сменные и можно докупить отдельно. Кстати, в режиме расслабляющего массажа, за 3 дня прекратились судороги которыми постоянно мучаюсь. Брал на пробу, пока не жалею."
1695277972,ozon,5,,,Очень хороший массажёр
1695277972,ozon,4,,,"маленький,пока не пробовал.адаптера в розетку нет, инструкции на русском языке нет.так-что не советую!"
1695277972,ozon,5,,,"Пришёл быстро ,все работает .Очень понравился в работе .Несколько режимов работы"
1695277972,ozon,5,,,"массажёр пришёл в рваной коробке ,в комплекте есть батарейки ,которые очень плохие,ну а сам аппарат вроде нормальный ,работает,будем пробовать"
1695277972,ozon,5,,,Я ещё мало пользуюсь но можно сказать аппарат хороший
1695277972,ozon,5,,,"все работает, покупал ради интереса"
1695277972,ozon,3,,,слабенький
1695277972,ozon,5,,,работает
1695277972,ozon,5,,,работает . достаточно сильный . рекомендую.
1695277972,ozon,1,,,"Ужас просто,ничего не работает,возврат"
1695277972,ozon,2,,,в наличие не было блока для зарядки от сети
1695277972,ozon,2,,,"Все работает 
Но к сожалению меню не на русском языке и изменить его нельзя"
1695277972,ozon,3,,,не горит подсветка на дисплее-немного огорчилась.
1695277972,ozon,5,,,вроде работает. вечером попробую применить.
1695277972,ozon,4,,,Нет адаптера в комплекте а в инструкции он есть
1695277972,ozon,5,,,"быстрая доставка, вроде все норм, еще не использовали"
1695277972,ozon,5,,,"Хороший прибор, можно использовать для лечения миалгии, ишиаса, люмбаго!"
1695277972,ozon,1,,,Очень плохо. Практически не работает. Хотела бы вернуть
1695277972,ozon,5,,,"Работает.
Приятное воздействие на группы мышц .
удобное управление, всё понятно .
Спасибо большое производители и поставщику!👍🙏"
1695277972,ozon,4,,,"Жирный минус за то, что нет инструкции на русском языке. Пришлось изучать методом ""Тыка"". Ток есть, результат терапии позже. 
Прибор напоминает Дэнас"
1695277972,ozon,5,,,Работает
1695277972,ozon,3,,,что то на минимуме вжаривает будь здоров
1695277972,ozon,1,,,"Не работает, брак."
1695277972,ozon,5,,,спасибо все понравилось
1695277972,ozon,5,,,жене понравился аппарат очень довольна
1695277972,ozon,3,,,"Коробка слегка примятая пришла. не было блока питания. инструкция и аппарат на англ. языке, а рекламируете на русском. Как пенсионерам разбираться?????? Приобрела родителям, методом тыка всё смотрели."
1695277972,ozon,3,,,"обманули , нет сетевого адаптера
версия только с английским языком"
1695277972,ozon,1,,,нет зарядки.
1695277972,ozon,3,,,не работает вообще
1695277972,ozon,4,,,"аппарат отличный.Снял звезду из-за того,что прислали англоязычный,а на карточке показан что русскоязычный"
1695277972,ozon,4,,,немного одна током как будто пробивает
1695277972,ozon,5,,,"прекрасный массажёр,попробовал все режимы.Обалденно, меня все устраивает."
1695277972,ozon,5,,,"применяю, слишком быстро ""липучка"" становится нелипучей). Кол-во режимов хорошее, но пользуюсь в основном только двумя, остальные изредка, для разнообразия. Хороший недорогой удобный аппарат."
1695277972,ozon,5,,,В работе нормально.Слабые лепестки.
1695277972,ozon,4,,,"шайтан агрегат! но нет блока питания и русского языка но перевод на коробке, а работает отлично!"
1695277972,ozon,2,,,"Не работает 
отсутствует блок питания"
1695277972,ozon,4,,,нет инструкции на русском
1695277972,ozon,3,,,"Если верить карточке товара и другим отзывам, то мне достался вариант прибора, который дядюшка Лю собирает в подвале, после работы, специально для американского рынка... Первое - он только и исключительно англоязычный, если посмотреть на кнопку переключения языка и даже нажать её, то, хоть на кнопке и написано CHI / EN, а на дисплее меняются строчки названий режимов, но они все содержат одну и ту же информацию на английском, ни китайского ни русского нет! Вот такой интересный дисплей... Второе, хоть коробка и была немного измята, но следов вскрытия не носила, она(коробка) была заклеена аккуратным квадратиком скотча и он не менялся - это видно, но внутри отсутствовал блок питания, хотя всё остальное из комплекта на месте и более того имеется подарок в виде специальной пластины из пластика на которую можно временно помещать гелиевые электроды (2шт.) и которая имеет такую поверхность, что электрод не повреждается и легко отлипает от неё - очень приятный аксессуар. Не видел такого раньше. И, наконец, третье: дядя Лю решил, что раз все строчки с названием режимов на дисплее на английском, то и инструкций должна быть не одна, а две и Обе на Английском, благо для меня это совсем не проблема. И ещё одна деталь: в английской инструкции в спецификации продукта написано, что источник питания 3 сухие батареи общим напряжением 4,5В. Так может в этой (англоязычной) комплектации и не должно быть сетевого блока питания. Ведь в нормальных странах (и в СССР втом числе) любой медицинский прибор электростимуляции длжен был иметь гальваническую развязку по питанию от сети переменного тока, чтобы даже при пробое выходных цепей ( источников тока пациента ) сетевое напряжение не могло его убить... Изоляция трансформаторов источников питания испытывалась на пробой напряжением до 5000В. Может в Америке и теперь такие приборы запрещено питать от сети через простые коммерческие БП? Аналогичные, более продвинутые приборы со встроенными аккумуляторами, не работают, когда подключены к адаптерам питания, а только заряжаются...
Сам прибор рабочий, от комплектных батареек шандарахает так, что я подпрыгиваю уже при уровне 2÷3 из 15 доступных. С этим прибором надо быть очень осторожным и не ставить разнополярные электроды ближе 100мм. Сначала ставте ещё дальше, чтобы приноровится и понять свои индивидуальные ощущения и пределы. Я купил этот прибор как второй на дачу, чтобы не таскать с собой другой, более качественный. Меня устраивает, более-менее, но считаю, что с параметрами и пределами тока не совсем всё правильно... На область грудины и шею не советую ставить, пока не опробуете в других зонах. Сдавать и спорить не буду, постараюсь найти в запасах подходящий блок питания или обойдусь батарейками. С учетом всех ""чудачеств"" больше 3* не поставлю..."
1695277972,ozon,5,,,взяла другую модель
1695277972,ozon,1,,,Самое бесполезное моё приобретение.
1695277972,ozon,5,,,"Весёлая штука. Можно многое узнать у человека, ежели покрепче привязать. Короче, пацаны.. Паяльник и утюги это уже даже не вчерашний день"
1695277972,ozon,5,,,"работает, зашибись долбит."
1695277972,ozon,1,,,"Обидно,, адаптора не было😪😪
Пишу сразу, еще не испробовола"
1695277972,ozon,5,,,"круто....я, как любитель импульсного массажа,пищу от удовольствия."
1695277972,ozon,5,,,"Нет инструкции на русском языке, разбираюсь методом тыка,китайского не знаю,есть одна деталь не понимаю куда изачем она …для чего козе баян?"
1695277972,ozon,5,,,ок
1695277972,ozon,1,,,"не работал, возвраст"
1695277972,ozon,4,,,"Нет инструкции на русском языке(это не маловажно),нет блока питания,только провод USB и батарейки в комплекте.Доставлен в мятой коробке,стекло экрана лежало отдельно,пришлось подклеить.Прибор работает,разобрался с включением. Было бы не плохо, если бы продавец разместил инструкцию на русском языке на странице товара с возможностью покупателю её скачать в формате PDF."
1695277972,ozon,5,,,"взяла сыну, мой старенький так не бьёт. классная штукенция, советую"
1695277972,ozon,5,,,"Хороший аппарат,использую его в реабилитации."
1695277972,ozon,5,,,"Работает нормально. Коробка без упаковки, помятая. На Русском только коробка. Внутри описание и сам прибор на импортном языке. БП заменили на кабель ЮСБ. Батарейки в комплекте."
1695277972,ozon,5,,,"очень полезный аппарат, пользуюсь более 3 месяцев заказал всем родственникам. рекомендую"
1695277972,ozon,4,,,"экран не светит, не упакован , инструкция не о чём , А так работает , надолго ли хватит , видно будет."
1695277972,ozon,4,,,"Не хватает сетевого адаптера питания. Один лепесток плохо проводит, а так работает."
1695277972,ozon,5,,,"Заказывал на два электрода, впарили 4, это нормально, больше лучше чем меньше, коробка вскрыта, сетевой блок кто та скамуниздил, видимо кому-то нужнее, дай бог ему здоровья, а в целом прибор хороший 5 звёзд"
1695277972,ozon,5,,,очень хорошая вещь
1695277972,ozon,1,,,"упаковка прочная, красивая. Надписи все на русском языке. Инструкция не читаемая. Язык иностранный. Нет в комплектации провода для электродов. Хочу вернуть товар."
1695277972,ozon,5,,,Отличный аппарат . Только нет инструкции на русском языке . Но это совсем не проблема . Зашла в интернет и нашла перевод.
1695277972,ozon,5,,,"Как только получил то сразу подключил комплектный шнур питания к блоку питания телефона и начал изучать.
С начала показалось что не работает. Т.к толком не разобрался какие клипсы не парные.
Потом на пресс накинул пояс от другого тренажёра и подключил провода из комплекта.
Полагаясь на настройки предыдущего тренажёра установил аналогичные настройки мощности.
Хорошо что второй электрод не защёлкнул.
Шарахнуло мама не горюй.
Уменьшил до единички и стало более комфортно.
Устройство рабочее.
Инструкция как и у всех без русского.
В большей степени указаны точки акупунктуры.
Даже ступни расписаны.
Надо более детально делать перевод и пробовать использовать полученную информацию.
В комплекте 4 электрода с гелем.
Но такие электроды можно купить отдельно. Они есть.
В общем я доволен."
1695277972,ozon,4,,,"Не совсем соответствует описанию. Качество, конечно - дешманское. Меню на английском языке, инструкция на английском языке, нет блока питания, 4-е электрода, а не 2. Но, в целом: все работает, управление - интуитивно понятное, функции выполняет. За такую цену - устраивает.
Балл снизил из-за не соответствия описнию."
1695277972,ozon,1,,,"инструкция не на русском, сам аппарат тоже, отсутствовал в коробке сетевой адаптер. 👎"
1695277972,ozon,5,,,"Очень понравился за такую цену. С первого раза почувствовала облегчение от боли в шее. Думаю, что позже возьму еще с 8шт электродов."
1695277972,ozon,5,,,"Брала родителем , вроде довольны"
1695277972,ozon,5,,,Всё целое в коробке сппсибо
1695277972,ozon,2,,,отсутствует блок питания.прилепил липучки импульса нет буду оформлять возрат денег.
1695277972,ozon,4,,,"упаковка помятая,адаптера нет,по-русски нет ни слова,зато не поврежден и работает 👍,посмотрю сколько..."
1695277972,ozon,5,,,Товар не соответствует описанию. Меню на английском. Заказывал с двумя электродами пришло с четырьмя. 5 баллов за то что всё понравилось и работает. В интернете есть все инструкции и места установки электродов.
1695277972,ozon,1,,,В комплекте нет сетевого адаптера.
1695277972,ozon,4,,,"думала массажирвет, а он просто током бьет, но плохого ничего нет мышцы расслабляет"
1695277972,ozon,5,,,все хорошо помогает хорошо 👍
1695277972,ozon,5,,,🔥👍
1695277972,ozon,3,,,"Внешний вид не плохой, но инструкция просто ужас! Продавцу наплевать, какое впечатление произведёт его товар. Продавец, вы-то сами смотрите, что продаёте?"
1695277972,ozon,2,,,не было зарядника
1695277972,ozon,3,,,Прошибает током.
1797175005,ozon,5,,,Мощно долбит
1797175005,ozon,5,,,прикольная вещь)не ожидал что так мощьно будет бить током))))мышцы живота все напрягаются
1797175005,ozon,5,,,норм
1797175005,ozon,5,,,прикольно. работает.
1797175005,ozon,5,,,"ушла боль в шее и спине, использую 1 раз в день перед сном"
1797175005,ozon,5,,,"мышцы болят как после настоящей тренировки, значит работают"
1797175005,ozon,5,,,"хороший массажер, только начинайте ставить с осторожностью, на менее болевых участках, а то удивитесь"
1797175005,ozon,5,,,бьет током будь здоров)) зато прошли спазмы в мышцах
1797175005,ozon,5,,,"диетолог посоветовал миостимулятор (к диете конечно, не вместо). результат вижу уже, я так рада. уходит вес, а кожа не обвисает"
1797175005,ozon,5,,,После работы расслабляет и спину и шею
1797175005,ozon,3,,,"Очень очень слабо, на максимум еле чувствуется. После 2-х недель использования (1 раз в день) сложилось впечатление что вообще стал хуже работать."
1797175005,ozon,3,,,Сильно бьёт током
1797175005,ozon,1,,,"диаметр пояса на соплю, кому он не нужен."
1797175005,ozon,4,,,"к сожалению, раздражение выступило при использовании, с левой стороны пробивало током. возврат одобрили сразу"
1797175005,ozon,3,,,"аппарат неплохой,но кнопка + западает, очень трудно включать. возможно буду оформлять возврат."
1797175005,ozon,4,,,"упаковка мятая, порванная, скотчем подклеена. а так все рабочее. пробовал на первой скорости - непривычно. сейчас рано что то говорить, время покажет. самое главное рабочий)"
1797175005,ozon,4,,,контакты пришиты грубо когда начинается работа колит и царапает. Работает лучше всяких наклеек которые потом отпадают. Не забывайте смачивать контакты
1797175005,ozon,5,,,"все отлично, есть инструкция на русском. да и без нее все интуитивно понятно. режимов много и интенсивность тоже можно подобрать под себя"
1797175005,ozon,5,,,"избавляюсь от целюлита, очень прикольный эффект - вода уходит и объемы тоже. мышцы лучше становятся"
1797175005,ozon,5,,,"крайне эффективная вещь, лучше всякого массажа и остеопатии вместе взятых"
1797175005,ozon,4,,,Пришёл быстро сняла звезду так как коробка была вскрыта на вроде всё на месте один миостимулятор плохо работает муж попробовал сказал что слабенький посмотрим на сколько хватит .Работает от простых мизинчиковых батареек это тоже минус я почему то думала что он заряжается .
1797175005,ozon,5,,,"так то хорошо работает, только на счет эфекта пока что не могу сказать"
1797175005,ozon,1,,,не работают электроды при всех режимах на не идёт питание и правду говорят бесплатный сыр только мышеловке
1797175005,ozon,1,,,отстой работает от батареек дешёвый пластик ! крепления отпали!🤦
1797175005,ozon,5,,,"Всё пришло вовремя и целое, качество хорошее, спасибо продавцу)"
1797175005,ozon,5,,,"хорошо упакован 
пришёл быстро 
мощный"
1797175005,ozon,5,,,ок
1797175005,ozon,4,,,Липучки быстро тиряют свое своистово
1797175005,ozon,4,,,"Проводимость хорошая, будем ждать результат.
Единственный минус плохо держится"
1797175005,ozon,2,,,"брак! для пресса работает только одна верхняя слева часть и всё! как не пробовал не работает остальное! водой тоже смачивал, две маленькие работают как надо"
1797175005,ozon,2,,,Не эффективные. Малая мощность. Не продумано крепление.
1797175005,ozon,5,,,все работает отлично
1797175005,ozon,1,,,Тавар не работает сделал возврат спасибо продавцу што быстро вернули возврат
1797175005,ozon,5,,,работает прикольно . только была бы инструкция на руском
1797175005,ozon,3,,,"задумка хорошая, а вот качество не очень...."
1797175005,ozon,4,,,"Вроде работает, упакован нормально, буду смотреть."
1797175005,ozon,5,,,"Хороший аппарат . Мышечные спазмы, усталость ног,тренировка групп мышц, всё это в нём есть.Всё-таки индив нужно с доктором обсуждать."
1797175005,ozon,5,,,мне очень понравилось
1797175005,ozon,1,,,"пришёл брак, к сожалению код уже выбросили, поэтому не можем вернуть"
1797175005,ozon,1,,,"оформила возврат,так как работает на одну сторону"
1797175005,ozon,5,,,"товар отличный, очень нравится, правда я пока только на 1 выдерживаю. Спасибо!"
1797175005,ozon,5,,,пользую несколько дней пока все хорошо нравиться
1797175005,ozon,5,,,все работает хорошо
1797175005,ozon,1,,,Китайская ненужная вещь
1797175005,ozon,5,,,норм
1797175005,ozon,5,,,хороший
1797175005,ozon,1,,,маленький размер
1797175005,ozon,4,,,"Пришло всё быстро. Из минусов для меня меньше чем ожидалось. Но это моё мнение. Кто пишет, что бьёт током. Так и есть, если не плотный контакт и лучше использовать мазь для электродов."
1797175005,ozon,5,,,"на второй день уже на третьем уровне интенсивности, а сначала думал что вообще не смогу терпеть. круто, спасибо"
1797175005,ozon,5,,,"работает суперски, током бьет несщадно, но нам с женой очень нравится, она даже большую мощность ставит"
1797175005,ozon,5,,,взял в первые ну вроде не че так.
1797175005,ozon,5,,,"Товар пришёл быстро,всё работает. Плотно нужно приклеивать,что бы сеть не была прервана. Идёт сигнал тока, если много жира дольше нужно работать пока мышцы начнут интенсивно работать. Пробовала на шеи там,чётко и едет сокращение мышц. В челом за такие деньги товар достойный. какой результат будет,напишу позже."
1797175005,ozon,1,,,"не понравился , и не работал"
1797175005,ozon,1,,,Объясните как он работает🤷🤷🤷🤷🤷🤷🤷
1797175005,ozon,5,,,"Очень удобный, пристегнул и сидишь(лежишь) или дела делаешь. Мне очень понравился"
1797175005,ozon,2,,,"не о чём,не рекомендую"
1797175005,ozon,5,,,"товар пришëл вовремя,упаковка фабричная,комплектация соответсвует фото, в работе пока не проверял, надеюсь всё будет исправно! встроенный аккумулятор,дисплей интерактивный,все понятно,спасибо за оперативную работу."
1797175005,ozon,5,,,хорошо
1797175005,ozon,2,,,результат пока неизвестен
1797175005,ozon,5,,,"Хороший миостимулятор
Для мышц самое то)"
1797175005,ozon,5,,,норм
1797175005,ozon,1,,,не работает
1797175005,ozon,3,,,плахой
1797175005,ozon,4,,,"В принципе неплохой массажёр,но так как от батареек,то быстро садится"
1797175005,ozon,4,,,ли пучки плохо прилепают
1797175005,ozon,4,,,"супер, все довольны"
1797175005,ozon,5,,,упаковка пришла помятая и немного рваная
1797175005,ozon,1,,,эффекта ноль
1797175005,ozon,5,,,супер 👍
1797175005,ozon,3,,,"Зачем купил не знаю. Необходимо пресс физически качать, а не с помощью этого прибора."
1797175005,ozon,5,,,Пришло быстро все работает коробка помята была но на работу устройства не повлияло я доволен рекомендую к покупке
1797175005,ozon,1,,,сильно бьёт током
1797175005,ozon,5,,,"Упаковка хорошая. Понравилась работа программ, но на сколько будет сам результат посмотрим через пару месяцев!"
