good_id,group_name,name,value
61124788,Дополнительная информация,Зона массажа,Плечи / Шея / Спина / Ягодицы; Спина / Живот / Поясница
61124788,Дополнительная информация,Действие,Массаж; миостимулятор; Массажер для пресса
61124788,Дополнительная информация,Мин. продолжительность автономной работы,5 мин
61124788,Дополнительная информация,Доп. опции массажера,тренажеры; тренажер для пресса; тренажеры и фитнес
61124788,Дополнительная информация,Количество роликов,миостимулятор
61124788,Дополнительная информация,Комплектация,"массажер-миостимулятор - 1шт; тапочки 2 шт, наколенник\налокотник, инструкция; электроды 10 шт; пояс 1 шт; адаптер"
61124788,Дополнительная информация,Страна производства,Китай
61124788,Габариты,Высота предмета,10 см
61124788,Габариты,Ширина предмета,15 см
61124788,Габариты,Глубина предмета,15 см
61124788,Габариты,Вес без упаковки (кг),1.9 кг
61124788,Габариты,Вес с упаковкой (кг),2 кг
61124788,Габариты,Длина упаковки,35 см
61124788,Габариты,Высота упаковки,12 см
61124788,Габариты,Ширина упаковки,30 см
318374112,Основная информация,Цвет,черный
318374112,Общие характеристики,Модель,Массажер для мышц с функцией фототерапии ринита
318374112,Общие характеристики,Гарантийный срок,1 мес
318374112,Питание,Питание,USB; от аккумулятора; от сети
318374112,Технические особенности,Количество режимов работы,12 программ; 30 уровней интенсивности
318374112,Насадки,Количество насадок,12 шт.
318374112,Дополнительная информация,Тип массажера,электроимпульсный
318374112,Дополнительная информация,Зона массажа,тело
318374112,Дополнительная информация,Действие,снятие мышечного напряжения; физиотерапия
318374112,Дополнительная информация,Доп. опции массажера,регулировка интенсивности
318374112,Дополнительная информация,Комплектация,Провод для насадок - 2 шт.; Шнур питания - 1 шт.; Хост управления - 1 шт.; Назальная насадка - 1 шт.; Электроды - 12 шт.
318374112,Дополнительная информация,Страна производства,Китай
318374112,Дополнительная информация,Срок эксплуатации,бессрочно
318374112,Габариты,Высота предмета,12.8 см
318374112,Габариты,Ширина предмета,5.8 см
318374112,Габариты,Глубина предмета,1.3 см
318374112,Габариты,Вес без упаковки (кг),0.1 кг
318374112,Габариты,Вес с упаковкой (кг),0.44 кг
318374112,Габариты,Длина упаковки,23 см
318374112,Габариты,Высота упаковки,4 см
318374112,Габариты,Ширина упаковки,19 см
236420653,Основная информация,Цвет,голубой
236420653,Общие характеристики,Модель,микротоковый массажер цифровой меридиан
236420653,Общие характеристики,Гарантийный срок,6 мес
236420653,Питание,Питание,USB; от сети
236420653,Технические особенности,Количество режимов работы,8 режимов; 15 уровней
236420653,Насадки,Количество насадок,4 шт.
236420653,Дополнительная информация,Тип массажера,электроимпульсный; микротоковый импульсный миостимулятор; вибрационный
236420653,Дополнительная информация,Зона массажа,шея; спина; живот
236420653,Дополнительная информация,Форма массажера,ручной электромассажер
236420653,Дополнительная информация,Действие,восстановление; коррекция фигуры; для похудения
236420653,Дополнительная информация,Мин. продолжительность автономной работы,45 мин
236420653,Дополнительная информация,Доп. опции массажера,вибромассаж; электромиостимуляция; регулировка интенсивности
236420653,Дополнительная информация,Комплектация,инструмент для терапии Meridian; электроды 4 шт; Кабель питания USB; инструкция на англ
236420653,Дополнительная информация,Страна производства,Китай
236420653,Габариты,Высота предмета,12 см
236420653,Габариты,Ширина предмета,6 см
236420653,Габариты,Глубина предмета,2 см
236420653,Габариты,Вес без упаковки (кг),0.1 кг
236420653,Габариты,Вес с упаковкой (кг),0.3 кг
236420653,Габариты,Длина упаковки,17 см
236420653,Габариты,Высота упаковки,4 см
236420653,Габариты,Ширина упаковки,10 см
314416549,Основная информация,Цвет,белый
314416549,Питание,Питание,от сети; от батареек
314416549,Технические особенности,Количество режимов работы,20 уровней интенсивности массажа; 4 режима работы
314416549,Насадки,Количество насадок,16 шт.
314416549,Дополнительная информация,Тип массажера,электроимпульсный; электромиостимуляция; микротоковый
314416549,Дополнительная информация,Зона массажа,ноги; пресс; тело
314416549,Дополнительная информация,Форма массажера,акупунктурное воздействие
314416549,Дополнительная информация,Действие,снятие мышечного напряжения; похудение
314416549,Дополнительная информация,Доп. опции массажера,автоотключение; дисплей с наглядными изображениями
314416549,Дополнительная информация,Комплектация,"миостимулятор; тапочки - 2 шт; носки - 2 шт; сумка для хранения; 16 электродов, которые подходят для многократного использования"
314416549,Дополнительная информация,Страна производства,Китай
314416549,Габариты,Вес с упаковкой (кг),1.05 кг
314416549,Габариты,Длина упаковки,30 см
314416549,Габариты,Высота упаковки,19 см
314416549,Габариты,Ширина упаковки,11 см
313622916,Технические особенности,Количество режимов работы,8
313622916,Дополнительная информация,Тип массажера,электроимпульсный
313622916,Дополнительная информация,Зона массажа,стопы; тело; спина
313622916,Дополнительная информация,Форма массажера,миостимулятор
313622916,Дополнительная информация,Действие,восстановление; улучшение кровообращения; коррекция фигуры
313622916,Дополнительная информация,Доп. опции массажера,регулировка интенсивности
313622916,Дополнительная информация,Комплектация,пульт-контроллер; Электроды для тела; тапочки; провода для электродов
313622916,Дополнительная информация,Страна производства,Китай
313622916,Габариты,Вес с упаковкой (кг),0.7 кг
313622916,Габариты,Длина упаковки,30 см
313622916,Габариты,Высота упаковки,7 см
313622916,Габариты,Ширина упаковки,26 см
104503339,Основная информация,Цвет,белый
104503339,Общие характеристики,Модель,EMS-300
104503339,Общие характеристики,Гарантийный срок,3 года
104503339,Питание,Питание,от батареек
104503339,Технические особенности,Количество режимов работы,12
104503339,Насадки,Количество насадок,16 шт.
104503339,Дополнительная информация,Тип массажера,массажер миостимулятор; Миостимулятор EMS - TENS
104503339,Дополнительная информация,Зона массажа,"Спина и конечности; Тело спина поясница живот; Ягодицы, Ноги, Стопы"
104503339,Дополнительная информация,Действие,Массаж; миостимулятор; миостимулятор для пресса
104503339,Дополнительная информация,Мин. продолжительность автономной работы,5 мин
104503339,Дополнительная информация,Доп. опции массажера,миостимулятор
104503339,Дополнительная информация,Количество роликов,миостимулятор
104503339,Дополнительная информация,Комплектация,"инструкция, миостимулятор, 16 электродов"
104503339,Дополнительная информация,Страна производства,Китай
104503339,Габариты,Высота предмета,1.5 см
104503339,Габариты,Ширина предмета,6 см
104503339,Габариты,Глубина предмета,13.5 см
104503339,Габариты,Вес без упаковки (кг),0.2 кг
104503339,Габариты,Вес с упаковкой (кг),0.4 кг
104503339,Габариты,Длина упаковки,17 см
104503339,Габариты,Высота упаковки,19 см
104503339,Габариты,Ширина упаковки,10 см
264221158,Общие характеристики,Гарантийный срок,14 дней
264221158,Питание,Питание,USB
264221158,Технические особенности,Количество режимов работы,24
264221158,Дополнительная информация,Действие,восстановление
264221158,Дополнительная информация,Доп. опции массажера,электромиостимуляция
264221158,Дополнительная информация,Страна производства,Китай
264221158,Габариты,Вес с упаковкой (кг),0.2 кг
264221158,Габариты,Длина упаковки,17 см
264221158,Габариты,Высота упаковки,7 см
264221158,Габариты,Ширина упаковки,11 см
160527057,Основная информация,Цвет,черный
160527057,Общие характеристики,Модель,аппарат миостимуляции для тела
160527057,Общие характеристики,Гарантийный срок,1 мес
160527057,Питание,Питание,от аккумулятора
160527057,Технические особенности,Количество режимов работы,6 режимов; 19 уровней интенсивности
160527057,Насадки,Количество насадок,8 шт.
160527057,Дополнительная информация,Тип массажера,электроимпульсный
160527057,Дополнительная информация,Зона массажа,тело
160527057,Дополнительная информация,Действие,восстановление; снятие мышечного напряжения; коррекция фигуры
160527057,Дополнительная информация,Мин. продолжительность автономной работы,2400 мин
160527057,Дополнительная информация,Доп. опции массажера,регулировка интенсивности
160527057,Дополнительная информация,Комплектация,Электроды - 8 шт.; Провод для насадок - 2 шт.; Шнур питания - 1 шт.; Хост управления - 1 шт.; инструкция на русском языке - 1 шт.
160527057,Дополнительная информация,Страна производства,Китай
160527057,Габариты,Высота предмета,13 см
160527057,Габариты,Ширина предмета,6.5 см
160527057,Габариты,Глубина предмета,2 см
160527057,Габариты,Вес с упаковкой (кг),0.3 кг
160527057,Габариты,Длина упаковки,23 см
160527057,Габариты,Высота упаковки,4 см
160527057,Габариты,Ширина упаковки,20 см
108786610,Основная информация,Цвет,белый
108786610,Общие характеристики,Модель,для пресса
108786610,Общие характеристики,Гарантийный срок,3 года
108786610,Питание,Питание,от сети; от батареек
108786610,Технические особенности,Количество режимов работы,8
108786610,Насадки,Количество насадок,10 шт.
108786610,Дополнительная информация,Тип массажера,электроимпульсный
108786610,Дополнительная информация,Зона массажа,живот; бедра; тело
108786610,Дополнительная информация,Действие,снятие мышечного напряжения
108786610,Дополнительная информация,Мин. продолжительность автономной работы,180 мин
108786610,Дополнительная информация,Доп. опции массажера,электромиостимуляция
108786610,Дополнительная информация,Комплектация,массажер для пресса; комплект насадок
108786610,Дополнительная информация,Страна производства,Китай
108786610,Габариты,Высота предмета,5 см
108786610,Габариты,Ширина предмета,17 см
108786610,Габариты,Глубина предмета,5 см
108786610,Габариты,Вес без упаковки (кг),0.043 кг
108786610,Габариты,Вес с упаковкой (кг),0.45 кг
108786610,Габариты,Длина упаковки,23 см
108786610,Габариты,Высота упаковки,5 см
108786610,Габариты,Ширина упаковки,20 см
315057523,Основная информация,Цвет,серый
315057523,Общие характеристики,Модель,Миостимулятор - микротоковый массажер для красоты и здоровья
315057523,Питание,Питание,от батареек; от сети
315057523,Технические особенности,Количество режимов работы,15 режимов; 8 программ; 4 электрода-насадки
315057523,Дополнительная информация,Тип массажера,вибромассажер; электроимпульсный; микротоковый
315057523,Дополнительная информация,Зона массажа,бедра; живот; ягодицы
315057523,Дополнительная информация,Действие,Укрепление и восстановление мышц; похудение и снятие отечности; реабилитация после инсульта и травм
315057523,Дополнительная информация,Комплектация,Инструмент для терапии Цифровой меридиан; аппликаторы электроды 4 шт; кабель питания от сети USB
315057523,Дополнительная информация,Страна производства,Китай
315057523,Габариты,Вес без упаковки (кг),0.2 кг
315057523,Габариты,Вес с упаковкой (кг),0.4 кг
315057523,Габариты,Длина упаковки,24 см
315057523,Габариты,Высота упаковки,5 см
315057523,Габариты,Ширина упаковки,20 см
318375411,Основная информация,Цвет,белый; желтый
318375411,Общие характеристики,Модель,Массажер для мышц
318375411,Общие характеристики,Гарантийный срок,1 мес
318375411,Питание,Питание,USB; от аккумулятора; от сети
318375411,Технические особенности,Количество режимов работы,15 режимов; 8 программ
318375411,Насадки,Количество насадок,8 шт.
318375411,Дополнительная информация,Тип массажера,электроимпульсный
318375411,Дополнительная информация,Зона массажа,тело
318375411,Дополнительная информация,Действие,восстановление; снятие мышечного напряжения; улучшение кровообращения
318375411,Дополнительная информация,Доп. опции массажера,регулировка интенсивности
318375411,Дополнительная информация,Комплектация,Электроды - 8 шт.; Провод для насадок - 2 шт.; Шнур питания - 1 шт.; Хост управления - 1 шт.; Адаптер - 1 шт.; батарейка - 3 шт.
318375411,Дополнительная информация,Страна производства,Китай
318375411,Дополнительная информация,Срок эксплуатации,бессрочно
318375411,Габариты,Высота предмета,13 см
318375411,Габариты,Ширина предмета,6.7 см
318375411,Габариты,Глубина предмета,3 см
318375411,Габариты,Вес без упаковки (кг),0.07 кг
318375411,Габариты,Вес с упаковкой (кг),0.33 кг
318375411,Габариты,Длина упаковки,24 см
318375411,Габариты,Высота упаковки,5 см
318375411,Габариты,Ширина упаковки,19 см
366132108,Основная информация,Цвет,черный
366132108,Общие характеристики,Гарантийный срок,12
366132108,Питание,Питание,от аккумулятора; от батареек; от сети
366132108,Технические особенности,Количество режимов работы,8 режимов
366132108,Насадки,Количество насадок,1 шт.
366132108,Дополнительная информация,Тип массажера,вибрационный; электроимпульсный; комбинированный
366132108,Дополнительная информация,Зона массажа,тело; живот; спина
366132108,Дополнительная информация,Действие,восстановление; улучшение кровообращения; коррекция фигуры
366132108,Дополнительная информация,Мин. продолжительность автономной работы,15 мин
366132108,Дополнительная информация,Доп. опции массажера,автовыключение; регулировка интенсивности; индикация уровня заряда
366132108,Дополнительная информация,Комплектация,массажер; кабель
366132108,Дополнительная информация,Страна производства,Китай
366132108,Габариты,Высота предмета,2 см
366132108,Габариты,Вес без упаковки (кг),0.08 кг
366132108,Габариты,Длина упаковки,16 см
366132108,Габариты,Высота упаковки,2 см
366132108,Габариты,Ширина упаковки,9 см
217790915,Основная информация,Цвет,розовый
217790915,Питание,Питание,2 батареи ААА
217790915,Технические особенности,Количество режимов работы,3
217790915,Насадки,Количество насадок,4 шт.
217790915,Дополнительная информация,Тип массажера,электроимпульсный; вибрационный; миостимулятор для лица электрический
217790915,Дополнительная информация,Зона массажа,зона вокруг глаз; лицо
217790915,Дополнительная информация,Действие,лифтинг; снятие отечности; тонизирование
217790915,Дополнительная информация,Доп. опции массажера,электрофорез; электромиостимуляция; миостимулятор массажер
217790915,Дополнительная информация,Комплектация,миостимулятор 1шт; электроды 4шт
217790915,Дополнительная информация,Страна производства,Китай
217790915,Габариты,Высота предмета,10 см
217790915,Габариты,Ширина предмета,7.5 см
217790915,Габариты,Глубина предмета,2.5 см
217790915,Габариты,Вес без упаковки (кг),0.1 кг
217790915,Габариты,Вес с упаковкой (кг),0.11 кг
217790915,Габариты,Длина упаковки,14 см
217790915,Габариты,Высота упаковки,3 см
217790915,Габариты,Ширина упаковки,9 см
44096937,Основная информация,Цвет,черный; красный
44096937,Общие характеристики,Модель,Миостимулятор для шеи и поясницы NECK Trainer MIO
44096937,Общие характеристики,Гарантийный срок,12 месяцев; + постгарантийное обслуживание до 5 лет
44096937,Питание,Питание,от аккумулятора; Литиевая аккумуляторная батарея
44096937,Технические особенности,Количество режимов работы,2 автоматические программы; 15 уровней интенсивности
44096937,Насадки,Количество насадок,1 шт.
44096937,Дополнительная информация,Тип массажера,электроимпульсный; вибрационный; миостимулятор
44096937,Дополнительная информация,Зона массажа,плечи; спина; шея
44096937,Дополнительная информация,Действие,миостимулятор; массажер для спины; массажер для шеи и плеч
44096937,Дополнительная информация,Мин. продолжительность автономной работы,25 мин
44096937,Дополнительная информация,Доп. опции массажера,миостимуляция; массажер для шеи; снятие напряжения
44096937,Дополнительная информация,Комплектация,Миостимулятор для шеи; Пластина с электродами; USB-кабель для зарядки; руководство пользователя
44096937,Дополнительная информация,Страна производства,Япония
44096937,Габариты,Высота предмета,23 см
44096937,Габариты,Ширина предмета,10 см
44096937,Габариты,Глубина предмета,0.2 см
44096937,Габариты,Вес без упаковки (кг),0.05 кг
44096937,Габариты,Вес с упаковкой (кг),0.15 кг
44096937,Габариты,Длина упаковки,3 см
44096937,Габариты,Высота упаковки,26 см
44096937,Габариты,Ширина упаковки,13 см
171541891,Основная информация,Цвет,серый
171541891,Общие характеристики,Модель,массажер для похудения
171541891,Общие характеристики,Гарантийный срок,массажер миостимулятор
171541891,Питание,Питание,от сети; от батареек; USB (в комплекте)
171541891,Технические особенности,Количество режимов работы,8
171541891,Насадки,Количество насадок,2 шт.
171541891,Дополнительная информация,Тип массажера,Косметический массажер; спортивный постукивающий электроимпульсный; не вибромассажер подушка
171541891,Дополнительная информация,Зона массажа,тело; руки и ноги; спина пресс руки и ноги для пресса
171541891,Дополнительная информация,Действие,массаж тела в домашних условиях; Массаж для похудения и против целлюлита; улучшение метаболизма укрепление мышц и кожи
171541891,Дополнительная информация,Мин. продолжительность автономной работы,20 мин
171541891,Дополнительная информация,Доп. опции массажера,Импульсное вибрационное расслабляющее вибрационный; Оздоровление организма микротоковый массажер; избавление от бессонницы повышение иммунитета перкуссионный
171541891,Дополнительная информация,Количество роликов,без роликов; электроимпульсный тепловой электростимулятор; коррекция фигуры для похудения упругость
171541891,Дополнительная информация,Комплектация,электрический массажер антицеллюлитный для тела; Микротоковый EMS массажный аппарат - 1 шт; USB провод; инструкция; коробка
171541891,Дополнительная информация,Страна производства,Китай
171541891,Габариты,Высота предмета,12 см
171541891,Габариты,Глубина предмета,3 см
171541891,Габариты,Вес без упаковки (кг),0.7 кг
171541891,Габариты,Вес с упаковкой (кг),1 кг
171541891,Габариты,Длина упаковки,25 см
171541891,Габариты,Высота упаковки,6 см
171541891,Габариты,Ширина упаковки,20 см
312901173,Основная информация,Цвет,белый
312901173,Габариты,Вес с упаковкой (кг),0.23 кг
312901173,Габариты,Длина упаковки,24 см
312901173,Габариты,Высота упаковки,5 см
312901173,Габариты,Ширина упаковки,19 см
264135194,Основная информация,Цвет,черный; синий; белый
264135194,Общие характеристики,Модель,бабочка
264135194,Общие характеристики,Гарантийный срок,2 нед
264135194,Питание,Питание,от аккумулятора; от сети
264135194,Технические особенности,Количество режимов работы,8 режимов
264135194,Насадки,Количество насадок,1 шт.
264135194,Дополнительная информация,Тип массажера,электро-импульсивный; вибрационный
264135194,Дополнительная информация,Зона массажа,живот; тело; спина
264135194,Дополнительная информация,Форма массажера,пояс
264135194,Дополнительная информация,Действие,похудение
264135194,Дополнительная информация,Мин. продолжительность автономной работы,60 мин
264135194,Дополнительная информация,Доп. опции массажера,автовыключение; регулировка интенсивности; регулировка скорости
264135194,Дополнительная информация,Количество роликов,1 шт.
264135194,Дополнительная информация,Комплектация,Пояс миостимулятор для пресса - 1 шт.; Контроллер - 1 шт.; Зарядка USB - 1 шт.
264135194,Дополнительная информация,Страна производства,Китай
264135194,Дополнительная информация,Срок эксплуатации,1 год
264135194,Габариты,Высота предмета,3 см
264135194,Габариты,Ширина предмета,15 см
264135194,Габариты,Глубина предмета,15 см
264135194,Габариты,Вес без упаковки (кг),0.6 кг
264135194,Габариты,Вес с упаковкой (кг),0.8 кг
264135194,Габариты,Длина упаковки,24 см
264135194,Габариты,Высота упаковки,3 см
264135194,Габариты,Ширина упаковки,15 см
178777119,Основная информация,Цвет,белый
178777119,Общие характеристики,Модель,EMS 200
178777119,Общие характеристики,Гарантийный срок,14 дней
178777119,Питание,Питание,USB; от батареек; от сети
178777119,Технические особенности,Количество режимов работы,8
178777119,Насадки,Количество насадок,2 шт.
178777119,Дополнительная информация,Тип массажера,электроимпульсный; вибромассажер; электрический массажер
178777119,Дополнительная информация,Зона массажа,бедра; живот; плечи
178777119,Дополнительная информация,Форма массажера,ручной электромассажер
178777119,Дополнительная информация,Действие,восстановление; улучшение кровообращения; упругость
178777119,Дополнительная информация,Мин. продолжительность автономной работы,15 мин
178777119,Дополнительная информация,Доп. опции массажера,электромиостимуляция; эффект иглоукалывания; перкуссионный
178777119,Дополнительная информация,Количество роликов,для похудения; массаж для кровообращения; Косметический массажер
178777119,Дополнительная информация,Комплектация,массажер-1шт; провод для подключения электродов к массажеры-1шт; Шнур для зарядки-1шт; подставка для хранения электродов; Адаптер-1шт
178777119,Дополнительная информация,Страна производства,Китай
178777119,Габариты,Вес с упаковкой (кг),0.32 кг
178777119,Габариты,Длина упаковки,24 см
178777119,Габариты,Высота упаковки,5 см
178777119,Габариты,Ширина упаковки,20 см
20880491,Основная информация,Цвет,белый; голубой
20880491,Общие характеристики,Модель,EMS-200
20880491,Общие характеристики,Гарантийный срок,3 года
20880491,Питание,Питание,от батареек; USB
20880491,Технические особенности,Количество режимов работы,10
20880491,Насадки,Количество насадок,8 шт.
20880491,Дополнительная информация,Тип массажера,Миостимулятор EMS - TENS; массажер миостимулятор
20880491,Дополнительная информация,Зона массажа,"Спина и конечности; Ягодицы, Ноги, Стопы; Тело спина поясница живот"
20880491,Дополнительная информация,Действие,Массаж; миостимулятор; миостимулятор для пресса
20880491,Дополнительная информация,Мин. продолжительность автономной работы,20 мин
20880491,Дополнительная информация,Доп. опции массажера,миостимулятор
20880491,Дополнительная информация,Количество роликов,миостимулятор
20880491,Дополнительная информация,Комплектация,"USB-кабель; инструкция; Массажер - 1шт; 8 электродов, 4 соединительных провода"
20880491,Дополнительная информация,Страна производства,Китай
20880491,Габариты,Высота предмета,1.5 см
20880491,Габариты,Ширина предмета,6 см
20880491,Габариты,Глубина предмета,20 см
20880491,Габариты,Вес без упаковки (кг),0.2 кг
20880491,Габариты,Вес с упаковкой (кг),0.4 кг
20880491,Габариты,Длина упаковки,11 см
20880491,Габариты,Высота упаковки,27 см
20880491,Габариты,Ширина упаковки,7 см
399491740,Основная информация,Цвет,белый
399491740,Общие характеристики,Модель,Массажер электрический
399491740,Питание,Питание,от аккумулятора
399491740,Технические особенности,Количество режимов работы,8
399491740,Насадки,Количество насадок,3 шт.
399491740,Дополнительная информация,Тип массажера,электроимпульсный
399491740,Дополнительная информация,Зона массажа,тело; мышцы; руки
399491740,Дополнительная информация,Форма массажера,ручной электромассажер
399491740,Дополнительная информация,Действие,восстановление; тонизирование; миостимуляция
399491740,Дополнительная информация,Мин. продолжительность автономной работы,120 мин
399491740,Дополнительная информация,Доп. опции массажера,автовыключение; электромиостимуляция
399491740,Дополнительная информация,Количество роликов,Нет ролики
399491740,Дополнительная информация,Комплектация,Электрический мини массажер бабочка миостимулятор микротоковый 1 шт
399491740,Дополнительная информация,Страна производства,Китай
399491740,Габариты,Высота предмета,2 см
399491740,Габариты,Ширина предмета,16 см
399491740,Габариты,Глубина предмета,7.5 см
399491740,Габариты,Вес без упаковки (кг),0.1 кг
399491740,Габариты,Вес с упаковкой (кг),0.45 кг
399491740,Габариты,Длина упаковки,16 см
399491740,Габариты,Высота упаковки,4 см
399491740,Габариты,Ширина упаковки,8 см
183867687,Общие характеристики,Модель,электромассажер
183867687,Общие характеристики,Гарантийный срок,1 год
183867687,Питание,Питание,от батареек; от сети
183867687,Технические особенности,Количество режимов работы,8
183867687,Дополнительная информация,Тип массажера,электроимпульсный; механический
183867687,Дополнительная информация,Зона массажа,бедра; живот; плечи
183867687,Дополнительная информация,Действие,Массаж; электрические импульсы; миостимуляция
183867687,Дополнительная информация,Доп. опции массажера,ударный; электромиостимуляция; электрофорез
183867687,Дополнительная информация,Количество роликов,без роликов
183867687,Дополнительная информация,Комплектация,Цифровой меридиан; электроды 2шт; адаптер; батарейки; подставка
183867687,Дополнительная информация,Страна производства,Китай
183867687,Габариты,Высота предмета,10 см
183867687,Габариты,Вес с упаковкой (кг),0.5 кг
183867687,Габариты,Длина упаковки,10 см
183867687,Габариты,Высота упаковки,5 см
183867687,Габариты,Ширина упаковки,16 см
209568635,Основная информация,Цвет,черный
209568635,Дополнительная информация,Зона массажа,бедра; живот; ноги
209568635,Дополнительная информация,Действие,коррекция фигуры; Лечение целлюлита; стимуляция мышц электронными импульсами
209568635,Дополнительная информация,Комплектация,пояс-миостимулятор
209568635,Дополнительная информация,Страна производства,Китай
209568635,Габариты,Длина упаковки,24 см
209568635,Габариты,Высота упаковки,4 см
209568635,Габариты,Ширина упаковки,21 см
204716562,Основная информация,Цвет,черный
204716562,Технические особенности,Количество режимов работы,8
204716562,Дополнительная информация,Тип массажера,электроимпульсный
204716562,Дополнительная информация,Действие,лифтинг; восстановление
204716562,Дополнительная информация,Комплектация,ems пояс; контроллер; пульверизатор; usb зарядка
204716562,Габариты,Вес с упаковкой (кг),0.22 кг
204716562,Габариты,Длина упаковки,32 см
204716562,Габариты,Высота упаковки,2 см
204716562,Габариты,Ширина упаковки,18 см
239622627,Основная информация,Цвет,черный
239622627,Общие характеристики,Модель,Миостимулятор Smart Fitness EMS
239622627,Технические особенности,Количество режимов работы,6 режимов
239622627,Насадки,Количество насадок,5 шт.
239622627,Дополнительная информация,Тип массажера,вибромассажер
239622627,Дополнительная информация,Зона массажа,живот; ноги; руки
239622627,Дополнительная информация,Действие,массаж
239622627,Дополнительная информация,Доп. опции массажера,вибромассаж
239622627,Дополнительная информация,Комплектация,ремень 2 шт; пояс 1 шт; пульт 1 шт
239622627,Дополнительная информация,Страна производства,Китай
239622627,Габариты,Вес без упаковки (кг),0.4 кг
239622627,Габариты,Вес с упаковкой (кг),0.5 кг
239622627,Габариты,Длина упаковки,22 см
239622627,Габариты,Высота упаковки,4 см
239622627,Габариты,Ширина упаковки,20 см
253495405,Основная информация,Цвет,розовый
253495405,Общие характеристики,Модель,Breast Enhancer
253495405,Питание,Питание,от батареек
253495405,Насадки,Количество насадок,2 шт.
253495405,Дополнительная информация,Тип массажера,миостимулятор; микроток; электроимпульсный
253495405,Дополнительная информация,Зона массажа,грудь; молочная железа; грудная клетка
