,good_id,marketplace,name,value
4456,159396020,wb,Страна производства,Китай
4457,159396020,wb,Высота предмета,4.5 см
4458,159396020,wb,Ширина предмета,18.5 см
4459,159396020,wb,Вес без упаковки (кг),0.2 кг
4460,159396020,wb,Вес с упаковкой (кг),0.3 кг
4461,159396020,wb,Длина упаковки,19 см
4462,159396020,wb,Высота упаковки,6 см
4463,159396020,wb,Ширина упаковки,20 см
4464,200527796,wb,Цвет,белый
4465,200527796,wb,Количество предметов в упаковке,1 шт.
4466,200527796,wb,Материал изделия,пластик; нержавеющая сталь; abs-пластик
4467,200527796,wb,Зона массажа,лицо; шея; Вокруг глаз
4468,200527796,wb,Действие,против морщин; лифтинг; омолаживание
4469,200527796,wb,Страна производства,Китай
4470,200527796,wb,Комплектация,Микротоковый массажер; USB-зарядка; инструкция; мешочек для хранения
4471,200527796,wb,Ширина предмета,6.5 см
4472,200527796,wb,Высота предмета,10 см
4473,200527796,wb,Вес товара с упаковкой (г),330 г
4474,200527796,wb,Длина упаковки,14 см
4475,200527796,wb,Высота упаковки,5 см
4476,200527796,wb,Ширина упаковки,14 см
4477,90029941,wb,Цвет,темно-розовый
4478,90029941,wb,Модель,массажер для омоложения кожи
4479,90029941,wb,Питание,USB
4480,90029941,wb,Количество режимов работы,Два режима работы
4481,90029941,wb,Тип массажера,3D массаж; микротоковый; роликовый
4482,90029941,wb,Зона массажа,"Для подбородка скул вокруг глаз, шея; лицо"
4483,90029941,wb,Действие,омоложение; лифтинг; против морщин
4484,90029941,wb,Мин. продолжительность автономной работы,5 мин
4485,90029941,wb,Доп. опции массажера,автовыключение; Регулируемая скорость
4486,90029941,wb,Количество роликов,4 массажных ролика
4487,90029941,wb,Комплектация,Массажер - 1шт; Инструкция на русском - 1шт; Инструкция на английском - 1шт; usb провод (без адаптера) - 1 шт
4488,90029941,wb,Страна производства,Китай
4489,90029941,wb,Высота предмета,6.5 см
4490,90029941,wb,Ширина предмета,7 см
4491,90029941,wb,Глубина предмета,7 см
4492,90029941,wb,Вес без упаковки (кг),0.18 кг
4493,90029941,wb,Вес с упаковкой (кг),0.37 кг
4494,90029941,wb,Длина упаковки,8 см
4495,90029941,wb,Высота упаковки,15 см
4496,90029941,wb,Ширина упаковки,11 см
4497,226792328,wb,Цвет,белый; черный
4498,226792328,wb,Гарантийный срок,1 год
4499,226792328,wb,Питание,от аккумулятора; USB; от сети
4500,226792328,wb,Количество режимов работы,7 шт.
4501,226792328,wb,Тип массажера,электроимпульсный; вибромассажер; микротоковый
4502,226792328,wb,Зона массажа,зона вокруг глаз; лицо; шея
4503,226792328,wb,Действие,против морщин; снятие отечности
4504,226792328,wb,Доп. опции массажера,лифтинг; микротоки; миостимулятор
4505,226792328,wb,Комплектация,кольцо для закрепления салфетки; подставка; инструкция; USB провод; Аппарат для лица
4506,226792328,wb,Страна производства,Китай
4507,226792328,wb,Вес с упаковкой (кг),0.8 кг
4508,226792328,wb,Длина упаковки,22 см
4509,226792328,wb,Высота упаковки,7 см
4510,226792328,wb,Ширина упаковки,10 см
4511,293174131,wb,Цвет,белый; бежевый; золотистый
4512,293174131,wb,Модель,Микротоковый массажер RFLY М99
4513,293174131,wb,Гарантийный срок,2 года
4514,293174131,wb,Питание,от аккумулятора; от сети
4515,293174131,wb,Количество режимов работы,7 режимов
4516,293174131,wb,Тип массажера,ультразвуковой; вибрационный; электроимпульсный
4517,293174131,wb,Зона массажа,лицо; зона вокруг глаз; шея
4518,293174131,wb,Форма массажера,ручной электромассажер
4519,293174131,wb,Действие,подтяжка кожи и мышц лица; омоложение против морщин; лифтинг терапия
4520,293174131,wb,Мин. продолжительность автономной работы,60 мин
4521,293174131,wb,Доп. опции массажера,индикация выбранного режима; регулировка интенсивности; автовыключение
4522,293174131,wb,Комплектация,микротоковый массажер; фиксирующее кольцо; USB кабель; зарядная станция; инструкция на русском; контактный гель; Маска для лица; Мешочек для хранения
4523,293174131,wb,Страна производства,Китай
4524,293174131,wb,Высота предмета,17 см
4525,293174131,wb,Ширина предмета,4.2 см
4526,293174131,wb,Глубина предмета,3.2 см
4527,293174131,wb,Вес с упаковкой (кг),0.55 кг
4528,293174131,wb,Длина упаковки,20 см
4529,293174131,wb,Высота упаковки,5 см
4530,293174131,wb,Ширина упаковки,13 см
4531,279333423,wb,Цвет,черный
4532,279333423,wb,Модель,массажер для похудения
4533,279333423,wb,Гарантийный срок,5 лет
4534,279333423,wb,Питание,от сети
4535,279333423,wb,Количество режимов работы,99 режимов; 10 программ тренировок
4536,279333423,wb,Тип массажера,магнитно-акупунктурный; оздоровление; Массажер для ног
4537,279333423,wb,Зона массажа,ягодицы; ноги; живот
4538,279333423,wb,Действие,улучшение кровообращения; улучшение сна; спорт
4539,279333423,wb,Доп. опции массажера,вибромассаж; вибромассажер для тела; массажер для спины
4540,279333423,wb,Количество роликов,массажер для спины; Кардиотренажер; массажер для тела
4541,279333423,wb,Комплектация,Виброплатформа - 1 шт; экспандер - 2 шт; инструкция; пульт ДУ - 1шт
4542,279333423,wb,Страна производства,Китай
4543,279333423,wb,Срок эксплуатации,5 лет
4544,279333423,wb,Высота предмета,12.5 см
4545,279333423,wb,Ширина предмета,52 см
4546,279333423,wb,Глубина предмета,32 см
4547,279333423,wb,Вес без упаковки (кг),9 кг
4548,279333423,wb,Вес с упаковкой (кг),9 кг
4549,279333423,wb,Длина упаковки,42 см
4550,279333423,wb,Высота упаковки,17 см
4551,279333423,wb,Ширина упаковки,52 см
4552,370578988,wb,Цвет,белый текстурный
4553,370578988,wb,Модель,микротоковый массажер 7 в 1
4554,370578988,wb,Питание,от аккумулятора; USB; от сети
4555,370578988,wb,Количество режимов работы,3 режима
4556,370578988,wb,Количество насадок,1 шт.
4557,370578988,wb,Тип массажера,вибромассажер; тепловой; микротоки
4558,370578988,wb,Зона массажа,лицо; шея; зона вокруг глаз
4559,370578988,wb,Форма массажера,ручной электромассажер
4560,370578988,wb,Действие,лифтинг; лимфодренажное действие; от отеков
4561,370578988,wb,Мин. продолжительность автономной работы,15 мин
4562,370578988,wb,Доп. опции массажера,вибромассаж; светотерапия; функция подогрева
4563,370578988,wb,Количество роликов,1 шт.
4564,370578988,wb,Комплектация,Косметический аппарат - 1шт; Зарядный кабель - 1шт; упаковочная коробка
4565,370578988,wb,Страна производства,Китай
4566,370578988,wb,Вес с упаковкой (кг),0.13 кг
4567,370578988,wb,Длина упаковки,17 см
4568,370578988,wb,Высота упаковки,7 см
4569,370578988,wb,Ширина упаковки,15 см
4570,173244164,wb,Цвет,белый
4571,173244164,wb,Модель,миостимулятор микротоки от прыщей отеков
4572,173244164,wb,Гарантийный срок,1 год
4573,173244164,wb,Питание,USB; от аккумулятора
4574,173244164,wb,Количество режимов работы,7
4575,173244164,wb,Тип массажера,вибромассажер; электроимпульсный
4576,173244164,wb,Зона массажа,вокруг глаз; лицо; зона вокруг глаз
4577,173244164,wb,Действие,beauty омолаживание подтяжка лица; аппарат против морщин от второго подбородка; rf лифтинг подтяжка
4578,173244164,wb,Мин. продолжительность автономной работы,180 мин
4579,173244164,wb,Комплектация,подставка; USB кабель; массажер
4580,173244164,wb,Страна производства,Китай
4581,173244164,wb,Вес с упаковкой (кг),0.9 кг
4582,173244164,wb,Длина упаковки,12 см
4583,173244164,wb,Высота упаковки,19 см
4584,173244164,wb,Ширина упаковки,7 см
4585,236178371,wb,Цвет,бежевый; бежевый нейтральный
4586,236178371,wb,Модель,массажер для шеи
4587,236178371,wb,Гарантийный срок,6 мес.; полгода
4588,236178371,wb,Питание,от сети; от прикуривателя автомобиля; от прикуривателя машины
4589,236178371,wb,Количество режимов работы,3 режима интенсивности и скорости; 6 режимов
4590,236178371,wb,Тип массажера,роликовый; не перкуссионный вибромассажер пистолет для глаз; не лимфодренажный массажер миостимулятор для стоп
4591,236178371,wb,Зона массажа,"для ног шеи тела спины лица; лицо не против морщин; Спина, шея, плечи, ноги, руки, бедра, поясница, живот"
4592,236178371,wb,Действие,массажная подушка для шеи и спины; Массажер электрический для тела шиацу антицеллюлитный; Массажер электрический для дома и аксессуар для автомобиля
4593,236178371,wb,Мин. продолжительность автономной работы,15 мин
4594,236178371,wb,Доп. опции массажера,не виброплатформа; не перкуссионный массажер пистолет; массажер не для глаз
4595,236178371,wb,Количество роликов,16; по 8 роликов в 2 узлах
4596,236178371,wb,Комплектация,массажер - 1шт.; Блок питания от сети - 1шт.; автомобильный блок в прикуриватель - 1шт.; подарок
4597,236178371,wb,Страна производства,Китай
4598,236178371,wb,Высота предмета,18 см
4599,236178371,wb,Ширина предмета,41 см
4600,236178371,wb,Глубина предмета,14 см
4601,236178371,wb,Вес с упаковкой (кг),1.3 кг
4602,236178371,wb,Длина упаковки,42 см
4603,236178371,wb,Высота упаковки,20 см
4604,236178371,wb,Ширина упаковки,20 см
4605,431364629,wb,Питание,от сети; от аккумулятора; USB
4606,431364629,wb,Действие,восстановление
4607,431364629,wb,Вес с упаковкой (кг),1 кг
4608,431364629,wb,Длина упаковки,31 см
4609,431364629,wb,Высота упаковки,4 см
4610,431364629,wb,Ширина упаковки,17 см
4611,383760972,wb,Цвет,серый; белый
4612,383760972,wb,Максимальный вес (кг),250 кг
4613,383760972,wb,Модель тренажера,AST-300V
4614,383760972,wb,Система нагрузки,электромагнитная
4615,383760972,wb,Комплектация,массажер; электроды 4 шт; пульт управления; Шнур питания; инструкция
4616,383760972,wb,Страна производства,Китай
4617,383760972,wb,Высота предмета,6 см
4618,383760972,wb,Длина предмета,35 см
4619,383760972,wb,Ширина предмета,25 см
4620,383760972,wb,Вес без упаковки (кг),1.2 кг
4621,383760972,wb,Длина упаковки,34 см
4622,383760972,wb,Высота упаковки,10 см
4623,383760972,wb,Ширина упаковки,38 см
4624,229767050,wb,Цвет,фиолетовый
4625,229767050,wb,Гарантийный срок,1 год
4626,229767050,wb,Питание,от аккумулятора; USB; от сети
4627,229767050,wb,Количество режимов работы,7 шт.
4628,229767050,wb,Тип массажера,электроимпульсный; вибромассажер; микротоковый
4629,229767050,wb,Зона массажа,зона вокруг глаз; лицо; шея
4630,229767050,wb,Действие,против морщин; снятие отечности
4631,229767050,wb,Доп. опции массажера,лифтинг; микротоки; миостимулятор
4632,229767050,wb,Комплектация,кольцо для закрепления салфетки; подставка; инструкция; USB провод; Аппарат для лица
4633,229767050,wb,Страна производства,Китай
4634,229767050,wb,Вес с упаковкой (кг),0.8 кг
4635,229767050,wb,Длина упаковки,20 см
4636,229767050,wb,Высота упаковки,6 см
4637,229767050,wb,Ширина упаковки,12 см
4638,345036723,wb,Цвет,черный
4639,345036723,wb,Модель,электрический
4640,345036723,wb,Гарантийный срок,12 месяцев
4641,345036723,wb,Питание,от адаптера
4642,345036723,wb,Количество режимов работы,12 режимов
4643,345036723,wb,Тип массажера,Вакуумный лимфодренажный для ног; массажёр для живота; Антицеллюлитный массаж и lpg массаж
4644,345036723,wb,Зона массажа,тело; ягодицы; ноги
4645,345036723,wb,Действие,"от целлюлита; похудение для женщин; для похудения, коррекция фигуры"
4646,345036723,wb,Доп. опции массажера,беспроводной массаж; вибромассаж; защита от перегрева
4647,345036723,wb,Количество роликов,0
4648,345036723,wb,Комплектация,вакуумный массажер - 1 шт; фильтры - 5 шт; массажное масло - 2 шт; USB-провод - 1 шт; инструкция на русском языке все для похудения женщин
4649,345036723,wb,Страна производства,Китай
4650,345036723,wb,Длина упаковки,23 см
4651,345036723,wb,Высота упаковки,10 см
4652,345036723,wb,Ширина упаковки,13 см
4653,198129723,wb,Цвет,белый; серебристый
4654,198129723,wb,Модель,шейный массажер
4655,198129723,wb,Гарантийный срок,1 год
4656,198129723,wb,Питание,USB; от аккумулятора; от прикуривателя автомобиля
4657,198129723,wb,Количество режимов работы,6 режимов; 20 шагов мощности
4658,198129723,wb,Тип массажера,электроимпульсный; тепловой; электромассажер
4659,198129723,wb,Зона массажа,шея и плечи; шейный отдел позвоночника; воротниковая зона
4660,198129723,wb,Действие,"Инфракрасный и тепловой нагрев мышц; Оздоровление, снимает стресс; улучшение сна"
4661,198129723,wb,Мин. продолжительность автономной работы,120 мин
4662,198129723,wb,Доп. опции массажера,функция нагрева; импульсный массаж; от остеохондроза
4663,198129723,wb,Количество роликов,4 электроимпульсные массажные головки
4664,198129723,wb,Страна производства,Китай
4665,198129723,wb,Высота предмета,15 см
4666,198129723,wb,Ширина предмета,16 см
4667,198129723,wb,Вес без упаковки (кг),0.2 кг
4668,198129723,wb,Вес с упаковкой (кг),0.4 кг
4669,198129723,wb,Длина упаковки,22 см
4670,198129723,wb,Высота упаковки,9 см
4671,198129723,wb,Ширина упаковки,23 см
4672,208468175,wb,Цвет,белый; черный
4673,208468175,wb,Гарантийный срок,1 год
4674,208468175,wb,Питание,от аккумулятора; USB; от сети
4675,208468175,wb,Количество режимов работы,7 шт.
4676,208468175,wb,Тип массажера,электроимпульсный; вибромассажер; микротоковый
4677,208468175,wb,Зона массажа,зона вокруг глаз; лицо; шея
4678,208468175,wb,Действие,против морщин; снятие отечности
4679,208468175,wb,Доп. опции массажера,лифтинг; микротоки; миостимулятор
4680,208468175,wb,Комплектация,кольцо для закрепления салфетки; подставка; инструкция; USB провод; Аппарат для лица
4681,208468175,wb,Страна производства,Китай
4682,208468175,wb,Вес с упаковкой (кг),0.8 кг
4683,208468175,wb,Длина упаковки,20 см
4684,208468175,wb,Высота упаковки,6 см
4685,208468175,wb,Ширина упаковки,12 см
4686,244960431,wb,Цвет,черный
4687,244960431,wb,Модель,JL-A10
4688,244960431,wb,Гарантийный срок,1 год
4689,244960431,wb,Питание,от сети
4690,244960431,wb,Количество режимов работы,3
4691,244960431,wb,Количество насадок,1 шт.
4692,244960431,wb,Тип массажера,вибромассажер; Микротоковый массажер; лимфодренажный массажер
4693,244960431,wb,Зона массажа,голова; тело; ноги
4694,244960431,wb,Действие,улучшение кровообращения; коррекция фигуры; тонизирование
4695,244960431,wb,Доп. опции массажера,инфракрасный излучатель; миостимулятор; EMS
4696,244960431,wb,Количество роликов,22 головки
4697,244960431,wb,Комплектация,Массажер для тела проводной; Инструкция на русском языке; 4 массажных масла
4698,244960431,wb,Страна производства,Китай
4699,244960431,wb,Высота предмета,17 см
4700,244960431,wb,Ширина предмета,9 см
4701,244960431,wb,Глубина предмета,9 см
4702,244960431,wb,Вес без упаковки (кг),0.36 кг
4703,244960431,wb,Вес с упаковкой (кг),0.71 кг
4704,244960431,wb,Длина упаковки,26 см
4705,244960431,wb,Высота упаковки,14 см
4706,244960431,wb,Ширина упаковки,11 см
4707,18777443,wb,Цвет,золотистый
4708,18777443,wb,Модель,Электрический массажер для лица; миостимуляция и хромотерапия; рф-лифтинг и микротоки
4709,18777443,wb,Гарантийный срок,1 год
4710,18777443,wb,Количество режимов работы,3 режима вибромассажа; 6 режимов led-терапия; микротоки и rf-лифтинг
4711,18777443,wb,Тип массажера,микротоковый массажер для омоложения; rf-лифтинг аппарат; миостимулятор
4712,18777443,wb,Зона массажа,носугубные складки; контуринг скул и овала лица; лицо
4713,18777443,wb,Действие,термолифтинг; подтяжка овала лица; антивозрастной уход
4714,18777443,wb,Доп. опции массажера,вибромассаж; электромиостимуляция; подарок для женщины
4715,18777443,wb,Комплектация,Инструкция на русском языке; массажер для лица - 1 шт; USB кабель удлиненный с адаптером
4716,18777443,wb,Страна производства,Китай
4717,18777443,wb,Высота предмета,15 см
4718,18777443,wb,Ширина предмета,5 см
4719,18777443,wb,Глубина предмета,4 см
4720,18777443,wb,Длина упаковки,22 см
4721,18777443,wb,Высота упаковки,7 см
4722,18777443,wb,Ширина упаковки,14 см
4723,265981268,wb,Цвет,белый
4724,265981268,wb,Модель,"rf-лифтинг микротоковый, косметический аппарат"
4725,265981268,wb,Гарантийный срок,1 год
4726,265981268,wb,Питание,от аккумулятора; Беспроводной
4727,265981268,wb,Количество режимов работы,7 режимов
4728,265981268,wb,Тип массажера,вибромассажер; электроимпульсный; тепловой
4729,265981268,wb,Зона массажа,лицо; шея; зона вокруг глаз
4730,265981268,wb,Действие,снятие отечности; против морщин; очищение
4731,265981268,wb,Мин. продолжительность автономной работы,60 мин
4732,265981268,wb,Доп. опции массажера,электромиостимуляция; ионофорез; вибромассаж
4733,265981268,wb,Количество роликов,1
4734,265981268,wb,Комплектация,Массажер - 1шт; кольцо для закрепления - 1 шт; USB - кабель - 1 шт; Инструкция на русском языке; Подставка - 1
4735,265981268,wb,Страна производства,Китай
4736,265981268,wb,Высота предмета,17.5 см
4737,265981268,wb,Ширина предмета,6.5 см
4738,265981268,wb,Глубина предмета,6 см
4739,265981268,wb,Вес без упаковки (кг),0.4 кг
4740,265981268,wb,Вес с упаковкой (кг),0.5 кг
4741,265981268,wb,Длина упаковки,21 см
4742,265981268,wb,Высота упаковки,9 см
4743,265981268,wb,Ширина упаковки,14 см
4744,109059870,wb,Цвет,белый
4745,109059870,wb,Модель,"Массажер для шеи и плеч электрический, импульсный, вибромассажный"
4746,109059870,wb,Гарантийный срок,1 год
4747,109059870,wb,Питание,"Встроенная батарея, заряжаемая от USB"
4748,109059870,wb,Количество режимов работы,10
4749,109059870,wb,Тип массажера,импульсный; электростимуляция; с подогревом
4750,109059870,wb,Зона массажа,"шея, плечи, спина; воротниковая зона; голова"
4751,109059870,wb,Действие,"Улучшает сон и общее самочувствие; расслабляет, снимает усталость и стресс; массажная подушка"
4752,109059870,wb,Мин. продолжительность автономной работы,15 мин
4753,109059870,wb,Доп. опции массажера,миостимуляция; лимфодренажный массажер; акупунктурный
4754,109059870,wb,Количество роликов,нет
4755,109059870,wb,Комплектация,Руководство пользователя (русский язык); Импульсный массажер для шеи; ДУ пульт управления
4756,109059870,wb,Страна производства,Китай
4757,109059870,wb,Высота предмета,5 см
4758,109059870,wb,Ширина предмета,16 см
4759,109059870,wb,Глубина предмета,15 см
4760,109059870,wb,Вес без упаковки (кг),0.15 кг
4761,109059870,wb,Вес с упаковкой (кг),0.2 кг
4762,109059870,wb,Длина упаковки,15 см
4763,109059870,wb,Высота упаковки,6 см
4764,109059870,wb,Ширина упаковки,16 см
4765,261224690,wb,Цвет,черный
4766,261224690,wb,Модель,EMS Foot Massager
4767,261224690,wb,Питание,USB
4768,261224690,wb,Количество режимов работы,8
4769,261224690,wb,Тип массажера,электроимпульсный
4770,261224690,wb,Зона массажа,ноги; стопы
4771,261224690,wb,Действие,улучшение кровообращения; успокаивающее; снимает усталость
4772,261224690,wb,Доп. опции массажера,электромиостимуляция
4773,261224690,wb,Длина упаковки,23 см
4774,261224690,wb,Высота упаковки,3 см
4775,261224690,wb,Ширина упаковки,15 см
4776,403235880,wb,Цвет,бежевый
4777,403235880,wb,Питание,от сети
4778,403235880,wb,Количество режимов работы,3 режима интенсивности и скорости
4779,403235880,wb,Тип массажера,роликовый; электроимпульсный; вибромассажер
4780,403235880,wb,Зона массажа,шея; спина; тело
4781,403235880,wb,Форма массажера,воротник
4782,403235880,wb,Действие,массажная подушка для шеи и спины; Массажер электрический для тела шиацу антицеллюлитный; Массажер электрический для дома и аксессуар для автомобиля
4783,403235880,wb,Мин. продолжительность автономной работы,15 мин
4784,403235880,wb,Доп. опции массажера,инфракрасный подогрев; вибромассаж; автомобильный
4785,403235880,wb,Количество роликов,16; по 8 роликов в 2 узлах
4786,403235880,wb,Комплектация,Массажер - 1шт; Блок питания от сети - 1шт.; автомобильный блок в прикуриватель - 1шт.
4787,403235880,wb,Страна производства,Китай
4788,403235880,wb,Высота предмета,40 см
4789,403235880,wb,Ширина предмета,18 см
4790,403235880,wb,Глубина предмета,17 см
4791,403235880,wb,Вес без упаковки (кг),1 кг
4792,403235880,wb,Вес с упаковкой (кг),1.3 кг
4793,403235880,wb,Длина упаковки,41 см
4794,403235880,wb,Высота упаковки,18 см
4795,403235880,wb,Ширина упаковки,19 см
4796,242400366,wb,Цвет,белый; розовый; фиолетовый
4797,242400366,wb,Модель,электрический массажер для лица
4798,242400366,wb,Гарантийный срок,1 год
4799,242400366,wb,Питание,USB
4800,242400366,wb,Количество режимов работы,7 режимов
4801,242400366,wb,Количество насадок,1 шт.
4802,242400366,wb,Тип массажера,вибромассажер; rf-лифтинг; микротоковый
4803,242400366,wb,Зона массажа,лицо; зона вокруг глаз; шея
4804,242400366,wb,Действие,омолаживание; лифтинг; очищение
4805,242400366,wb,Мин. продолжительность автономной работы,120 мин
4806,242400366,wb,Доп. опции массажера,вибромассаж; функция подогрева; массаж для глаз
4807,242400366,wb,Количество роликов,1 шт.
4808,242400366,wb,Комплектация,"USB шнур, подставка, насадка для очищения лица, микротоковый массажер"
4809,242400366,wb,Страна производства,Китай
4810,242400366,wb,Высота предмета,18 см
4811,242400366,wb,Ширина предмета,5 см
4812,242400366,wb,Вес без упаковки (кг),0.4 кг
4813,242400366,wb,Вес с упаковкой (кг),0.45 кг
4814,242400366,wb,Длина упаковки,23 см
4815,242400366,wb,Высота упаковки,10 см
4816,242400366,wb,Ширина упаковки,16 см
4817,370580375,wb,Цвет,черный
4818,370580375,wb,Модель,микротоковый массажер 7 в 1
4819,370580375,wb,Питание,от аккумулятора; USB; от сети
4820,370580375,wb,Количество режимов работы,3 режима
4821,370580375,wb,Количество насадок,1 шт.
4822,370580375,wb,Тип массажера,микротоковый; вибромассажер; тепловой
4823,370580375,wb,Зона массажа,зона вокруг глаз; шея; лицо
4824,370580375,wb,Форма массажера,ручной электромассажер
4825,370580375,wb,Действие,омолаживание; против морщин; снятие отечности
4826,370580375,wb,Мин. продолжительность автономной работы,15 мин
4827,370580375,wb,Доп. опции массажера,от аккумулятора; USB; от сети
4828,370580375,wb,Количество роликов,1 шт.
4829,370580375,wb,Комплектация,Косметический аппарат - 1шт; Зарядный кабель - 1шт; упаковочная коробка
4830,370580375,wb,Страна производства,Китай
4831,370580375,wb,Вес с упаковкой (кг),0.13 кг
4832,370580375,wb,Длина упаковки,17 см
4833,370580375,wb,Высота упаковки,7 см
4834,370580375,wb,Ширина упаковки,15 см
4835,370280506,wb,Цвет,бежевый
4836,370280506,wb,Питание,от сети
4837,370280506,wb,Количество режимов работы,3 режима интенсивности и скорости
4838,370280506,wb,Тип массажера,роликовый; электроимпульсный; вибромассажер
4839,370280506,wb,Зона массажа,шея; спина; тело
4840,370280506,wb,Форма массажера,воротник
4841,370280506,wb,Действие,массажная подушка для шеи и спины; Массажер электрический для тела шиацу антицеллюлитный; Массажер электрический для дома и аксессуар для автомобиля
4842,370280506,wb,Мин. продолжительность автономной работы,15 мин
4843,370280506,wb,Доп. опции массажера,инфракрасный подогрев; вибромассаж; автомобильный
4844,370280506,wb,Количество роликов,16; по 8 роликов в 2 узлах
4845,370280506,wb,Комплектация,Массажер - 1шт; Блок питания от сети - 1шт.; автомобильный блок в прикуриватель - 1шт.
4846,370280506,wb,Страна производства,Китай
4847,370280506,wb,Высота предмета,40 см
4848,370280506,wb,Ширина предмета,18 см
4849,370280506,wb,Глубина предмета,17 см
4850,370280506,wb,Вес без упаковки (кг),1 кг
4851,370280506,wb,Вес с упаковкой (кг),1.3 кг
4852,370280506,wb,Длина упаковки,41 см
4853,370280506,wb,Высота упаковки,18 см
4854,370280506,wb,Ширина упаковки,19 см
4855,266565943,wb,Цвет,черный
4856,266565943,wb,Модель,H5
4857,266565943,wb,Материал корпуса,ABS
4858,266565943,wb,Назначение косметического прибора,мезотерапия; увлажнение; омоложение кожи
4859,266565943,wb,Вид воздействия,электромиостимуляция; ems; микротоки
4860,266565943,wb,Область применения,для всего тела; для кожи головы; для лица
4861,266565943,wb,Возрастные ограничения,18+
4862,266565943,wb,Противопоказания,ОРВИ; детский возраст; кардиостимулятор
4863,266565943,wb,Комплектация,коробка; индукционная подставка; гидропен H5; зарядный кабель; адаптер питания; инструкция по применению; удерживающее кольцо - 2 шт; картридж на 12 игл -2 шт
4864,266565943,wb,Страна производства,Китай
4865,266565943,wb,Вес товара с упаковкой (г),655 г
4866,266565943,wb,Длина упаковки,19 см
4867,266565943,wb,Высота упаковки,8 см
4868,266565943,wb,Ширина упаковки,15 см
4869,94481875,wb,Модель,Плакаты А3 Биологически Активных Точек
4870,94481875,wb,Гарантийный срок,14 дней
4871,94481875,wb,Количество режимов работы,15 режимов
4872,94481875,wb,Тип массажера,вибромассажер; электроимпульсный
4873,94481875,wb,Зона массажа,бедра; живот; ягодицы
4874,94481875,wb,Действие,для похудения; антицеллюлитный
4875,94481875,wb,Комплектация,"4 плаката: спереди, сзади на позвоночнике и лице"
4876,94481875,wb,Страна производства,Россия
4877,94481875,wb,Вес с упаковкой (кг),0.1 кг
4878,94481875,wb,Длина упаковки,38 см
4879,94481875,wb,Высота упаковки,1 см
4880,94481875,wb,Ширина упаковки,49 см
4881,417604657,wb,Цвет,черный
4882,417604657,wb,Модель,PRO - 1
4883,417604657,wb,Гарантийный срок,2 года
4884,417604657,wb,Питание,от сети
4885,417604657,wb,Количество режимов работы,120 режимов скорости; 8 автоматических программ
4886,417604657,wb,Количество насадок,1 шт.
4887,417604657,wb,Тип массажера,оздоровление; вибрационный; магнитный
4888,417604657,wb,Зона массажа,ягодицы; ноги; живот
4889,417604657,wb,Форма массажера,для похудения
4890,417604657,wb,Действие,улучшение кровообращения; спорт; улучшение сна
4891,417604657,wb,Мин. продолжительность автономной работы,15 мин
4892,417604657,wb,Доп. опции массажера,воспроизведение музыки; антицеллюлитный массажер; вибромассажер
4893,417604657,wb,Количество роликов,массажер для тела; Кардиотренажер; тренажер для похудения
4894,417604657,wb,Комплектация,"экспандер - 2 шт; Инструкция на русском языке; пульт ДУ - 1шт; Подарки - фитнес резинки (4шт), скалка(1шт)"
4895,417604657,wb,Страна производства,Китай
4896,417604657,wb,Высота предмета,15 см
4897,417604657,wb,Ширина предмета,35 см
4898,417604657,wb,Глубина предмета,35 см
4899,417604657,wb,Вес без упаковки (кг),9 кг
4900,417604657,wb,Вес с упаковкой (кг),10 кг
4901,417604657,wb,Длина упаковки,64 см
4902,417604657,wb,Высота упаковки,20 см
4903,417604657,wb,Ширина упаковки,43 см
4904,33915463,wb,Цвет,фиолетовый
4905,33915463,wb,Модель,rf-лифтинг аппарат; массажер с микротоками электрический; led-хромотерапия
4906,33915463,wb,Гарантийный срок,1 год
4907,33915463,wb,Количество режимов работы,12 режимов массажа лица; 5 типов аппаратного ухода
4908,33915463,wb,Тип массажера,Электрический многофункциональный аппарат для ухода за лицом; массажер для лица от морщин и отеков с микротоками; функция нагрева и высока мощность
4909,33915463,wb,Зона массажа,лицо; шея; зона подбородка
4910,33915463,wb,Действие,против морщин; лифтинг лица; микротоковая терапия
4911,33915463,wb,Доп. опции массажера,термолифтинг; миостимулятор; подарок жене
4912,33915463,wb,Комплектация,Инструкция на русском языке; USB кабель удлиненный с адаптером; электрический аппарат для лица
4913,33915463,wb,Страна производства,Китай
4914,33915463,wb,Высота предмета,15 см
4915,33915463,wb,Ширина предмета,5 см
4916,33915463,wb,Глубина предмета,4 см
4917,33915463,wb,Длина упаковки,22 см
4918,33915463,wb,Высота упаковки,7 см
4919,33915463,wb,Ширина упаковки,14 см
4920,195992623,wb,Модель,аппарат
4921,195992623,wb,Гарантийный срок,12 месяцев
4922,195992623,wb,Питание,Батарейки АА (4шт).
4923,195992623,wb,Материал корпуса,Пластик ударопрочный
4924,195992623,wb,Противопоказания,"кровотечения, онкология, гипертония 2Б-3стадии,; кардиостимулятор, беременность, эпилепсия,; металлические импланты в области воздействия"
4925,195992623,wb,Комплектация,Элемент питания АА-4шт; Чехол для хранения аппарата-1шт; Электростимулятор Тренажер Маркелова-1шт; Инструкция по применению на 65 страницах с гарантийным талоном-1шт; Отвертка-1шт
4926,195992623,wb,Страна производства,Россия
4927,195992623,wb,Вес товара без упаковки (г),235 г
4928,195992623,wb,Вес товара с упаковкой (г),580 г
