,good_id,marketplace,name,value
2810,247781618,wb,Длина упаковки,16 см
2811,247781618,wb,Высота упаковки,10 см
2812,247781618,wb,Ширина упаковки,21 см
2813,173241055,wb,Цвет,пастельно-розовый; розовый; бледно-розовый
2814,173241055,wb,Модель,Joven
2815,173241055,wb,Гарантийный срок,1 год
2816,173241055,wb,Питание,от аккумулятора
2817,173241055,wb,Количество режимов работы,4 шт.
2818,173241055,wb,Тип массажера,вибромассажер; тепловой; электроимпульсный
2819,173241055,wb,Зона массажа,лицо; зона вокруг глаз; декольте
2820,173241055,wb,Действие,снятие отечности; против морщин; против акне
2821,173241055,wb,Мин. продолжительность автономной работы,30 мин
2822,173241055,wb,Доп. опции массажера,вибромассаж; ионофорез; функция подогрева
2823,173241055,wb,Количество роликов,0
2824,173241055,wb,Комплектация,косметологический аппарат; USB-шнур заряда; кольцо для салфетки; гарантийный талон; Инструкция на русском языке
2825,173241055,wb,Страна производства,Китай
2826,173241055,wb,Высота предмета,6 см
2827,173241055,wb,Ширина предмета,6 см
2828,173241055,wb,Глубина предмета,3 см
2829,173241055,wb,Вес без упаковки (кг),0.1 кг
2830,173241055,wb,Вес с упаковкой (кг),0.26 кг
2831,173241055,wb,Длина упаковки,22 см
2832,173241055,wb,Высота упаковки,7 см
2833,173241055,wb,Ширина упаковки,12 см
2834,229539758,wb,Модель тренажера,для домашних тренировок; тренажер для похудения; пояс для похудения
2835,229539758,wb,Система нагрузки,электромагнитная; резистентная; механическая
2836,229539758,wb,Комплектация,пояс-миостимулятор
2837,229539758,wb,Страна производства,Китай
2838,229539758,wb,Высота предмета,20 см
2839,229539758,wb,Ширина предмета,20 см
2840,229539758,wb,Длина упаковки,25 см
2841,229539758,wb,Высота упаковки,10 см
2842,229539758,wb,Ширина упаковки,14 см
2843,174691648,wb,Цвет,белый; белый глянец
2844,174691648,wb,Модель,беспроводной
2845,174691648,wb,Гарантийный срок,1 год
2846,174691648,wb,Питание,USB; от сети
2847,174691648,wb,Количество режимов работы,6 режимов
2848,174691648,wb,Количество насадок,1 шт.
2849,174691648,wb,Тип массажера,магнитно-акупунктурный; микротоковый; вибрационный
2850,174691648,wb,Зона массажа,лицо; зона вокруг глаз; шея
2851,174691648,wb,Форма массажера,ручной электромассажер
2852,174691648,wb,Действие,восстановление; омолаживание; лифтинг
2853,174691648,wb,Мин. продолжительность автономной работы,30 мин
2854,174691648,wb,Доп. опции массажера,электромиостимуляция; ультразвуковой массаж; индикация уровня заряда
2855,174691648,wb,Комплектация,контактный гель; Инструкция - 1 шт; Зарядный кабель - 1 шт; массажер для лица - 1 шт; блок питания-1шт
2856,174691648,wb,Высота предмета,15 см
2857,174691648,wb,Ширина предмета,4 см
2858,174691648,wb,Глубина предмета,3 см
2859,174691648,wb,Вес без упаковки (кг),0.26 кг
2860,174691648,wb,Вес с упаковкой (кг),0.5 кг
2861,174691648,wb,Длина упаковки,20 см
2862,174691648,wb,Высота упаковки,5 см
2863,174691648,wb,Ширина упаковки,10 см
2864,176135675,wb,Цвет,белый
2865,176135675,wb,Модель,косметический аппарат
2866,176135675,wb,Гарантийный срок,1 год
2867,176135675,wb,Питание,от аккумулятора
2868,176135675,wb,Количество режимов работы,5 шт.
2869,176135675,wb,Тип массажера,вибромассажер; электроимпульсный; тепловой
2870,176135675,wb,Зона массажа,зона вокруг глаз; лицо
2871,176135675,wb,Действие,против морщин; омолаживание; лифтинг
2872,176135675,wb,Мин. продолжительность автономной работы,120 мин
2873,176135675,wb,Доп. опции массажера,вибромассаж; функция подогрева; электромиостимуляция
2874,176135675,wb,Количество роликов,0
2875,176135675,wb,Комплектация,"Массажер, инструкция, USB-шнур, кольцо для салфетки, подставка, гарантийный талон"
2876,176135675,wb,Страна производства,Китай
2877,176135675,wb,Высота предмета,17.5 см
2878,176135675,wb,Ширина предмета,6 см
2879,176135675,wb,Глубина предмета,5.5 см
2880,176135675,wb,Вес без упаковки (кг),0.3 кг
2881,176135675,wb,Вес с упаковкой (кг),0.55 кг
2882,176135675,wb,Длина упаковки,22 см
2883,176135675,wb,Высота упаковки,7 см
2884,176135675,wb,Ширина упаковки,13 см
2885,413452261,wb,Цвет,черно-коричневый
2886,413452261,wb,Модель,Smart Fitness
2887,413452261,wb,Питание,от сети
2888,413452261,wb,Количество режимов работы,6
2889,413452261,wb,Количество насадок,3 шт.
2890,413452261,wb,Тип массажера,комбинированный; электроимпульсный; микротоковый
2891,413452261,wb,Зона массажа,живот; руки; тело
2892,413452261,wb,Форма массажера,пояс
2893,413452261,wb,Действие,коррекция фигуры; эластичность
2894,413452261,wb,Мин. продолжительность автономной работы,60 мин
2895,413452261,wb,Доп. опции массажера,индикация включения; индикация выбранного режима; регулировка интенсивности
2896,413452261,wb,Комплектация,3 миостимулятора накладки; 3 контролера; usb кабель с 3 разъемами; инструкция
2897,413452261,wb,Страна производства,Китай
2898,413452261,wb,Высота предмета,25 см
2899,413452261,wb,Ширина предмета,25 см
2900,413452261,wb,Вес без упаковки (кг),0.6 кг
2901,413452261,wb,Вес с упаковкой (кг),1 кг
2902,413452261,wb,Длина упаковки,26 см
2903,413452261,wb,Высота упаковки,3 см
2904,413452261,wb,Ширина упаковки,25 см
2905,71879726,wb,Цвет,белый; черный
2906,71879726,wb,Модель,Импульсный для шеи; Миостимулятор электрический массажер
2907,71879726,wb,Гарантийный срок,12 мес
2908,71879726,wb,Питание,От батареек (2 шт АА)
2909,71879726,wb,Количество режимов работы,3
2910,71879726,wb,Тип массажера,импульсный; Миостимулятор для мышц; для мышц
2911,71879726,wb,Зона массажа,голова; лопатки; Шея плечи
2912,71879726,wb,Действие,расслабляющий эффект; лечебное; Оздоровительный
2913,71879726,wb,Мин. продолжительность автономной работы,180 мин
2914,71879726,wb,Доп. опции массажера,вибрация; биотоки; уменьшает напряжение в мышцах
2915,71879726,wb,Количество роликов,0
2916,71879726,wb,Комплектация,Батарейки - 2 шт; Упаковочная коробка - 1 шт; Массажер импульсный - 1 шт
2917,71879726,wb,Страна производства,Россия
2918,71879726,wb,Высота предмета,3 см
2919,71879726,wb,Ширина предмета,15 см
2920,71879726,wb,Глубина предмета,15 см
2921,71879726,wb,Вес без упаковки (кг),0.17 кг
2922,71879726,wb,Вес с упаковкой (кг),0.25 кг
2923,71879726,wb,Длина упаковки,23 см
2924,71879726,wb,Высота упаковки,6 см
2925,71879726,wb,Ширина упаковки,21 см
2926,229398109,wb,Цвет,зеленый
2927,229398109,wb,Модель,EMS
2928,229398109,wb,Гарантийный срок,12 месяцев
2929,229398109,wb,Питание,USB
2930,229398109,wb,Количество режимов работы,7 режимов
2931,229398109,wb,Количество насадок,1 шт.
2932,229398109,wb,Тип массажера,электроимпульсный; микротоковый массажер для лица; рф лифтинг и микротоки
2933,229398109,wb,Зона массажа,зона вокруг глаз; лицо; шея
2934,229398109,wb,Действие,устранение отеков и темных кругов; омоложение кожи и лифтинг эффект; выравнивает цвет лица
2935,229398109,wb,Доп. опции массажера,электромиостимуляция; вибромассаж; ионофорез
2936,229398109,wb,Комплектация,кабель usb; пластиковая насадка для режима очищения; скребок гуаша в подарок; коробка; Инструкция на русском языке; массажер для лица
2937,229398109,wb,Страна производства,Китай
2938,229398109,wb,Высота предмета,16.7 см
2939,229398109,wb,Ширина предмета,5.7 см
2940,229398109,wb,Глубина предмета,4.9 см
2941,229398109,wb,Вес без упаковки (кг),0.15 кг
2942,229398109,wb,Вес с упаковкой (кг),0.36 кг
2943,229398109,wb,Длина упаковки,20 см
2944,229398109,wb,Высота упаковки,7 см
2945,229398109,wb,Ширина упаковки,10 см
2946,81549518,wb,Цвет,белый; серый
2947,81549518,wb,Модель,Миостимулятор
2948,81549518,wb,Гарантийный срок,1 год
2949,81549518,wb,Питание,USB
2950,81549518,wb,Количество режимов работы,6 режимов; 9 уровней интенсивности
2951,81549518,wb,Количество насадок,3 шт.
2952,81549518,wb,Тип массажера,акупунктурный/акупрессурный; электроимпульсный; комбинированный
2953,81549518,wb,Зона массажа,шея; спина; плечи
2954,81549518,wb,Форма массажера,воротник
2955,81549518,wb,Действие,массаж шеи; снимает спазмы и напряжение; Облегчает боль
2956,81549518,wb,Мин. продолжительность автономной работы,15 мин
2957,81549518,wb,Доп. опции массажера,нагрев; акупунктурный массаж; Автоматическое выключение
2958,81549518,wb,Количество роликов,нет роликов
2959,81549518,wb,Комплектация,USB кабель для зарядки - 1шт.; Массажер для шеи- 1 шт; инструкция
2960,81549518,wb,Высота предмета,16 см
2961,81549518,wb,Ширина предмета,4.5 см
2962,81549518,wb,Глубина предмета,15 см
2963,81549518,wb,Вес без упаковки (кг),0.2 кг
2964,81549518,wb,Вес с упаковкой (кг),0.26 кг
2965,81549518,wb,Длина упаковки,15 см
2966,81549518,wb,Высота упаковки,20 см
2967,81549518,wb,Ширина упаковки,7 см
2968,240667779,wb,Цвет,черный
2969,240667779,wb,Модель,Виброплатформа
2970,240667779,wb,Гарантийный срок,1 год
2971,240667779,wb,Питание,от сети
2972,240667779,wb,Количество режимов работы,99
2973,240667779,wb,Тип массажера,виброплатформа; Лимфодренажный
2974,240667779,wb,Зона массажа,ягодицы; ноги; живот
2975,240667779,wb,Действие,для похудения; Лимфодренажный массажер; антицеллюлитный
2976,240667779,wb,Доп. опции массажера,вибромассаж
2977,240667779,wb,Количество роликов,206324729
2978,240667779,wb,Комплектация,виброплатформа 1 шт.
2979,240667779,wb,Страна производства,Китай
2980,240667779,wb,Высота предмета,31 см
2981,240667779,wb,Ширина предмета,53 см
2982,240667779,wb,Глубина предмета,13 см
2983,240667779,wb,Вес без упаковки (кг),10 кг
2984,240667779,wb,Вес с упаковкой (кг),8 кг
2985,240667779,wb,Длина упаковки,57 см
2986,240667779,wb,Высота упаковки,17 см
2987,240667779,wb,Ширина упаковки,42 см
2988,170075078,wb,Количество предметов в упаковке,1 шт.
2989,170075078,wb,Материал изделия,abs-пластик; пластик
2990,170075078,wb,Зона массажа,лицо; шея; зона вокруг глаз
2991,170075078,wb,Действие,Уход за кожей; лифтинг от морщин; Миостимулятор против отеков
2992,170075078,wb,Страна производства,Китай
2993,170075078,wb,Комплектация,массажер; USB-зарядка
2994,170075078,wb,Ширина предмета,12 см
2995,170075078,wb,Высота предмета,12 см
2996,170075078,wb,Вес товара с упаковкой (г),150 г
2997,170075078,wb,Длина упаковки,12 см
2998,170075078,wb,Высота упаковки,10 см
2999,170075078,wb,Ширина упаковки,10 см
3000,177877982,wb,Цвет,шоколадный
3001,177877982,wb,Модель,массажер для ног электрический
3002,177877982,wb,Гарантийный срок,1 год
3003,177877982,wb,Питание,от сети 220В
3004,177877982,wb,Количество режимов работы,3; 5 режимов интенсивности
3005,177877982,wb,Тип массажера,массаж ног; Лимфодренажный электромассажер для ног; Поддержка и восстановление
3006,177877982,wb,Зона массажа,стопы; ноги; ступни
3007,177877982,wb,Форма массажера,напольная платформа
3008,177877982,wb,Действие,Расслабление; снятие мышечного напряжения; инфракрасное прогревание
3009,177877982,wb,Мин. продолжительность автономной работы,15 мин
3010,177877982,wb,Доп. опции массажера,таймер; Прогрев; миостимулятор
3011,177877982,wb,Количество роликов,2
3012,177877982,wb,Комплектация,"массажер для ног - 1 шт., инструкция на русском языке - 1 шт."
3013,177877982,wb,Страна производства,Китай
3014,177877982,wb,Высота предмета,20 см
3015,177877982,wb,Ширина предмета,24 см
3016,177877982,wb,Глубина предмета,20 см
3017,177877982,wb,Вес без упаковки (кг),3.4 кг
3018,177877982,wb,Вес с упаковкой (кг),4.2 кг
3019,177877982,wb,Длина упаковки,27 см
3020,177877982,wb,Высота упаковки,39 см
3021,177877982,wb,Ширина упаковки,46 см
3022,154962159,wb,Цвет,черничный
3023,154962159,wb,Модель,Микротоновый; Миостимулятор; голевой массажный пластырь
3024,154962159,wb,Действие,Микротоковый массаж
3025,154962159,wb,Страна производства,Китай
3026,154962159,wb,Высота предмета,1 см
3027,154962159,wb,Длина упаковки,38 см
3028,154962159,wb,Высота упаковки,3 см
3029,154962159,wb,Ширина упаковки,18 см
3030,87665607,wb,Цвет,белый
3031,87665607,wb,Модель,G20
3032,87665607,wb,Гарантийный срок,1 год
3033,87665607,wb,Питание,от сети; от аккумулятора
3034,87665607,wb,Количество режимов работы,15 уровней интенсивности; 4 техники массажа
3035,87665607,wb,Тип массажера,EMS массажер; электрический массажер; температурный массажер
3036,87665607,wb,Зона массажа,шея; плечи
3037,87665607,wb,Действие,Расслабление и снятие усталости; Снятие болевых ощущений и нервного напряжения; Массаж шейно-воротниковой зоны
3038,87665607,wb,Доп. опции массажера,дистанционное управление; подарок на Новый год
3039,87665607,wb,Количество роликов,3; 3 подвижные головки
3040,87665607,wb,Комплектация,кабель зарядки - 1 шт; Документация- 1 шт; Массажер - 1шт
3041,87665607,wb,Страна производства,Китай
3042,87665607,wb,Срок эксплуатации,2 года
3043,87665607,wb,Высота предмета,8 см
3044,87665607,wb,Ширина предмета,14 см
3045,87665607,wb,Глубина предмета,8 см
3046,87665607,wb,Вес без упаковки (кг),0.16 кг
3047,87665607,wb,Вес с упаковкой (кг),0.5 кг
3048,87665607,wb,Длина упаковки,7 см
3049,87665607,wb,Высота упаковки,20 см
3050,87665607,wb,Ширина упаковки,20 см
3051,94481874,wb,Модель,Плакаты А4 Биологически Активных Точек
3052,94481874,wb,Гарантийный срок,14 дней
3053,94481874,wb,Количество режимов работы,15 режимов
3054,94481874,wb,Тип массажера,вибромассажер; электроимпульсный
3055,94481874,wb,Зона массажа,бедра; живот; ягодицы
3056,94481874,wb,Действие,для похудения; антицеллюлитный
3057,94481874,wb,Комплектация,"4 плаката: спереди, сзади на позвоночнике и лице"
3058,94481874,wb,Страна производства,Россия
3059,94481874,wb,Вес с упаковкой (кг),0.1 кг
3060,94481874,wb,Длина упаковки,35 см
3061,94481874,wb,Высота упаковки,1 см
3062,94481874,wb,Ширина упаковки,22 см
3063,180402727,wb,Цвет,белый
3064,180402727,wb,Модель,Косметический микротоковый вибромассажер для лица
3065,180402727,wb,Гарантийный срок,1 год
3066,180402727,wb,Питание,USB; от аккумулятора
3067,180402727,wb,Количество режимов работы,4
3068,180402727,wb,Тип массажера,вибромассажер; электроимпульсный; микротоковый
3069,180402727,wb,Зона массажа,овал лица; подбородок; лицо
3070,180402727,wb,Действие,омолаживание; против морщин; лифтинг подтяжка
3071,180402727,wb,Мин. продолжительность автономной работы,180 мин
3072,180402727,wb,Доп. опции массажера,микротоки от морщин прыщей отеков; борьба с несовершенствами; электромассажер миостимулятор
3073,180402727,wb,Комплектация,кабель для зарядки; интсрукция; массажер
3074,180402727,wb,Страна производства,Китай
3075,180402727,wb,Вес с упаковкой (кг),0.9 кг
3076,180402727,wb,Длина упаковки,6 см
3077,180402727,wb,Высота упаковки,22 см
3078,180402727,wb,Ширина упаковки,6 см
3079,235840654,wb,Цвет,черный
3080,235840654,wb,Питание,от аккумулятора
3081,235840654,wb,Количество режимов работы,7 режимов
3082,235840654,wb,Количество насадок,1 шт.
3083,235840654,wb,Тип массажера,вибромассажер; электроимпульсный; массажер косметический
3084,235840654,wb,Зона массажа,зона вокруг глаз; лицо; шея
3085,235840654,wb,Действие,против морщин; против пигментации; против акне
3086,235840654,wb,Доп. опции массажера,таймер; ems для лица; автовыключение
3087,235840654,wb,Количество роликов,5
3088,235840654,wb,Комплектация,Инструкция на русском языке; Type-C; Аппарат MX-200; подставка для массажера; подарочная упаковка; Кольцо фиксатор для ватного диска или космет. салфетки
3089,235840654,wb,Вес без упаковки (кг),0.4 кг
3090,235840654,wb,Вес с упаковкой (кг),0.46 кг
3091,235840654,wb,Длина упаковки,21 см
3092,235840654,wb,Высота упаковки,9 см
3093,235840654,wb,Ширина упаковки,16 см
3094,87685422,wb,Цвет,серебристый
3095,87685422,wb,Количество предметов в упаковке,1
3096,87685422,wb,Материал изделия,пластик
3097,87685422,wb,Зона массажа,шея; лицо; тело
3098,87685422,wb,Действие,лифтинг; восстановление; омолаживание
3099,87685422,wb,Страна производства,Тайвань
3100,87685422,wb,Комплектация,Гарантийный талон - 1шт; 1шт инструкция; Электрический массажер Biolift 100m
3101,87685422,wb,Ширина предмета,14.2 см
3102,87685422,wb,Высота предмета,11 см
3103,87685422,wb,Вес товара с упаковкой (г),372 г
3104,87685422,wb,Длина упаковки,9 см
3105,87685422,wb,Высота упаковки,12 см
3106,87685422,wb,Ширина упаковки,15 см
3107,242323118,wb,Цвет,белый
3108,242323118,wb,Модель,BodyRave
3109,242323118,wb,Гарантийный срок,1 год
3110,242323118,wb,Питание,от аккумулятора; USB
3111,242323118,wb,Количество режимов работы,7 режимов
3112,242323118,wb,Тип массажера,микротоковый массажер для лица; электроимпульсный; рф лифтинг и микротоки
3113,242323118,wb,Зона массажа,лицо; шея; зона вокруг глаз
3114,242323118,wb,Действие,лифтинг; омоложение против морщин; Подтяжка лица
3115,242323118,wb,Доп. опции массажера,электромиостимуляция; фонофорез; инфракрасный излучатель
3116,242323118,wb,Количество роликов,0
3117,242323118,wb,Комплектация,аппарат; кольцо для режима CLEAN; блок питания; инструкция; 3 маски для лица; USB провод; зарядная станция
3118,242323118,wb,Страна производства,Китай
3119,242323118,wb,Высота предмета,16 см
3120,242323118,wb,Ширина предмета,3 см
3121,242323118,wb,Вес без упаковки (кг),0.3 кг
3122,242323118,wb,Вес с упаковкой (кг),0.56 кг
3123,242323118,wb,Длина упаковки,20 см
3124,242323118,wb,Высота упаковки,8 см
3125,242323118,wb,Ширина упаковки,14 см
3126,177854660,wb,Цвет,черный
3127,177854660,wb,Модель,Mini massager
3128,177854660,wb,Питание,USB; от аккумулятора
3129,177854660,wb,Количество режимов работы,8 шт.
3130,177854660,wb,Тип массажера,электроимпульсный
3131,177854660,wb,Зона массажа,бедра; спина; руки
3132,177854660,wb,Действие,улучшение кровообращения; снятие мышечного напряжения; улучшение сна
3133,177854660,wb,Мин. продолжительность автономной работы,15 мин
3134,177854660,wb,Доп. опции массажера,электромиостимуляция
3135,177854660,wb,Страна производства,Китай
3136,177854660,wb,Высота предмета,2 см
3137,177854660,wb,Ширина предмета,15 см
3138,177854660,wb,Глубина предмета,6 см
3139,177854660,wb,Вес без упаковки (кг),0.03 кг
3140,177854660,wb,Вес с упаковкой (кг),0.05 кг
3141,177854660,wb,Длина упаковки,16 см
3142,177854660,wb,Высота упаковки,2 см
3143,177854660,wb,Ширина упаковки,8 см
3144,175548998,wb,Цвет,черный; синий
3145,175548998,wb,Модель,массажер миостимулятор
3146,175548998,wb,Питание,USB
3147,175548998,wb,Количество насадок,1 шт.
3148,175548998,wb,Тип массажера,вибромассажер; постукивающий; электроимпульсный
3149,175548998,wb,Зона массажа,спина; поясница; шея
3150,175548998,wb,Действие,массаж для всего тела; массаж восстанавливающий; антицеллюлитный массаж
3151,175548998,wb,Доп. опции массажера,вибромассаж
3152,175548998,wb,Комплектация,USB-1шт.; миостимулятор-1шт.
3153,175548998,wb,Страна производства,Китай
3154,175548998,wb,Вес без упаковки (кг),0.4 кг
3155,175548998,wb,Вес с упаковкой (кг),0.65 кг
3156,175548998,wb,Длина упаковки,16 см
3157,175548998,wb,Высота упаковки,2 см
3158,175548998,wb,Ширина упаковки,8 см
3159,212300288,wb,Цвет,розовый
3160,212300288,wb,Модель,косметический аппарат
3161,212300288,wb,Гарантийный срок,1 год
3162,212300288,wb,Питание,от аккумулятора
3163,212300288,wb,Количество режимов работы,7 режимов
3164,212300288,wb,Количество насадок,1 шт.
3165,212300288,wb,Тип массажера,вибромассажер; электроимпульсный; тепловой
3166,212300288,wb,Зона массажа,лицо; зона вокруг глаз; шея
3167,212300288,wb,Действие,против морщин; снятие отечности; очищение
3168,212300288,wb,Мин. продолжительность автономной работы,60 мин
3169,212300288,wb,Доп. опции массажера,вибромассаж; электромиостимуляция; ионофорез
3170,212300288,wb,Количество роликов,1 шт.
3171,212300288,wb,Комплектация,подставка -1 шт.; USB кабель -1 шт.; кольцо для закрепления - 1шт.; гель для ионофореза -1шт.; Инструкция - 1шт.; подарочная упаковка -1шт.
3172,212300288,wb,Страна производства,Китай
3173,212300288,wb,Срок эксплуатации,1 год
3174,212300288,wb,Высота предмета,18 см
3175,212300288,wb,Ширина предмета,6 см
3176,212300288,wb,Глубина предмета,6 см
3177,212300288,wb,Вес без упаковки (кг),0.3 кг
3178,212300288,wb,Вес с упаковкой (кг),0.35 кг
3179,212300288,wb,Длина упаковки,21 см
3180,212300288,wb,Высота упаковки,11 см
3181,212300288,wb,Ширина упаковки,16 см
3182,227023748,wb,Цвет,черный
3183,227023748,wb,Модель,VIBRANCE
3184,227023748,wb,Гарантийный срок,1 год
3185,227023748,wb,Питание,220; от сети
3186,227023748,wb,Количество режимов работы,5
3187,227023748,wb,Зона массажа,"для ног, для похудения, для пресса живота, для тела; для бедер и ягодиц, для стоп, для стопы"
3188,227023748,wb,Доп. опции массажера,таймер; автовыключение; лимфодренажный миостимулятор
3189,227023748,wb,Количество роликов,нет
3190,227023748,wb,Комплектация,Провод для подключения к 220 В - 1 шт; Виброплатформа - 1 шт; Пульт ДУ - 1 шт; крепления - 2 шт
3191,227023748,wb,Страна производства,Китай
3192,227023748,wb,Высота предмета,17 см
3193,227023748,wb,Ширина предмета,52 см
3194,227023748,wb,Глубина предмета,58 см
3195,227023748,wb,Вес без упаковки (кг),9 кг
3196,227023748,wb,Вес с упаковкой (кг),8.5 кг
3197,227023748,wb,Длина упаковки,58 см
3198,227023748,wb,Высота упаковки,17 см
3199,227023748,wb,Ширина упаковки,43 см
3200,188936420,wb,Цвет,черный
3201,188936420,wb,Питание,USB; от аккумулятора; от сети
3202,188936420,wb,Количество режимов работы,8 режимов; 19 уровней мощности
3203,188936420,wb,Тип массажера,электроимпульсный; для ног; для шеи
3204,188936420,wb,Зона массажа,тело; руки; шея
3205,188936420,wb,Действие,Снятие усталости; Массаж; релаксация
3206,188936420,wb,Доп. опции массажера,электромиостимуляция; беспроводной массаж; массаж пресса
3207,188936420,wb,Количество роликов,1
3208,188936420,wb,Страна производства,Китай
3209,188936420,wb,Вес с упаковкой (кг),0.4 кг
3210,188936420,wb,Длина упаковки,8 см
3211,188936420,wb,Высота упаковки,16 см
3212,188936420,wb,Ширина упаковки,2 см
3213,48076520,wb,Цвет,светло-розовый; жемчужный
3214,48076520,wb,Модель,rf лифтинг аппарат
3215,48076520,wb,Гарантийный срок,1 год
3216,48076520,wb,Питание,Встроенный аккумулятор
3217,48076520,wb,Количество режимов работы,4
3218,48076520,wb,Количество насадок,1 шт.
3219,48076520,wb,Тип массажера,радиочастотный; микротоковый; электрический
3220,48076520,wb,Зона массажа,лицо; зона вокруг глаз; зона декольте
3221,48076520,wb,Действие,лифтинг; против морщин; омолаживание
3222,48076520,wb,Доп. опции массажера,электромиостимуляция; охлаждение; функция подогрева
3223,48076520,wb,Количество роликов,нет
3224,48076520,wb,Комплектация,гарантийный талон; Инструкция на русском языке; чехол для хранения; USB-кабель для зарядки; массажер для лица электрический
3225,48076520,wb,Страна производства,Китай
3226,48076520,wb,Высота предмета,17 см
3227,48076520,wb,Ширина предмета,5 см
3228,48076520,wb,Глубина предмета,5 см
3229,48076520,wb,Вес без упаковки (кг),0.17 кг
3230,48076520,wb,Вес с упаковкой (кг),0.47 кг
3231,48076520,wb,Длина упаковки,22 см
3232,48076520,wb,Высота упаковки,6 см
3233,48076520,wb,Ширина упаковки,13 см
3234,217984877,wb,Цвет,черный
3235,217984877,wb,Модель,массажер для спины
3236,217984877,wb,Гарантийный срок,12 месяцев
3237,217984877,wb,Питание,от сети; от прикуривателя автомобиля; USB
3238,217984877,wb,Количество насадок,16 шт.
3239,217984877,wb,Тип массажера,роликовый; не лимфодренажный массажер миостимулятор для стоп
3240,217984877,wb,Зона массажа,голова; шея; спина
3241,217984877,wb,Действие,Расслабление; снятие мышечного напряжения; восстановление
3242,217984877,wb,Мин. продолжительность автономной работы,15 мин
3243,217984877,wb,Доп. опции массажера,вибромассаж; автовыключение
3244,217984877,wb,Количество роликов,16
3245,217984877,wb,Комплектация,массажер; блок питания; шнур питания в прикуриватель
3246,217984877,wb,Страна производства,Китай
3247,217984877,wb,Высота предмета,20 см
3248,217984877,wb,Ширина предмета,41 см
3249,217984877,wb,Глубина предмета,20 см
3250,217984877,wb,Вес без упаковки (кг),1.33 кг
3251,217984877,wb,Вес с упаковкой (кг),1.64 кг
3252,217984877,wb,Длина упаковки,44 см
3253,217984877,wb,Высота упаковки,18 см
3254,217984877,wb,Ширина упаковки,18 см
3255,168306102,wb,Цвет,черный
3256,168306102,wb,Модель,EMS1
3257,168306102,wb,Гарантийный срок,1 год
3258,168306102,wb,Питание,от аккумулятора
3259,168306102,wb,Тип массажера,Вибромассаж; ультразвуковой массаж; электромиостимуляция
3260,168306102,wb,Зона массажа,воротниковая зона; ноги; живот
3261,168306102,wb,Действие,снятие напряжения; улучшает метаболизм; Укрепление мышц
3262,168306102,wb,Доп. опции массажера,вибромассаж; ультразвуковой массаж; электромиостимуляция
3263,168306102,wb,Комплектация,базовая комплектация; массажер-1шт
3264,168306102,wb,Страна производства,Китай
3265,168306102,wb,Высота предмета,2 см
3266,168306102,wb,Ширина предмета,9 см
3267,168306102,wb,Глубина предмета,2 см
3268,168306102,wb,Вес без упаковки (кг),0.1 кг
3269,168306102,wb,Вес с упаковкой (кг),0.13 кг
3270,168306102,wb,Длина упаковки,16 см
3271,168306102,wb,Высота упаковки,2 см
3272,168306102,wb,Ширина упаковки,9 см
3273,155538674,wb,Цвет,белый; белый глянец
3274,155538674,wb,Количество предметов в упаковке,1 шт.
3275,155538674,wb,Материал изделия,abs пластик; медицинская сталь
3276,155538674,wb,Зона массажа,зона вокруг глаз; лицо; шея
3277,155538674,wb,Действие,омолаживание; против морщин; лифтинг
3278,155538674,wb,Страна производства,Китай
3279,155538674,wb,Комплектация,контактный гель; Инструкция - 1 шт; Зарядный кабель - 1 шт; массажер для лица - 1 шт
3280,155538674,wb,Ширина предмета,4 см
3281,155538674,wb,Высота предмета,16 см
3282,155538674,wb,Вес товара с упаковкой (г),500 г
3283,155538674,wb,Длина упаковки,20 см
3284,155538674,wb,Высота упаковки,5 см
3285,155538674,wb,Ширина упаковки,10 см
3286,271250239,wb,Цвет,черный
3287,271250239,wb,Гарантийный срок,1 год
3288,271250239,wb,Питание,USB; от аккумулятора; от сети
3289,271250239,wb,Количество режимов работы,8 режимов
3290,271250239,wb,Тип массажера,вибромассажер; электроимпульсный; микротоковый
3291,271250239,wb,Зона массажа,спина; живот; ноги
3292,271250239,wb,Действие,восстановление; улучшение кровообращения; Снятие усталости
3293,271250239,wb,Мин. продолжительность автономной работы,15 мин
3294,271250239,wb,Доп. опции массажера,массаж пресса; микротоковый лимфодренажный восстанавливающий массаж; электромиостимуляция
3295,271250239,wb,Комплектация,Датчик управление 1шт; Бабочка резиновый 1шт; кабель USB 1шт; Миостимулятор массажер бабочка
3296,271250239,wb,Страна производства,Китай
3297,271250239,wb,Высота предмета,16 см
3298,271250239,wb,Ширина предмета,6 см
3299,271250239,wb,Глубина предмета,1 см
3300,271250239,wb,Вес без упаковки (кг),0.2 кг
3301,271250239,wb,Вес с упаковкой (кг),0.25 кг
3302,271250239,wb,Длина упаковки,17 см
3303,271250239,wb,Высота упаковки,3 см
3304,271250239,wb,Ширина упаковки,8 см
3305,18777442,wb,Цвет,белый
3306,18777442,wb,Модель,многофункциональный аппарат для лица 5 в 1; электрический массажер с микротоками; миостимулятор для лица
3307,18777442,wb,Гарантийный срок,1 год
3308,18777442,wb,Количество режимов работы,12
3309,18777442,wb,Тип массажера,микротоковый массажер; массажер для лица электрический; миостимулятор для лица
3310,18777442,wb,Зона массажа,зона вокруг глаз; шея и декольте; лицо
