,product_id,marketplace,rating,advantage,disadvantage,comment
26927,155538674,wb,5,Достоинства:Все,,
26928,155538674,wb,5,,,"Все супер,все работает,в отличном качестве,спасибо,очень рада!"
26929,155538674,wb,5,,,Списались всё объяснили. Спасибо большое.а только и надо было отсоединить шнур питания.
26930,155538674,wb,5,Достоинства:Отличный массажёр. Рекомендую,,
26931,155538674,wb,5,"Достоинства:Микротоковый масскажер, хороший массажёр. Токи полезны.",,
26932,155538674,wb,5,,,Отличный аппарат) мне хватает 1 го режима)
26933,155538674,wb,5,Достоинства:Рекомендую,,
26934,155538674,wb,5,"Достоинства:Красивая упаковка, все работает, спасибо продавцу)!",,
26935,155538674,wb,2,,"Недостатки:Плохое ка, ество прибора",
26936,155538674,wb,1,,"Недостатки:Проработал пол года вроде бы как исправно, если не считать зарядки по 12 часов. Затем вообще ""умер"". Деньги потрачены впустую.",
26937,155538674,wb,5,"Достоинства:Все понравилось, рабочий. Насчет результата пока рано)",,"Комментарий:Сегодня опробовала наконец-то, вроде работает, ничего не сломалось, ттт, переживала очень, а то писали, что поработал, а потом не включился. Попробуем еще завтра, надеюсь все будет гуд)"
26938,155538674,wb,5,"Достоинства:Я в восторге! Не ожидала если честно, очень понравилось!",,
26939,155538674,wb,5,Достоинства:Брала массажер для снятмя отеков. Справился на пятерку. Более того после применения кожа стала упругой. Массаж проводила на красном режиме,Недостатки:Недостатков нет,
26940,155538674,wb,5,"Достоинства:Понравилась реакция продавца)) терпеливо объяснил как включить прибор!) не думала, что с этим могут возникнуть проблемы..",,"Комментарий:Сегодня получила чудо приборчик, сразу поставила на зарядку, по истечении трех часов попыталась включить, а он не включается! Уже заявку оформила на возврат по браку, но вовремя додумалась написать продавцу)) спасибо за оперативную помощь, всё работает! Но напишите где-нибудь в описании, что включается он быстрым нажатием кнопки) ещё раз спасибо, буду пользоваться, надеюсь, с удовольствием) 🌹🌹🌹"
26941,155538674,wb,5,Достоинства:Нормально. Лицо в точках воздействия краснеет.,Недостатки:Эффект не поняла.,
26942,155538674,wb,5,"Достоинства:Аппарат супер!!!! ушел отек лица, ощущение подтянутости кожи появился",,
26943,155538674,wb,5,,,"Работает исправно. Результат виден спустя месяц использования, не прям вау, но гораздо лучше, чем было. Кожа стала заметнее эластичнее, мелкие морщинки ушли, над глубокими продолжаю работать. Первые три фото- до, две остальные- после"
26944,155538674,wb,5,Достоинства:Лучший массажёр после первого применения заметно результат,,
26945,155538674,wb,5,"Достоинства:Это просто Wow 🤩первый раз в жизни захотелось искренне написать отзыв продавцу не за бонусы и др. ништяки, а потому что действительно крутой товар! Отдельное спасибо за инструкцию на русском языке. Микротоки на 4 режиме очень мощные ( на видео видно как мышцы сокращаются ) Рабочий массажер, самое то снимать утреннюю отечность! 👌🏻 Продавец, знай что я даже в своих стрис выложила видео с хвалебными отзывами и ссылкой на товар 🥹🤗 и трем подругам порекомендовала. Так мне понравился прибор.","Недостатки:Гель- проводник фигня! От него у меня случилась аллергия и некоторые участки на лице пошли красными пятнами. Хорошо что это прошло в течении 3 часов, от другого геля у меня такого не было. Использую гель против отеков от бренда АЮНА, вот он очень крутой и там замечателтный состав.",Комментарий:Спасибо большое за хороший товар и качественную упаковку. Теперь я знаю что смело можно дарить подругам 👍
26946,155538674,wb,4,Достоинства:Очень нужный прибор. Жалко нет подставки.,,
26947,155538674,wb,5,Достоинства:Пришел в заводской упаковке. Чувствителен на всех режимах.,,
26948,155538674,wb,5,Достоинства:Нет минусов все понравилось,,
26949,155538674,wb,5,"Достоинства:Все хорошо, но немного помята коробка",Недостатки:Нет пленочки на коробке,"Комментарий:Мне некритично, упакую красиво сама и подарю маме. Она давно хотела такой аппарат."
26950,155538674,wb,5,"Достоинства:Аппарат хороший, но брак, со второго раза кнопки провалились и с трудом включается.",,
26951,155538674,wb,5,"Достоинства:Супер, уже испробовала 👍 Рекомендую женщинам за 50",,
26952,155538674,wb,5,"Достоинства:Очень классная штучка.Цвет лица выровнялся,морщинки уменьшились.Я купила к нему гель концентрат с 2% гиалуроновой кислотой фирмы GELTEK",,
26953,155538674,wb,5,Достоинства:Отлично,,
26954,155538674,wb,5,"Достоинства:Коутой аппарат, мне оч нравиться ! Токи чувствуются , режимов много, батарейка работает долго !!!!!",,
26955,155538674,wb,5,,,Моментально решили вопрос по возврату и тут же вернули деньги.Спасибо большое за оперативную работу
26956,155538674,wb,4,"Достоинства:Пришло все в комлекте, недостающих элементов не было. Гель пахнет приятно, аппарат работает. Есть хорошая и поробная инстракция, благодаря которой я вчера впервые вопробовала сделать массаж. Об эффекте пока сказать ничего не могу, буду пробовать. Спасибо большое",,
26957,155538674,wb,5,Достоинства:Работает. Отличный.. Вместе с гелем вообще супер. Кожу подтягивает.. К покупке советую,,
26958,155538674,wb,3,,Недостатки:Нельзя вскрывать.,
26959,155538674,wb,5,"Достоинства:Не знаю как будет результат, но после массажа снимает отеки сразу",,
26960,155538674,wb,5,"Достоинства:Отлично! Работает ,все как в описании",,
26961,155538674,wb,3,,Недостатки:Как массажер не работает .,Комментарий:Ожидание не оправдал
26962,155538674,wb,5,Достоинства:Массажер классный! Рекомендую к покупке 👍!!!,,
26963,155538674,wb,5,Достоинства:Все работает.Спасибо!,,
26964,155538674,wb,4,"Достоинства:Упаковано хорошо, всё в комплекте",,Комментарий:Не посмотрела сразу противопоказания. Мне по здоровью противопоказано.
26965,155538674,wb,1,,"Недостатки:Не рпботает !Согласно инструкции, перед первым применением зарядила устройство в течении 3-х часов, индикатор зарядки погас, с уведомлением, что устройство полностью заряжено.И на этом все, без зарядного устройства прибор не включается, стоит подсоединить к зарядке, заново заряжается, как будто с пасаженым аккумулятором.Как вернуть неисправное устройство???",
26966,155538674,wb,5,,,Отказалась в пользу другого
26967,155538674,wb,1,,Недостатки:Не работает,
26968,155538674,wb,5,Достоинства:Всё работает,,
26969,155538674,wb,5,"Достоинства:Эффект есть, все работает",,
26970,155538674,wb,5,Достоинства:Легок в использовании. 1 раз только попробовала. Лицо утром стало свежее. Посмотрим,,
26971,155538674,wb,4,,,Что могу сказать.. Начала пользоваться в целом не плохо.. Но есть минус.. Разряжается быстро.
26972,155538674,wb,5,"Достоинства:Очень довольна массажером увидела результат уже через пару процедур. Улучшился цвет лица, меньше отечности с утра. Первый заказанный оказался браком, оперативно одобрили возврат.",,Комментарий:Отличный микротоковый массажер за свои деньги
26973,155538674,wb,5,"Достоинства:Хочется выразить огромную благодарность не только за сам аппарат, который пока работает идеально. Заряд держит, токи ощутимы на всех мощностях, упакован отлично, удобный, лёгкий. Эффект виден уже после 2х процедур. Но и благодарность продавцу, что реагирует мгновенно на вопросы, все чётко и понятно, спасибо большое!) Как же хочется, чтоб все были именно такие, с любовью к своему товару и клиентам!)",,
26974,155538674,wb,5,Достоинства:Продавец поменял мне бракованный аппарат. Болтшое спасибо за порядочность и такую высокую клиентоориентированность! Сам аппарат супер! Рекомендую,,
26975,155538674,wb,5,"Достоинства:Понравилось всё. Микроток ощутим. Упакован 👍 хорошо. Использовла только один раз ещё,о результате говорит рано.Но я довольна.Продавца рекомендую!!!",Недостатки:Нет недостатков,
26976,155538674,wb,5,"Достоинства:Массажер пришел вовремя, прекрасно упакованный,рабочий,микротоки очень хорошо ощущаются","Недостатки:Не совсем понятно - на режиме микротоки на красном свете создается ощущение,что кожа как бы засасывается,как при вакуумном массаже,так и должно быть?",
26977,155538674,wb,4,"Достоинства:Пользовалась пока один раз, действие ощутимо, по эффекту пока не знаю.","Недостатки:Зарядила аппарат, пыталась включить, но он не сработал сразу. Двадцать раз пришлось нажимать, уже хотела писать в службу поддержки, но потом он проснулся, загорелся свет, все функции работают. Надеюсь что без сюрпризов",
26978,155538674,wb,5,Достоинства:То что он включился ))),Недостатки:Не совсем понятна инструкция для новичка,"Комментарий:Если есть более подробная инструкция правильного использования для лица, особенно где и как водить и по сколько минут, прошу прислать"
26979,155538674,wb,5,"Достоинства:Быстрая доставка, красивая упаковка, брала в подарок.",,"Комментарий:Аппарат заряжен, проверила, всё ок. Осталось узнать как он в работе)) Спасибо продавцу. К покупке, однозначно, советую"
26980,155538674,wb,3,Достоинства:Пришел в хорошей упаковке,Недостатки:Не всегда реагирует когда проводишь по лицу🤷‍♀️,"Комментарий:Можно найти лучше, он не всегда контачит с кожей когда водишь по лицу почему-то"
26981,155538674,wb,5,,,Все отлично
26982,155538674,wb,5,,,Отказалась в пользу другого аппарата
26983,155538674,wb,5,,,"Прикольная, нужная штука 👍☺️"
26984,155538674,wb,5,"Достоинства:Инструкция, результат курса",Недостатки:Всё хорошо,"Комментарий:Итак, пишу отзыв спустя курс. Делала строго по рекомендациям продавца, с маской, с кремом, с токо проводящим гелем. Эффект визуально увидела спустя неделю (делала через день) подтянулся овал лица, подбородок, ушли отёки, кожа стала свежее. От самой процедуры получаю огромное удовольствие, так как после неё лицо прям свежее свежее, как огурчик) мне очень всё нравится, прошла неделя после курса а кожа всё также хорошо выглядит. Сейчас перерыв от процедур, жду когда снова буду делать"
26985,155538674,wb,5,Достоинства:Все идеально пришло,,Комментарий:Да хороший аппарат мне очень понравилось как написано в инструкции покалывание очутимо
26986,155538674,wb,5,"Достоинства:Очень понравился аппарат, результат виден после первого раза, рекомендую",,
26987,155538674,wb,5,"Достоинства:Все отлично, беру уже второй, теперь в подарок, любимый массажёр",,
26988,155538674,wb,1,,"Недостатки:Очень плохо что нельзя проверить в пункте выдачи товар , если вдруг не работает возврат только по заявке , а это как показывает практика сущий дурдом . Упаковывайте так , что бы можно было посмотреть товар , а не брать кота в мешке!",
26989,155538674,wb,5,Достоинства:Очень крутой,,
26990,155538674,wb,5,"Достоинства:Массажер понравился, пользуюсь уже больше года, эффект однозначно есть от него.",,"Комментарий:Использовала длительное время, начал быстро разряжается и несмотря на то, что гарантийный срок уже прошёл, продавец выслал на замену новый товар! Большое ему за это спасибо! Отношение к своему продукту на высшем уровне!"
26991,155538674,wb,5,Достоинства:Массажёр мне понравился за две процедуры заметный результат все хорошо упаковано плюс три геля спасибо продавцу советую всем хорошо для подарка,,
26992,155538674,wb,5,"Достоинства:Пришел в заводской упаковке, все работает. Пользуюсь больше двух недель, результат есть! Рекомендую 👍 продавца",,
26993,155538674,wb,5,Достоинства:Мощный советую всем ❤️,,
26994,155538674,wb,5,"Достоинства:Классный гаджет, пока все очень нравится. Работает, заряжается, мощность ощутимая))",,
26995,155538674,wb,5,"Достоинства:Работает, хотелось бы мощнее по току",,
26996,155538674,wb,5,Достоинства:Работает,,
26997,155538674,wb,5,,,Очень рекомендую продавца и товар.
26998,155538674,wb,4,,Недостатки:Пришел брак. Но деньги вернули сразу. За что огромное спасибо,
26999,155538674,wb,5,"Достоинства:Лёгкий.,удобно пользоваться,рука не устает","Недостатки:Пока не могу оценить,жду результатов","Комментарий:Можно брать ,цена доступна"
27000,155538674,wb,5,Достоинства:Работает,Недостатки:Ничего,"Комментарий:Прям супер, первая подобная вещь, эффект лифтинга с первого раза отметила, делала красный цвет, плюс уход потом, и утром встала , оттечеости меньше чём гораздо. Буду теперь накапливать эффект🥰Спасибо за такую удобную штуку для домашнего ухода❤"
27001,155538674,wb,4,,"Недостатки:К сожалению не смогла включить,зарядка работает,но так и не включился(может конечно был полностью разряжен и надо было больше времени на зарядку)-поэтому отказ.",
27002,155538674,wb,5,,,"Заказывали для подарка. Выглядит вполне прилично, черная подарочная коробка, есть возможность заглянуть внутрь. Полностью положили все что описано в карточке товара. Три пакета с гелем, инструкция на русском, зарядник, сам прибор. Есть защитные пленки на экране и рабочей поверхности. От покупки пришлось отказаться, т.к. стало неактуально. сам товар полностью соответствует описанию и фото. Если буду заказывать для личного пользования или в подарок остановлюсь на этом варианте, устраивает цена и внешне выглядит вполне качественно."
27003,155538674,wb,5,"Достоинства:Пришло хорошо упаковано, есть инструкция как пользоваться.",,
27004,155538674,wb,1,,Недостатки:Перестал работать через 2 недели,
27005,155538674,wb,5,"Достоинства:Работает исправно, пришёл хорошо упакован, эффект есть, надо только регулярно делать",,
27006,155538674,wb,5,"Достоинства:Понравилось все, отличный аппарат, положили пробники токопроводящий гель, все хорошо упаковано, за 2 применения кожа стала гладкой",,
27007,155538674,wb,5,,,"Спасибо большое продавцу, отличная упаковка, массажёр суперский, уже сделала две процедуры, хорошо проводит ток, думаю результат будет шикарный, только нужно время"
27008,155538674,wb,5,"Достоинства:Микротоки работают, разряд чувствуется при максимальной мощности даже без геля. После процедуры лицо красное, потом краснота исчезает. Аппарат прищел в комплекте с зарядным устройством и 3 пакетиками геля. Упакован аккуратно. Об эффекте после 2-х использований говорить было бы странно, если он будет - отзыв дополню.",,
27009,155538674,wb,5,"Достоинства:Очень хороший массажер, даже не думала. Главное не сломаться. Токи чувствую очень сильно и зарядка держится долго. Первы раз зарядила на три часа. Работала час и еще зарядка полная. Не знаю как пишут держится десять минет. Или это конкуренты. Доставка быстро . Спасибо продавцу за хорошую упаковку.",,
27010,155538674,wb,5,,,"В пользовании уже 5 месяцев. Очень крутой массажер, кожа стала выглядеть лет на 10 моложе, главное не забывать делать процедуры👌 еще раз огромное спасибо продавцу🙏"
27011,155538674,wb,5,Достоинства:Аппарат хороший . После микротоков лицо такое свежее,,
27012,155538674,wb,5,"Достоинства:Массажирует очень хороший, всё работает. О результатах добавлю отзыв, пользуюсь ещё мало, но кожа после процедур кажется подтянутой и увлажненной.",,
27013,155538674,wb,5,"Достоинства:Отличный массажёр, советую к покупке.",,
27014,155538674,wb,5,"Достоинства:Я думала он больше, а он такой классный малыш. Пришел в красивой коробочке с 3 пакетиками геля. Работает отлично. Не знаю, как тут пишут, что он слабый, он совсем не слабый. Проверила все режимы, процедуру провела на красном. Мышцы сокращались так, что глаз подмигивал. Пока довольна. Результат думаю можно оценить не раньше,чем через месяца два",,
27015,155538674,wb,5,Достоинства:Покупал в подарок,,
27016,155538674,wb,5,Достоинства:Волшебная вещь,,
27017,155538674,wb,1,Достоинства:Ужасный.,"Недостатки:Заряжать нужно 3 часа, а работает 10 минут от силы",Комментарий:Деньги на ветер
27018,155538674,wb,5,"Достоинства:Пока всё работает и с первого раза понравилось,будем надеяться,что и дальше всё будет хорошо!",,
27019,155538674,wb,5,Достоинства:Работает хорошо,,
27020,155538674,wb,5,Достоинства:Массажёр отличный.,,
27021,155538674,wb,5,"Достоинства:Очень хороший массажёр,ток пропускает хорошо.",,Комментарий:Спасибо огромное
27022,155538674,wb,5,"Достоинства:Очень классная штука. После первого применения заметны результаты . С токопроводящим гелем работает на 100%. Легкое покалывание , но это норма .",,
27023,155538674,wb,4,"Достоинства:Добрый день! Аппарат не включается,сейчас заряжается, но пока индикатор не работает",,
27024,155538674,wb,5,,,"После использования 2ух месяцев пишу отзыв! Массажер мне очень нравится! Заказала и гель для него! Мне 39, густнные лапки стали менее выраженные, овал стал четче! Прыщики ухрдят на след. утро после использования синего цвета, желтый свет реалтно делает вид отдохнувший! Я проводила сеаны 2 разв в день на протяжении 14 дней ! Теперь делаю раз в 3-4дня ! Я рекомендую"
27025,155538674,wb,5,,,"Все отлично,"
27026,155538674,wb,5,Достоинства:Со своей задачей очень даже справляется,Недостатки:Нету,"Комментарий:Спасибо, рекомендую"
27027,155538674,wb,5,"Достоинства:Пришло все в хорошем состоянии, прибор сразу включила, работает",,
27028,155538674,wb,5,"Достоинства:Я вчера получила данный массажёр, все прекрасно, попробовала один раз, мне понравилось, о результате напишу спустя время . Спасибо!",,
27029,155538674,wb,4,Достоинства:Аппарат работает,Недостатки:Быстро сохнет гель и от красного света появились пигментные пятна. Теперь избавляться еще и от них,
27030,155538674,wb,1,,"Недостатки:Не работает, брак",
27031,155538674,wb,5,"Достоинства:Массажёр пришёл вовремя, упакованный, всё целое. Супруге понравился, пользуется. Спасибо продавцу.",,
27032,155538674,wb,5,,,"Лицо выравнивается, плюс перестало обсыпать . Супер аппарат. Помогает при маршинках , правда были совсем маленькие. С ними справился аппарат 👍"
27033,155538674,wb,3,,,"Почти месяц пользуюсь - особо ни какого эффекта не заметила, пятнышко пигментное ни на грамм не посветлело, мелкие морщинки так же ни куда не делись😔просто более менее можно по массировать лицо"
27034,155538674,wb,5,Достоинства:Действительно акне мне помогло уменьшить И помог нормализовать работу сальных желёз на лбу Остальное пока в процессе Посмотрим после месяца использования,,
27035,155538674,wb,5,,,"Довольна, долго сомневалась брать или нет, неоднократно читала отзывы и не верила в чудо о котором писали другие покупатели, но все таки взяла, проблема была с мешками под глазами и знаете что, результат превзошёл все мои ожидание, буду пользоваться и дальше, спасибо огромное"
27036,155538674,wb,5,,,Не сразу поняла что надо отключить.с розетки. Думала все не работает. Потом супер
27037,155538674,wb,5,"Достоинства:Я влюблена,сразу не стала отзыв писать пока не попользовалась.Реально снимает отеки и заломы вокруг глаз,лицо мягенькое.Гель тяжело смыть,но это мелочи)),рекомендую однозначно,шикарная штука",,
27038,155538674,wb,1,Достоинства:Пока работает.,"Недостатки:Очень, хлюпенькое зарядное устройство, и вау эффекта нет, даже после 10 дней.",
27039,155538674,wb,5,Достоинства:Подарок понравился супруге.,,
27040,155538674,wb,5,"Достоинства:Пользуюсь 3 месяца. Мне нравиться, что лицо более свежее после процедуры",,
27041,155538674,wb,5,,,Делаю уже 2 недели и эффект бомба.
27042,155538674,wb,5,"Достоинства:Пришло время, работает, пока результата не аижу",,
27043,155538674,wb,5,"Достоинства:Хороший, после месяца использования заметила что отеки утром убирает, лицо свеженькое, использую специальный гель для микротоков, других пока эффектов не заметила.",,
27044,155538674,wb,5,"Достоинства:Отлично упакован,все работает",Недостатки:Минусов не заметила,"Комментарий:Приятные ощущения.о результатах пока рано говорить,но аппарат мне понравился.гель конечно подсыхает во время процедуры,но кто-то в коментариях посоветовал воду,просто мокрой кистью провожу по лицу и все дальше скользит.товар рекомендую и продавца тоже,подсказал как пользоваться и скинул видеонструкцию👌"
27045,155538674,wb,5,"Достоинства:Товар в отличном состоянии в использование все понятно, посоветовать пока не могу т к ещё мало пользовалась",,
27046,155538674,wb,5,,,"Аппарат работает, я то думала води себе по лицу и води, ан нет, он действительно бьёт током! Так интересно! Буду пользоваться, может результат и будет! Упаковка шикарная, доставка быстрая, спасибо!"
27047,155538674,wb,5,"Достоинства:Товар отличный , эффект есть после нескольких процедур . РЕКОМЕНДУЮ.",,"Комментарий:Продавцу отдельное спасибо , доставка во время , видеоинструкцию скинул ."
27048,155538674,wb,5,Достоинства:Отличный,,
27049,155538674,wb,5,Достоинства:Очень довольна,,
27050,155538674,wb,5,"Достоинства:Аппарат пришел в красивой стильной коробочке, укомплектован зарядным устройством и 3 пакетика геля. Брала для реабилитации после блиферопластики. Провела пока одну процедуру, но ощущения на веках глаз сразу лучше. Очень довольна. Рекомендую!",,
27051,155538674,wb,3,Достоинства:Выкеньте деньги,,
27052,155538674,wb,5,"Достоинства:Работает, пока два раза пользовалась, убирает отёк",,
27053,155538674,wb,5,Достоинства:Отличный массажер!Микротоки работают!,,
27054,155538674,wb,1,,"Недостатки:Заряд совсем не держит,поэтому микротоки слабые,еле ощущаются на максимальной мощности",
27055,155538674,wb,4,Достоинства:Отличный массажёр.Советую всем..получаю удовольствие от процедуры и самое главное есть результат,Недостатки:Всё отлично,Комментарий:Не ожидала что будет настолько хорош... Спасибо большое продавцу
27056,155538674,wb,5,"Достоинства:Удивительно, но это работает. Не верила, думала реклама и только. Микротоки для меня ощущаются, как электрошокер, но подбородок реально подтягивает уже с 4 применения. Результат есть. Советую",,
27057,155538674,wb,4,,,"Аппарат хороший, но подставки обещвной нет, в целом все понравилось"
27058,155538674,wb,5,"Достоинства:Эффект точно есть, во всяком случае, от отёков помогает на ура",,"Комментарий:Сделала блефаропластику нижних век, благодаря массажеру за 5-6 дней ушли всё синяки и отеки"
27059,155538674,wb,5,"Достоинства:Аппарат супер, реально кожа становиться лучше, отёки под глазами стали менее заметны, однозначно рекомендую.",,
27060,155538674,wb,5,Достоинства:Супер,,
27061,155538674,wb,5,"Достоинства:Хорошая штучка. По инструкции не пользовалась, забываю постоянно. Но даже сразу после сеанса кожа намного лучше становится",,
27062,155538674,wb,5,Достоинства:Все хорошо упаковано.,,
27063,155538674,wb,5,"Достоинства:Приятный дизайн, хорошая упаковка",Недостатки:Минусов нет,"Комментарий:Прибор понравился, очень понятная инструкция, отличный дизайн. Попробовала работать, результатов ждать еще рано, но будем надеяться. Во всяком случае лицо уже в тонусе. Упаковка отличная."
27064,155538674,wb,5,"Достоинства:Брала в подарок, дочь осталась довольна",,
27065,155538674,wb,5,"Достоинства:Массажёр пришёл почти заряженный, отлично упакованный, в этой милой коробочке он так элегантно смотрится. Так же есть подробная инструкция на русском языке, что очень хорошо, т.к буду пользоваться впервые, а так же в коробочке нашла 3 пакетика геля, как и обещали. Вообщем,первые впечатления очень приятные. Теперь хочу результата. Через месяц использования напишу о результатах.",,
27066,155538674,wb,5,Достоинства:Вседовольны,,
27067,155538674,wb,2,,"Недостатки:Зарядку не держит совсем,из за этого не чувствуются микротоки,нам мне связаться с вами? Покупала месяц назад",
27068,155538674,wb,3,,,Пришёл в коробочке. Дома поставила на зарядку. Всё работает. Ещё не пользовалась
27069,155538674,wb,5,Достоинства:Очень хороший аппарат К покупке рекомендую,,
27070,155538674,wb,5,"Достоинства:Пользуемся с мамой второй месяц. И скажу, что кожа более подтянута ( маме за 60) и выравнивает цвет лица ( у меня комбинированная и с пигментацией)",,
27071,155538674,wb,5,"Достоинства:ВСЁ.Результат с первого применения.Мне 58 лет,птоз,отёки под глазами. После 1 сеанса ушла отёчность,кожа подтянулась.",,Комментарий:Я в восторге.Цена-стоимость 1 процедуры в салоне. Рекомендую👍
27072,155538674,wb,5,"Достоинства:Упаковали достойно, коробочка целая, на подарок идеально. Пишут в отзывах что слабый ток, а мне нормально хватило, не 220 же для лица нужно. Приятные ощущения во время процедуры, прям кайф)))правда разницы в режимах не поняла, разве что в подсветке. Но я прошлась по всем по очереди. Дополню отзыв после использования",,"Комментарий:Доставка в срок, товар целый, рабочий, соответствует. Рекомендую!"
27073,155538674,wb,3,Достоинства:Приятные ощущения во время процедуры,Недостатки:Нет результатов,"Комментарий:Пользовалась прибором полтора месяца, около 20 процедур , но никаких видимых результатов нет. Ни лучше, ни хуже. Тон лица не выравнивнился, пятна от постакне не уменьшились, подтяжки контура не заметила, морщины все на месте. Пока сделаю перерыв, после продолжу пользоваться, пока гель не закончится. Дальше не знаю .Но пользоваться приятно, ощущения массажа есть. Но важен все таки результат. Может быть нужно больше времени"
27074,155538674,wb,5,Достоинства:Вроде все оаботает буду пробовать пользоваться,,
27075,155538674,wb,2,,"Недостатки:Первое впечатление-коробка ободранная. Не важно, если не на подарок. Прибор не рабочий, режимы не фиксируются, включить не удалось. Отказ. Разочарована.",
27076,155538674,wb,5,"Достоинства:Девочки, эта штука должна быть у каждой!!!!! Пользуюсь две недели примерно. Делаю через день. Все режимы по очеряди. Минут 15 уходит на это. Кожа потом вся в мелких красных точках👍есть легкое немение, не надолго. Мне 43 уже. Токи очень мощные. На 4 деления прям терпишь! Вы со временем заметите, как кожа стала намного лучше выглядеть. Мелкие морщины уйдут сразу! Овал подтянется! Хороший гель в подарок. Он густой. В течение процедуры я просто смачиваю поверх геля лицо водой. Я гель смываю, мне не комфортно и наношу уход. Я очень давольна!!!! За такие деньги особенно❤️",,
27077,155538674,wb,5,"Достоинства:Массажёр бомба, очень нравиться, кожа лица подтянулась, первые 3 дня лицо красное было, а сейчас выглядит свежим, пользуюсь пока 5 дней. Ходила к косметологу платила по2200 руб, эфект точно такой. Рекомендую.",,
27078,155538674,wb,3,,,Перестал заряжаться сам аппарат.
27079,155538674,wb,5,"Достоинства:Всё работает, после первой процедуры ушли мелкие морщины.",,
27080,155538674,wb,5,,,"Массажёр понравился. Если пользоваться регулярно, то эффект есть. Носогубки стали менее выражены, тон лица стал лучше, кожа также. Мешки под глазами делает также менее выраженными. Хорошая вещь, думала будет бесполезная ерунда. Рада, что всё-таки ожидаемый эффект есть. Спасибо продавцу 💐"
27081,155538674,wb,5,Достоинства:Есть эффект,Недостатки:Для меня ощутимые токи даже на 1 режиме,"Комментарий:Впервые взяла попробовать такой массажер. Сделала сегодня второй раз, 10 минут вдоль массажных линий всего лица на режиме против морщин. Лицо уже после второй процедуры свежее, светлее, темные круги под глазами меньше. Не думала, что эффект будет, но вижу его. Довольна. Спасибо за товар!"
27082,155538674,wb,4,,,"Пользуюсь массажером не первый месяц, не заметила улучшения"
