id,name,price,rating,feedbacks,brand,power_type,zones
206955272,Микротоковый массажер для шеи плеч головы спины КН-960,792.0,4.2,391,ORZALA,от аккумулятора; USB,массаж тела; массажер для ног электрический; массаж спины и поясницы
219461941,Массажер для головы электрический мурашка,1842.0,4.6,794,KidSSMART,от аккумулятора; USB,голова; тело; шея
251341861,Вакуумный антицеллюлитный массажер для тела ног и ягодиц,1175.0,4.7,4585,HomelySpa,от адаптера,тело; ягодицы; ноги
263597292,"Электрический косметический массажер для шеи, спины и тела",1405.0,4.7,6078,Rellax&massage,от сети; от прикуривателя автомобиля,бедра; ноги; спина
358212202,Электрический массажер для ног и стоп,7194.0,4.7,2337,KORPHOUS,от сети,ноги; стопы
196739566,Электрический массажер для ног и стоп,8928.0,4.9,1567,Keona,от сети 220В,стопы; ноги; ступни
239995237,Тренажер для пресса живота,4023.0,4.7,503,Supretto,,
312601189,Массажер для лица и шеи глаз от отеков морщин микротоковый,1263.0,4.7,5036,Chernika,от аккумулятора; USB; от сети,зона вокруг глаз; шея; лицо
177613721,Массажный матрас электрический массажер для спины и тела,7419.0,4.7,1207,STARRKO,от сети,ноги; спина; шея
161953258,Косметический микротоковый вибромассажер для лица,2133.0,4.6,600,Dimarket,,овал лица; подбородок; лицо
250134925,Электрический массажер для ног и стоп,9366.0,4.9,1567,Keona,от сети 220В,ноги; лодыжки; стопы
173244161,Электрический EMS микротоковый вибромассажер для лица и шеи,1827.0,4.4,352,Dimarket,USB; от аккумулятора,вокруг глаз; лицо; зона вокруг глаз
263597293,"Электрический косметический массажер для шеи, спины и тела",1398.0,4.7,6078,Rellax&massage,от сети; от прикуривателя автомобиля,спина; тело; шея
404377554,Микротоковый массажер для лица и тела,1797.0,4.8,1959,BodyRave,от сети,лицо; тело; зона вокруг глаз
333501473,Массажер перкуссионный электрический вибромассажер,1548.0,4.9,387,Massager gun,от аккумулятора,ноги; тело; руки
173241582,Косметический микротоковый вибромассажер для лица,1646.0,4.4,352,Dimarket,USB; от аккумулятора,овал лица; подбородок; лицо
212188612,Импульсный массажер для шеи и спины,1878.0,4.5,494,ALITMILA,USB провод; от аккумулятора; Беспроводной,"шея, плечи,; спина; воротниковая зона"
188139306,Микротоковый массажер для лица и тела,1990.0,4.8,2519,TosWa,USB; от аккумулятора; USB Type-C,лицо; шея; зона вокруг глаз
270163270,Электрический вибромассажер для ног и стоп,9487.0,4.9,602,Keona,от сети 230В,ступни; ноги; стопы
229184600,Микротоковый массажер для лица бандаж,916.0,4.7,405,Dent X,USB,для лица; микротоковый аппарат для лица
255756352,Микротоковый массажер микротоки аппарат для лица,3189.0,4.8,2104,IGUARA,от аккумулятора,зона лица; зона вокруг глаз; Зона подбородка
260831249,Массажер для лица микротоковый RF лифтинг,1034.0,4.6,243,MED BEAUTY,от аккумулятора,лицо; шея; зона вокруг глаз
208374018,Роллер-массажер для лица и шеи L-Mirru,11317.0,4.8,277,OLZORI,от аккумулятора,лицо; зона вокруг глаз; шея
215876768,Массажер электрический для ног коврик,421.0,4.2,308,pro100market,аккумулятор; USB,ноги; стопы
4861381,Микротоковый лифтинг массажер для лица m100,2471.0,4.6,1136,Gezatone,,шея; лицо; зона вокруг глаз
203491674,Микротоковый массажер для лица RF лифтинг,1323.0,4.8,603,OKLISH,,лицо; шея; декольте
299214296,массажер перкуссионный электрический,1410.0,4.8,9073,GRAND,от аккумулятора,"тело,ноги,шея"
258814932,Массажер перкуссионный для спины и тела электрический,2475.0,4.6,223,MASSAG,,
166102139,Массажер для тела ног массажа шеи перкуссионный пистолет,812.0,4.7,6922,массажный пистолет ПРЕМИУМ,,"массажер для ног шеи тела спины лица; Спина, шея, плечи, ноги, руки, бедра, поясница; антицеллюлитный массажер от целлюлита"
173244160,Электрический EMS микротоковый вибромассажер для лица и шеи,1829.0,4.4,352,Dimarket,USB; от аккумулятора,вокруг глаз; лицо; зона вокруг глаз
370282193,"Массажер для шеи, спины и тела",1897.0,4.7,250,FlexiFit,от сети,шея; спина; тело
164229128,Микротоковый массажер для лица подарок на 8 марта,1480.0,4.8,1516,4U_room,USB,лицо; зона вокруг глаз; шея
237275893,Массажер для шеи воротниковой зоны электрический импульсный,798.0,4.7,681,Liparty,USB; от аккумулятора,шея
354626462,Электрический вибромассажер для кожи вокруг глаз,1015.0,4.6,600,Dimarket,,вокруг глаз; зона вокруг глаз
226792329,Массажер для лица электрический микротоковый от морщин,615.0,4.2,407,000-Art,от аккумулятора; USB; от сети,зона вокруг глаз; лицо; шея
359523903,"Массажер для шеи, спины и тела",1604.0,4.7,1812,Re:Fit,от сети; от прикуривателя автомобиля; от прикуривателя машины,шея; спина; тело
177755412,Массажный матрас электрический массажер для спины и тела,5828.0,4.7,1207,STARRKO,от сети,ноги; тело; спина
159396020,Массажер для шеи спины и тела электрический импульсный,903.0,4.7,439,Homa Doma,Встроенный аккумулятор,"массажер для шеи, плеч и спины; массажер для головы и тела; Электроимпульсный массажер шейных позвонков"
200527796,Микротоковый массажер для лица и шеи от морщин и отеков,1118.0,4.7,561,antiStore_Beauty,,лицо; шея; Вокруг глаз
90029941,Массажер для лица электрический,1837.0,4.7,525,Anlars,USB,"Для подбородка скул вокруг глаз, шея; лицо"
226792328,Массажер для лица электрический микротоковый от морщин,615.0,4.2,407,000-Art,от аккумулятора; USB; от сети,зона вокруг глаз; лицо; шея
293174131,Микротоковый массажер для лица и шеи RF-лифтинг Фонофорез,3102.0,4.9,626,RFLY,от аккумулятора; от сети,лицо; зона вокруг глаз; шея
279333423,Виброплатформа для похудения тренажер,6980.0,4.7,1812,Re:Fit,от сети,ягодицы; ноги; живот
370578988,Массажер для лица и шеи глаз от отеков морщин микротоковый,1164.0,4.8,520,Chernika,от аккумулятора; USB; от сети,лицо; шея; зона вокруг глаз
173244164,Электрический EMS микротоковый вибромассажер для лица и шеи,1828.0,4.4,352,Dimarket,USB; от аккумулятора,вокруг глаз; лицо; зона вокруг глаз
236178371,"Электрический косметический массажер для шеи, спины и тела",1532.0,4.7,5170,Массажная подушка,от сети; от прикуривателя автомобиля; от прикуривателя машины,"для ног шеи тела спины лица; лицо не против морщин; Спина, шея, плечи, ноги, руки, бедра, поясница, живот"
431364629,Массажер для ног электрический коврик,435.0,4.4,594,,от сети; от аккумулятора; USB,
383760972,Миостимулятор антицеллюлитный с пультом для похудения,4542.0,4.8,239,Valencia Sport,,
229767050,Массажер для лица электрический микротоковый от морщин,789.0,4.2,407,000-Art,от аккумулятора; USB; от сети,зона вокруг глаз; лицо; шея
345036723,Вакуумный антицеллюлитный массажер для тела ног и ягодиц,1216.0,4.7,4585,HomelySpa,от адаптера,тело; ягодицы; ноги
198129723,Массажер для шеи плеч электрический импульсный,1705.0,4.6,1187,KireiTech,USB; от аккумулятора; от прикуривателя автомобиля,шея и плечи; шейный отдел позвоночника; воротниковая зона
208468175,Массажер для лица электрический микротоковый от морщин,791.0,4.2,407,000-Art,от аккумулятора; USB; от сети,зона вокруг глаз; лицо; шея
244960431,Микротоковый массажер для тела и головы с EMS,2041.0,4.8,3846,OGAY,от сети,голова; тело; ноги
18777443,Микротоковый массажер для лица RF EMS лифтинг,8902.0,4.7,634,MOMAN,,носугубные складки; контуринг скул и овала лица; лицо
265981268,Микротоковый массажер для лица RF лифтинг,1298.0,4.7,503,Infinity store,от аккумулятора; Беспроводной,лицо; шея; зона вокруг глаз
109059870,"Массажер для шеи электрический, микротоковый",1730.0,4.5,389,OMYXON,"Встроенная батарея, заряжаемая от USB","шея, плечи, спина; воротниковая зона; голова"
261224690,Массажер для ног электрический,364.0,4.5,231,EMS FOOT MASSAGER,USB,ноги; стопы
403235880,"Массажер для шеи, спины и тела",1505.0,4.7,250,FlexiFit,от сети,шея; спина; тело
242400366,Массажер для лица и шеи микротоковый и аппарат rf лифтинг,941.0,4.3,342,Alisashops,USB,лицо; зона вокруг глаз; шея
370580375,Массажер для лица и шеи глаз от отеков морщин микротоковый,1245.0,4.8,520,Chernika,от аккумулятора; USB; от сети,зона вокруг глаз; шея; лицо
370280506,"Массажер для шеи, спины и тела",1530.0,4.7,250,FlexiFit,от сети,шея; спина; тело
266565943,Дермапен H5 White,16013.0,4.9,471,Dr.Pen,,для всего тела; для кожи головы; для лица
94481875,А3 биологически активные точки для массажа хиджамы гирудо,528.0,4.7,1818,КРАСОТА & ЗДОРОВЬЕ,,бедра; живот; ягодицы
417604657,Виброплатформа для похудения тренажер,9219.0,4.9,854,PeakForm,от сети,ягодицы; ноги; живот
33915463,Микротоковый массажер для лица rf ems лифтинг,8902.0,4.7,634,MOMAN,,лицо; шея; зона подбородка
195992623,Электромиостимулятор Тренажер Маркелова,36023.0,4.7,548,SELFDOCS,Батарейки АА (4шт).,
416407275,Массажер перкуссионный электрический вибромассажер,1143.0,4.4,594,,от аккумулятора,
266566716,Дермапен H5 Gold,16014.0,4.9,471,Dr.Pen,,для всего тела; для кожи головы; для лица
165415885,Тренажер массажер EMS,390.0,4.3,3933,ARNAHealth,,
232088903,Массажный матрас для всего тела,7959.0,4.6,276,PRO Starrko,от сети,ноги; спина; шея
362191797,Микротоковый массажер для лица и тела,1797.0,4.8,1959,BodyRave,от сети,лицо; тело; зона вокруг глаз
153160292,Массажер для ног электрический коврик,349.0,4.0,442,Nihao Дом,аккумуляторный,ноги; стопы; икры
219809298,Массажер для лица,3096.0,4.7,279,Mezonica,от аккумулятора,для лица; для тела; для шеи
312601146,Массажер для лица и шеи глаз от отеков морщин микротоковый,1311.0,4.7,5036,Chernika,от аккумулятора; USB; от сети,лицо; шея; зона вокруг глаз
17796422,Роликовый массажер для лица микротоковый L-Mirru,11275.0,4.7,293,OLZORI,,лицо; шея; зона вокруг глаз
229767313,Массажер для лица электрический микротоковый от морщин,789.0,4.2,407,000-Art,от аккумулятора; USB; от сети,зона вокруг глаз; лицо; шея
343085766,Микротоковый массажер RF лифтинг для лица,936.0,4.7,545,Launa,220 В,лицо; зона вокруг глаз; декольте
160512409,электрический роликовый,1242.0,4.4,416,Массажер для спины и шеи,,спина; шея; плечи
224084105,Массажер подушка для шеи,1863.0,4.6,228,AlPHA технологии,от аккумулятора; USB,"тело; Для головы; спина, шея, плечи"
143706614,Микротоковый массажер для лица лифтинг электрический EMS,2943.0,4.8,939,Beauty Home A&N,,лицо; шея; зона вокруг глаз
255482119,Массажер для ног и стоп электрический роликовый с подогревом,8699.0,4.9,1567,Keona,от сети 220В,стопы; лодыжки
418686538,Массажный матрас электрический массажер для спины и тела,4932.0,4.7,1207,STARRKO,от сети,ноги; тело; спина
371756284,Массажер для шеи спины и тела,1210.0,4.7,1452,,от сети; от прикуривателя,шея; спина; тело
140699703,Косметический микротоковый вибромассажер для лица,1670.0,4.6,600,Dimarket,,овал лица; подбородок; лицо
159659909,Микротоковый массажер для лица косметический RF лифтинг,1831.0,4.6,755,swisscare,,Лицо; Шея; Вокруг глаз
181271983,"Электрический косметический массажер для шеи, спины и тела",1533.0,4.5,1509,Electro Shop,от сети; от прикуривателя автомобиля; от прикуривателя машины,для ног; для шеи; для тела
226159793,электрический массажер для спины и шеи,1610.0,4.5,434,ТЕХНО ЛАЙН,от сети; от прикуривателя автомобиля; от прикуривателя машины,для ног; для шеи; для тела
165450701,Тренажер массажер EMS для ног,866.0,4.3,3933,ARNAHealth,,
222658505,Профессиональный микротоковый аппарат рф лифтинг для лица,4281.0,4.8,413,Kirei Tech,USB-C,для массажа лица; от морщин; для кожи вокруг глаз
338492344,"Массажер для шеи, спины и тела",1604.0,4.7,1812,Re:Fit,от сети; от прикуривателя автомобиля; от прикуривателя машины,шея; спина; тело
245908579,Массажер для лица косметический RF лифтинг микротоковый,1175.0,4.8,250,,от аккумулятора,зона вокруг глаз; лицо; шея
260152044,Массажер для шеи и спины,1420.0,4.7,5170,,от сети; от прикуривателя автомобиля,для ног; для шеи; для тела
230916733,Массажер для тела ног массажа шеи перкуссионный пистолет,499.0,4.4,2532,Eligio,от сети,"для тела, для спины, для шеи; для бедер, для ягодиц, для рук; Для ног, для лица"
169414840,Массажер для ног и тела электрический микротоковый коврик,210.0,4.1,2957,OT Shop,USB; от аккумулятора,ноги
210693520,Дермапен Q2,11909.0,4.8,568,Dr.Pen,,для лица; для волос; для тела
366415188,Микротоковый массажер для лица RF лифтинг Фонофорез,2428.0,4.8,1959,BodyRave,от аккумулятора; USB,лицо; шея; зона вокруг глаз
260154250,Массажер для шеи и спины,1463.0,4.7,5170,,от сети; от прикуривателя автомобиля,для ног; для шеи; для тела
230916736,Массажер для тела ног массажа шеи перкуссионный пистолет,495.0,4.4,2532,Eligio,от сети,"для тела, для спины, для шеи; для бедер, для ягодиц, для рук; Для ног, для лица"
281702211,Электрический (вибромассажер) массажер для ног и стоп,7376.0,4.9,602,Keona,от сети 220В,стопы; пятки
160513836,Массажер для спины шеи и плеч электрический роликовый,1045.0,4.4,296,Массажер для спины и шеи,,спина; шея; плечи
80864816,Микротоковый роликовый массажер для лица микротоки аппарат,540.0,4.5,1344,POLLY DОLLY,,зона вокруг глаз; шея; лицо
331334521,Реабилитационный тренажер для рук и ног после инсульта,3219.0,4.8,556,ReBalance,,
142542013,Косметический микротоковый вибромассажер для лица,1525.0,4.6,600,Dimarket,,овал лица; подбородок; лицо
15847178,"Массажная подушка, массажер для спины шеи и плеч",1043.0,4.7,14172,Массажер Medi Brawl,,"лицо; для ног шеи тела спины лица; Спина, шея, плечи, ноги, руки, бедра, поясница"
145412566,Электрический EMS микротоковый вибромассажер для лица и шеи,1942.0,4.6,600,Dimarket,,вокруг глаз; лицо; зона вокруг глаз
258381724,Микротоковый массажер для лица микротоки аппарат,1263.0,4.6,383,UNIBRAND,от сети; от аккумулятора,для глаз; для лица; для шеи
236182252,Массажер для шеи и спины,1423.0,4.7,5170,Массажная подушка,от сети; от прикуривателя автомобиля,"для ног шеи тела спины лица; лицо не против морщин; Спина, шея, плечи, ноги, руки, бедра, поясница, живот"
151556802,Электронный фитнес-пояс Пояс массажер для похудения,680.0,4.2,227,GOODSTORAGE,,поясница; живот; ягодицы
370261818,Микротоковый массажер для лица и шеи RF-лифтинг Фонофорез,7908.0,4.9,363,RFLY,от аккумулятора; USB,лицо; зона вокруг глаз; шея
222657647,Массажер для лица EMS лифтинг,3420.0,4.8,287,Honey destiny,от аккумулятора,голова; шея; лицо
265000912,Массажер для лица и шеи микротоковый и аппарат rf лифтинг,830.0,4.7,600,Alisashops,USB,лицо; зона вокруг глаз; шея
176754879,Физиотерапевтический аппарат для лечения БиоТЭНС медицинский,17327.0,4.9,345,iHelp,от батареек; от аккумулятора,для всего тела; для спины; для суставов
49468221,RF лифтинг аппарат для лица m1610,15480.0,4.7,2342,Gezatone,,шея; лицо; зона декольте
316853212,Электрический массажер для ног и стоп,9010.0,4.9,602,Keona,от сети,стопы; ноги; ступни
102415520,Массажер MIO для коррекции фигуры,4449.0,4.5,260,GESS,,
30582312,Ролик для массажа Древмасс с шипами,2627.0,4.9,738,DREVMASS,,"шея и плечи; ноги, руки, живот, поясница, шея, бедра; Тело, голени, бедра, ягодицы, бока, живот, руки"
209436534,Лифтинг массажер для лица и шеи,522.0,4.8,241,KairosGroup,,лицо; зона вокруг глаз; руки и шея
29979779,Спортивный пояс для похудения с эффектом тонизации мышц,1456.0,4.1,1262,TechZonech ADENIS,,
199730528,Микротоковый массажный набор для лица от отеков и морщин,3405.0,4.8,535,LUXLIFTING,,
251190726,Массажер для спины шеи и плеч,1110.0,4.3,964,,от прикуривателя автомобиля; от аккумулятора; от батареек,плечи; бедра; живот
245400956,Перкуссионный массажер пистолет профессиональный,2744.0,4.8,792,GoldenTouch,от аккумулятора; портативный,"тело; спина; Для шеи, бедер, рук, ягодиц, ног , живота от жира"
163458244,Массажер для лица микротоковый электрический от морщин EMS,3219.0,4.8,225,Dr Beauty You,,зона вокруг глаз; лицо; шея
149488507,Электрический EMS микротоковый вибромассажер для лица и шеи,1946.0,4.6,600,Dimarket,,вокруг глаз; лицо; зона вокруг глаз
206239818,Массажер для лица шеи микротоковый электрический от отеков,461.0,4.6,708,ORZALA,,
244394808,Массажер для шеи и спины электрический,1658.0,4.6,311,CUREWAY,от аккумулятора; Type-C; от прикуривателя в автомобиле,"спина и шея; плечи и поясница; руки, ноги и бедра"
354637348,Косметический микротоковый вибромассажер для лица,1359.0,4.6,600,Dimarket,,овал лица; подбородок; лицо
239568299,Подставка для микротокового аппарата массажера для лица M99,352.0,4.8,413,Kirei Tech,,от морщин; для массажа лица; для кожи вокруг глаз
405657557,Микротоковый роликовый массажер роллер для лица,2459.0,4.7,217,,,лицо
14568528,Массажёр для шеи ног спины плеч и тела,1500.0,4.7,12804,Массажер Showerli,,"лицо; для ног шеи тела спины лица; Спина, шея, плечи, ноги, руки, бедра, поясница"
229767312,Массажер для лица электрический микротоковый от морщин,789.0,4.2,407,000-Art,от аккумулятора; USB; от сети,зона вокруг глаз; лицо; шея
