,product_id,rating,advantage,disadvantage,comment
165,143533250,5,Достоинства:Отличный.берите не пожалеете,,
166,143533250,4,"Достоинства:Сам прибор понравился, но вот инструкция... не очень. До всего дошел интуитивно.",,
167,143533250,5,Достоинства:стоящий прибор достаточно мощный,,
168,143533250,5,,"Недостатки:нужна подробная инструкция работы массажера , захотелось обратно вернуть, долго не мог зарядиться, думала не рабочий, но всё-таки разобралась и с переключением кнопок","Комментарий:работает, очень понравилось, включала на самый минимум, при добавлении мощности сильно бьёт"
169,143533250,5,Достоинства:Классный массажёр. Советую,,
170,143533250,5,"Достоинства:Бьёт конкретно. ""для пыток самое то"")))",,
171,143533250,1,Достоинства:Их нет,Недостатки:Не работает,Комментарий:Купила по началу работал поставила на зарядку заряжался 3 часа включили не работает.
172,143533250,5,Достоинства:Хорошо так пробивает. Мощно. Накладки слабые и отходят,,
173,143533250,5,Достоинства:1.Пришло быстро ! 2.Упаковка(коробка) - запечатана ! 3.Всё в комплекте ! 4.Прибор заряжен ! 5. Всё качественно !,,
174,143533250,5,Достоинства:Нормально,,
175,143533250,5,Достоинства:Всё работает.,,
176,143533250,5,Достоинства:Массажер отличный!!!!,,
177,143533250,5,Достоинства:Рекомендую,,
178,143533250,5,Достоинства:Устройство Мне нравится всё работает,,
179,143533250,3,Достоинства:К работе претензий нет. Массажирует,"Недостатки:Расстроили липучки они совсем не липнут приходится поддерживать или лежа выполнять боясь их скинуть. Пришлось допокупать, хорошо крепления стандартные",
180,143533250,5,"Достоинства:машинка реально классная, работает отлично, прекрасная замена массажисту",,
181,143533250,1,,,Прибор пришел в срок в коробке с заводской упаковкой не вскрытой. Все комплектующие на месте. Будем проверять работу в процессе использования.
182,143533250,5,Достоинства:Отличный аппарат! Рекомендую,,
183,143533250,5,"Достоинства:При получении заказа курьером, в коробке не оказалось самого прибора, продавец оперативно ответил и решил вопрос. Сейчас все отлично! Как массажер, супер!","Недостатки:Нету, рабочий, полный комплект.","Комментарий:Вопрос по настройке, какой лучше режим включать для восстановления мышцы бедра после отрафии. И помогает ли при артрозе, снять воспаление."
184,143533250,5,Достоинства:Это супер волшебная вещ. Дети отобрали у меня ее и кайфуют,,Комментарий:Вся семья в восторге
185,143533250,5,"Достоинства:Работает отлично! Да были проблемы с электродами, пришли белые! Написала продавцу и отправил оригиналы! У продавцов бывают проблемы с поставщиками! Упаковка была не вскрыта, была в пленке, а значит это заводской косяк! Спасибо за оперативную отправку и исправление не ваших ошибок!!",,
186,143533250,5,"Достоинства:Всё понятно, на русском языке.",Недостатки:Недостатков пока нет.,"Комментарий:Даже не ожидал, такого эффекта от него."
187,143533250,5,Достоинства:Массажёр супер!!! Отлично снимает напряжение!,,
188,143533250,5,Достоинства:Отличный массажёр 👍🤩,,
189,143533250,5,Достоинства:Очень классная вещь главное читать инструкцию и чтобы все работало надо все электроды приклеить! Потому что мы не все приклеили и не могли понять почему не работает),,
190,143533250,4,Достоинства:Не знаю,,"Комментарий:К сожалению возврат. Электродов 6 вместо 8 и они не оранжевые. Перезаказала ещё раз, надеюсь придёт то, что нужно."
191,143533250,5,Достоинства:ЛОР насадка Режимы Мощность,"Недостатки:Не было одного колпачка на лор насадке, но продавец прислал. Спасибо, теперь полный комплект","Комментарий:Отличный прибор, порекомендовал физиотерапевт для восстановления подвижности. ЛОР насадка спасение от насморка, для детей вообще супер. Заряд держит долго, работает отлично Продавец молодец, отвечает за свой товар. Рекомендую!"
192,143533250,5,Достоинства:Работает отлично Рекомендую 👍,,
193,143533250,1,,Недостатки:Не оригинальные электроды.,"Комментарий:Прибор весь поцарапанный. Защитной пленки на экране нет.электроды от другого прибора. Взяла маме в подарок. А по итогу подарок не удался.с Днём матери всех. Заказала ещё раз.если придет опять такое же, закажу 10 шт и выберу один понравившийся.🤬 Этот прибор гоняют по всем городам по кругу.пока кто-нибудь не заберёт."
194,143533250,5,Достоинства:Отличный,Недостатки:Трещина на корпусе,Комментарий:Немного расстроила трещинка на корпусе но включила все работает . Немного себе сделала процедуру чтобы проверить вроде все хорошо. Позже сделаю полностью. Звезду снимать и делать возврат не буду посмотрю как будет дальше работать. Вся комплектация полная.
195,143533250,5,Достоинства:Просто супер!,,
196,143533250,5,,,"Покупала для мужа. Доволен. У него есть подобный, но он слабее и функций меньше. Заказали ещё 4 штуки, родственникам."
197,143533250,5,Достоинства:Классный,Недостатки:Нет,"Комментарий:Мне понравился, за неделю ребёнку массажа выпрями руку после снятия спиц."
198,143533250,1,,,"Вы меня конечно, извините, но в коробочке с товаром не было гарантийного талона с печатью и подписью, как это должно быть! И никаких телефонов, адресов и мессенджеров для обратной связи - только QR-код чат-бота с подарками на паследей странице руководства по эксплуатации. Прежде чем писать клиентам про их карму, позаботьтесь о своей! Если продавец представляет вашу компанию, то потрудитесь следить за тем, что и как он кладёт, комплектуя заказ! Это, в конце концов, ваша репутация! Многие жалуются на то, что приходят не оригинальные электроды и это факт."
199,143533250,3,,,"Не смогла оценить , электроды пришли не оригинальные (( очень ждала этот аппарат"
200,143533250,1,,"Недостатки:Белые аппликаторы, не оригинал",
201,143533250,5,"Достоинства:Сильно ощущается, действительно проходит боль, все целое, куча режимов",Недостатки:Хотелось бы наглядной инструкции куда лепить и с какими режимами,"Комментарий:Отличный аппарат, папа не мог спать, болели локти и руки, теперь пол часа перед сном и спокойная ночь обеспечена."
202,143533250,5,"Достоинства:Миостимулятор очень понравился, второй заказала сестре, пришёл без инструкции, но все быстро решили, выслали и инструкцию и оригинальные пластины, огромное спасибо продавцу!!! Рекомендую!",,
203,143533250,4,,,"Здравствуйте,от товара отказалась, не оригинальные электроды, пришли белые, не было насадки ЛОР, очень жаль🥺"
204,143533250,5,Достоинства:Просто класс посоветовал друг сразу выписал. Всё работает 👍👍👍,,
205,143533250,1,Достоинства:Не смлогла оценить,Недостатки:Не оригинал,"Комментарий:Уважаемый продавец! Почему такая безответственность? Второй раз перезаказала, попросила массажёр с оригинальными аппликаторами, а приходят всё белые!?"
206,143533250,5,"Достоинства:Очень хороший массажёр, все праграммы работают, не пробовала только лор режим, но надеюсь всё будет так же хорошо работать. Пришол в Заводской упаковке, я довольна. Спасибо большое за хороший и качественный товар.",Недостатки:Нет,
207,143533250,5,"Достоинства:Попробовал работает, продавцу респект. 👍👍👍",,
208,143533250,3,Достоинства:Мощный.,"Недостатки:К сожалению пластины не соответствуют заявленным на фото. Получается заказываешь одно, а получаешь другое. Думаю, это не хорошо.","Комментарий:Аппарат приобретался для стимуляции ослабленных мышц после пластики ПКС. Немно разобралась, переключение на режим EMS и MASS происходит долгим нажатием на клавишу Режим. Остался вопрос как связаться с продавцом, чтобы решить с заменой белых пластин на одноименные с аппаратом? Надеюсь все же решим."
209,143533250,5,Достоинства:Супер 👍,,
210,143533250,1,,"Недостатки:Пришел поцарапанный,вскрытая крышка задней панели,белые электроды вместо красных,отказ! Будьте пжлста внимательнее!!! Жду возврата денег.",Комментарий:Неудовлетворённые впечатления.
211,143533250,5,"Достоинства:Качественный, долго держит заряд, инструкция на русском, всё понятно и просто.",Недостатки:Не нашла.,"Комментарий:Очень классный прибор, взяла прорабатывать мышцы живота после родов, теперь и в спорт зал можно не идти."
212,143533250,5,"Достоинства:Очень хороший аппарат! Оказывает хорошее лечебное действие лор заболеваний. Массаж тела, вообще, окрыляет, оздоравливает, вдохновляет к радости жизни и даёт позитив! Прост в обращении. Заряд держится долго. Лечебный и массажный эффекты очень действенные и оказывают благоприятные эффекты в целом на весь организм .",,
213,143533250,5,Достоинства:Не хватило терпения выжать максимум нагрузку! Просто чума!,"Недостатки:Хочу извениться перед производителем за возврат товара, реально не хватает описания в брошуре о правильности использования! Новый купил и понял свою ошибку.",Комментарий:Каждый канал имеет свой и плюс и минус!
214,143533250,5,Достоинства:Всё работает.спасибо,Недостатки:Нет,
215,143533250,5,,,Сейчас хорошо работает ощущения прекрасные
216,143533250,5,"Достоинства:Массаже пришел полностью рабочий, в новой упаковке. Комплектация абсолютно полная. Подключал как одну, так и два провода с гелиевыми пластинами по 4 и 8 соответственно. Никаких нареканий. Брал для поясницы, но попробовал и другие режимы, небольшие ощущения есть. Нужна регулярность.","Недостатки:Гелевые пластинки со временем отлепляются, а значит придется потом покупать новые...","Комментарий:Пока всё замечательно, рекомендую."
217,143533250,5,"Достоинства:Не открывала, но думаю хороший, просто после увидела и заказала другой где наклеек больше было.",,
218,143533250,5,Достоинства:Простой в использовании,Недостатки:Не нашел,Комментарий:Комплект соответствует описанию. Простой в применении.
219,143533250,5,,,"аппарат супер, избавляет от различных болей в области спины, облегчает мышечное восстановление после качалки, спасибо👍"
220,143533250,5,"Достоинства:Очень хороший массажем. болела спина, за два сеанса прошла",,
221,143533250,5,"Достоинства:Не ожидали, что такой мощный",Недостатки:Не выявили,
222,143533250,5,"Достоинства:Всё хорошо работает, изделия целое😎👍рекомендую. СПАСИБО!",,
223,143533250,5,Достоинства:Работает хорошо,,
224,143533250,5,"Достоинства:Классный аппарат, рекомендую . Очень довольна им . Пока работает хорошо . посмотрим дальше как будет себя вести.","Недостатки:Не понятно как его заряжать . зарядка не заходит нормально в разъём. Работает не пойму вроде как на батарейках, не разбирала ещё его.",
225,143533250,5,Достоинства:Замечательная вещь. При любой мышечной боли спасает. Напряжение в спине очень хорошо снимает. Заряда хватает на долго,Недостатки:Нет,
226,143533250,5,,,Всё ок
227,143533250,1,"Достоинства:Нет гелевых пластин в комплектации и нет гарантийного талона, сам аппарат весь в царапинах и выглядит как б/у",,
228,143533250,5,"Достоинства:Отличный и мощный массажёр)) не представляю, как кто-то может его использовать на высоких частотах, потому что уже на уровне 2 мнёт так, что мама не горюй)) заказала брату для разработки руки после инсульта и себе для массажа шейно-плечевого отдела. Надеюсь и чувствую, что результаты будут отличные! Пришли неоригинальные липучки и всего 6 штук, но обратилась к продавцу, он дополнитено отправил оригинальные липучки. Спасибо!",Недостатки:Нет,
229,143533250,1,,,"Пришёл массажер, такое ощущение, что им уже пользовались. Потертый экран массажера"
230,143533250,5,"Достоинства:Отличный электрический массажёр. Компктный, мощный, прост в управлении",Недостатки:Нет,"Комментарий:После не скольких применений липучек, промойте мыльной водой и они снова хорошо прилипают"
231,143533250,5,"Достоинства:С виду рабочий. Но я отказалась так как пришли не те электроды. На фото товара оранжевые. Перезакажу, положите, Пожалуйста, фирменные",Недостатки:Неправильное вложение электродов,
232,143533250,5,"Достоинства:Маленький МОЩНЫЙ аппарат, куча апликаторов и насадка лор! В комплекте батарейки, можно сразу на пвз проверить работу аппарата.",,"Комментарий:Взяла аппарат в основном из-за лор насадки. Инструкция вполне понятна, но сокращена. Пришлось писать продавцу, получила обьемную консультацию, за что очень благодарна! Уже раскидала ссылку на этот прибор своим родственникам. Всем советую!"
233,143533250,5,"Достоинства:Отличный портативный массажёр, есть насадки лор. Испробовала на себе. Всё работает.",Недостатки:Нет,
234,143533250,5,Достоинства:Работает,Недостатки:Нет,
235,143533250,5,"Достоинства:Пока все нравится, после пластики ПКС с помощью прибора восстанавливаю мышцы бедра.","Недостатки:Не обнаружено в процессе использования. Единственное, упаковывайте,пожалуйста,товар в дополнительный пакет!",Комментарий:Рекомендую!
236,143533250,5,"Достоинства:Не ожидали, что так будет помогать",,
237,143533250,5,"Достоинства:Взяла родителям на подарок ,все работает",,
238,143533250,3,,,
239,143533250,5,Достоинства:Всё работает отлично!,Недостатки:Запакован плохо. Но мне повезло ничего не вывалилось. Хоть в пакет ложите это же прибор или скочем обматывайте.,
240,143533250,1,,"Недостатки:Пришел с поцарапанным экраном,проверила сразу в пвз,отказалась",
241,143533250,5,,,Продавец исправил свой недочёт и выслал электроды targo. Спасибо
242,143533250,5,"Достоинства:Очень, очень благодарна Вам. Работайте на радость людям. Огромное спасибо за аппарат.",,
243,143533250,5,Достоинства:Супер! спасибо!,,
244,143533250,5,"Достоинства:Массажёр отличный, мощность хорошая рекомендую 👍 мужу от хондроса прям помог хорошо, такое ощущение что массаж делает руками профессионал",,
245,143533250,5,"Достоинства:Пока работает достойно, посмотрим сколько прослужит. Упакован отлично.",,
246,143533250,5,Достоинства:Мощный вещь,,
247,143533250,5,Достоинства:Отличный 👍👍👍👍👍,,
248,143533250,5,Достоинства:Отличный массажёр советую,,
249,143533250,1,,Недостатки:Здравствуйте. Пришел без самого аппарата. Возврат. Верните пожалуйста деньги. Перезакажем,
250,143533250,5,"Достоинства:Массажер действительно хорош. Мучали боли в шее, через 10 дней пользования и в на самом деле помог. Эффективен с первого дня пользования.",,
251,143533250,5,"Достоинства:Все работает. По ощущениям работает как Динамик в физиотерапевтическом кабинете. Для неврологических проблем рекомендую. Мышцы не сокращаются, но для проводимости 100% подходит.",Недостатки:Депиляция бонусом. Работает только по 4 и 8 электродов,
252,143533250,5,"Достоинства:Пришёл быстро, работает на ура!",,
253,143533250,5,Достоинства:Легкий в эксплуатации. Ощущения приятные,,
254,143533250,5,Достоинства:Всё работает!,Недостатки:Нет,Комментарий:Классный массажёр.
255,143533250,5,"Достоинства:Офигенная штука, заказала еще одну для папы. Физиотерапия на дому👍",,
256,143533250,5,,,"Испытала массажор,он супер ,мучилась болями в пояснили и шее,после первого сеанса помогло.."
257,143533250,5,"Достоинства:Понравился. Работает. Помогает расслабиться. На сколько хорош и лечебные свойства, покажет время. Правда, когда первый заряд аккумулятора закончился, не смогла зарядить, на подключение к зарядному устройству, не реагировал от слова вообще. Сначала хотела вернуть обратно, но потом просто поменяла адаптер на другой(благо их дома много разных валяется) и ура, прибор стал заряжаться. Не буду снижать рейтинг, так как замена адаптера на функционале прибора не сказалась.",,
258,143533250,5,Достоинства:Достойный,,
259,143533250,3,,Недостатки:Вообще нет упаковки ни какой. Можно было хоть в плёнку запаковать.,
260,143533250,5,"Достоинства:Классная вещь. Муж не мог поднять руку , с первого раза помогло",Недостатки:Нет,
261,143533250,5,Достоинства:Класно массажирует,,
262,143533250,1,"Достоинства:О достоинствах как и о недостатках сказать не могу, так как пришли только проводочки, сам миостимулятор отсутствовал в комплекте.",,
263,143533250,5,Достоинства:Отличный прибор. У меня травма СМТ. реабилитирую кисть помогает.,,
264,143533250,1,"Достоинства:Первые пару недель работал прекрасно, а потом началось, то отключается не начав работать, то через пластины током бьет",Недостатки:Работал всего пару месяцев,Комментарий:Никому не советую! Пустая трата денег.
265,143533250,5,Достоинства:Проблем нет вообще,Недостатки:Нет,"Комментарий:Аппарат огонь, батарея за два дня использование с места не тронулся, я несколько раз уснул, пришла полностью заряженна, надеюсь прослужит долго, доставка пару дней это очень быстро за 1000км дороги, спасибо продавцу рекомендую!"
266,143533250,5,Достоинства:Пришёл хорошо упакованный. Прибор работает отлично. Я довольна.,Недостатки:Недостатков пока нет.,
267,143533250,5,Достоинства:Хороший прибор при остеохондрозе реально помогает,,
268,143533250,5,,,"Брала не себе,сын сказал,что нормальный."
269,143533250,1,,"Недостатки:Коробка была вскрыта, самого массажёра в коробке не оказалось.",
270,143533250,5,"Достоинства:, очень удобный , быстро заряжается , разнообразные режимы",,"Комментарий:Массажёр отличный , после него мышцы болят как после тренировки , поравилась насадка для носа."
271,143533250,5,"Достоинства:Работает исправно, сильный,защемило нерв в бедре или не нерв,долго мучилась тянущей болью по всей ноге,пока подруга меня не вылечила миостимуляторы, только другой фирмы,по началу было очень больно,но мне это помогло....",,
272,143533250,5,"Достоинства:Отличный массажер, рекомендую!",Недостатки:Нет,
273,143533250,5,,,"Супер вещь. Сегодня забрала и сразу опробовали. Себе лепила на бедра от целлюлита программу фитнесс, очень классные ощущения режим ems , но только на 2ом режиме осилила, далее уже ооочень не приятно. И нос ребёнку прогрели, надеюсь будет результат. Продавец на связи! Сразу ответил на интересующие вопросы ! Так что, точно рекомендую!"
274,143533250,5,Достоинства:Все работает. Пришел хорошо упакован. Инструкция на русском,,
275,143533250,2,"Достоинства:Да, сделала возврат. Видимо, брак. Одно гнездо не рабочее. Кнопки шатаются. При переключении режимов разницы не почувствовала, так как электроды не реагировали - импульсов не было. Короче, прибор непонятный.",,
276,143533250,4,,,"С таким аппаратом я давно знакома, очень довольна Я рада что у вас я смогла купить, но не рада продавцу который не упаковал, коробка была открыта но, Слава Богу все было на месте ( хотя спокойно могло вывалиться...) И ещё по заказу был черный цвет, а пришел белый... Аппарат хороший, ОЧЕНЬ рекомендую всем..а продавцу надо относиться с уважением, поэтому снимаю звезду Доставка как всегда, своевременно, спасибо"
277,143533250,5,,,👍🏻👍🏻👍🏻
278,143533250,5,Достоинства:Отличный миостимулятор. Работает.,Недостатки:Ноль,Комментарий:Советую к пркупке. Останетесь довольны
279,143533250,5,,,"Очень понравился, мужу помогает."
280,143533250,5,Достоинства:Понравился работает хорошо.много режимов работы,,
281,143533250,1,Достоинства:Их нет,Недостатки:Пришёл не докомплект коробка не чем не запечатана,
282,143533250,4,,,"Не знаю как расценивать, но почему то с одной стороны мышцы напрягаются, а с другой нет, больше мощность ставишь, то с одной сильно напрягается, а с другой слабо. Куда бы не поставишь и везде этот же результат, проверенно на двух людях . Либо что то не так с устройством, либо я что то не то делаю"
283,143533250,5,Достоинства:Это просто божественно!!! Ранше на микротоки ходил в физиокабинет. Там этим управляет огромная бандура с телевизор размером. Никогда бы не подумал что эта маленькая коробочка окажется мощнее!,,
284,143533250,5,,,"Прекрасный массажёр Продавец всегда на связи, всё объяснил, прислал фото как им пользоваться. К покупке рекомендую."
285,143533250,5,,,
286,143533250,1,,,"пришел распакованый, грязный, неисправный, жаль деньги на ветер"
287,143533250,5,,,Хорошая вещь
288,143533250,5,,,Класс. Спасение от боли в плечах
289,143533250,5,,,"Хороший, был ""рогалик"" На шею с двумя липучками, я его лепила везде. А на этом 8 липучек, более можно за раз промассировать. Спасибо, где то прочитала, что переключать на ЕМС и массаж долгим нажатием на кнопку режим, сначала только переключала между 1000 и 3000 силу. В общем нравится моей спине😀"
290,143533250,5,,,"Хороший массажёр, не ожидал такого эффекта"
291,143533250,5,,,Хороший товар
292,143533250,5,,,"Пришло все отлично упаковано, полный комплект, попробовали всей семьёй, порадовала мощность, простота меню, рекомендую к покупке"
293,143533250,5,,,"Отличная штука ,моей шее очень нравиться !!!))))"
294,143533250,5,,,"Все пришло целое. Попробывали один раз, пока все понравилось"
295,143533250,5,,,"Спасибо за массажёр, он классный, как в физ кабинете👍"
296,143533250,5,,,Рекомендую 👍
297,143533250,5,,,"Супер аппарат, он уникальный. Всё работает отлично.Заказали второй. Закажу и ещё, так как люди просят. У мужа остеохондроз плечевой сустава,лечит и облегчит боль уже после второго сеанса лечения не болит лопатка. Дочери налаживаем обмен веществ, ранее ездили по больницам, а я умная мама решила приобрести этот аппарат и лечить дома. Результат ещё не увидела,четыре сеанса прошло,наверное маловато, но надеюсь на отличный результат."
298,143533250,5,,,"Ну что может быть лусше этого?))) моя шея и спина сказали спасибо! Аппарат огонь 🔥 токи есть, и достаточно выслко можно поднять, чувствую себя даже лу ше, чем в кабинете физиотерапии))) Это одно из лучших приобретений)"
299,143533250,5,,,"Коробка не была почему то упакованной, но все пришло целым. Уже испробовано в работе, замечаний нет.Все режимы работают.Рекомендую."
300,143533250,5,,,"Отличный массажер, рекомендую."
301,143533250,5,,,"Я брала больше из-за насадки лор. Страдаю синуситом. В этот раз ухо воспалилось, снимала боль этой насадкой, прогрева лось и становилось легче"
302,143533250,5,,,"Работает,посмотрим как будем худеть"
303,143533250,5,,,Пока все классно)
304,143533250,5,,,👍👍👍👍👍👍
305,143533250,5,,,Очень хорошие токи! И все понятно по использованию
306,143533250,1,,,"Вернула - нет защитной пленки на самом устройстве, само устройство в царапинах и грязи, внутри что-то звенит, будто откололось. Ощущение, что был в эксплуатации и возвращен. Упаковка - отдельный вид, в чем сложность упаковать в транспортный крафт? Наклейки и надписи, надрывы - это все крайне неприятно выкупать. Поэтому возврат по браку, поставщику единица."
307,143533250,5,,,использую для обезболивания после травмы плеча. реально работает. избавилась от таблеток. рекомендую.
308,143533250,5,,,Все норм
309,143533250,1,,,"Аппарат пришёл в не запечатанной коробке. Экран без пленки, поцарапан, явно им уже пользовались. Накладки всево пять, вместо заявленных восьми. Батарейки отсутствуют. Возврат."
310,143533250,1,,,"Нету гарантии не положили, включился но не работает , нечего не делает , 2000 на мусорку пошли ..."
311,143533250,3,,,"Заказала товар, думала сегодня опробую Но увы, не положили пульт. Обидно конечно. Заказала по новой, надеюсь не подведут"
312,143533250,5,,,"Очень легкий в управлении, компактный, хорошо упакован. Супер аппарат! Проверили в действии 👍все члены нашей большой семьи очень довольны"
313,143533250,5,,,👍👍👍
314,143533250,3,,,Качество не соответствует описанию явно там не 5% Эластана .
315,143533250,5,,,Очень хорошо помогает.Мама и я мучаемся от болей в спине и ногах. Теперь физиопроцедуры дома. Супер. Спасибо продавцу
316,143533250,5,,,"С упаковкой беда, но в целом комплектность полная и всё исправно"
317,143533250,5,,,Очень удивил прибор)все рекомендую себе прикупить
318,143533250,5,,,"Имба ваще, прикольное чувство, советую"
319,143533250,5,,,Семье понравился. Физиолечение на дому.
320,143533250,5,,,Отличный прибор. Рекомендую.
321,143533250,5,,,"Эффективный массажер! Боль снимает очень хорошо, однозначно рекомендую!хотелось бы отметить чат поддержки, ответили быстро и предоставили всю интересующую информацию!"
322,143533250,5,,,"Хочу написать про добросовестность продавца! Мой аппарат работал чуть больше месяца и почему-то перестал включаться совсем. При том, что у моей мамы такой же (брала здесь же), работает исправно уже больше полугода. Я сразу же написала заявку на брак и мне одобрили! Я очень этому рада и благодарна вам и с удовольствием закажу у вас новый! Аппарат просто палочка-выручалочка! Мы с с муже оценили (снимает боль в спине, спазмы мышц и другие виды болей). Однозначно рекомендую и аппарат и продавца!!!!!"
323,143533250,5,,,Отличная штука !!
324,143533250,4,,,"Очень хороший,рабочий аппарат.Аналог нашего амплипульса или СМТ.Здорово,что можно иметь такой дома.Спасибо производителю.Сняла звезду за хамское отношение к товару и покупателю со стороны продавца.Претензии к упаковке,которой нет!Прибор пришел раздетый,не было даже тоненького пакетика.Как из фактически не закрытой коробки не повываливалось все по пути,просто чудо.Напрягитесь, уважаемые,закупите пакетики! Сухофрукты люди упаковывают лучше."
325,143533250,5,,,Всё хорошо
326,143533250,5,,,"Отличный массажер! Вернула только потому, что нашла такой же дешевле. В нем режимы ""tens, ems, mass"" переключается долгим нажатием на кнопку ""режим"", плюс частота меняется, так что в итоге разных программ больше 24!!! И ещё, он очень мощный! Я вначале использовала только 1 выход с двумя электродами. И еле выдерживала на 1 мощности. Но когда решилась подключить сразу 8 электродов, оказалось, что это намного легче выдержать, и теперь каждый день ставлю 8 электродов на час. Итог, за неделю вдвое уменьшился ""спасательный круг"" на животе и валик на ""холке""!!! ))) Оооочень рекомендую !!!"
327,143533250,5,,,"Массажёр хорошо укомплектован, прекрасно прорабатывает мышцы, всем довольна!"
328,143533250,5,,,Некоторые режимы после работы 15 секунд выключаются
329,143533250,5,,,"Супер вещь, сомневалась но он превзошёл все мои ожидания, да ещё ща такую цену 👍👍"
330,143533250,5,,,"Интересный аппарат, ток чувствуется, режимы всё разные и по разному они ощущаются. Пришёл, целый в срок"
331,143533250,5,,,"В целом очень довольна- пришёл целый, рабочий, массаж делает неплохо, инструкция на русском, простая и понятная, прост в управлении. Аккумулятор ёмкий, хватает надолго. Прицепил, выставил программу, положил в карман-и занимайся своими делами.Но есть пара моментов-нет возможности изменить время процедуры и во время работы экран выходит в режим ожидания, и чтобы посмотреть сколько времени осталось, нужно уменьшить/увеличить мощность, либо поменять режим, и в описании прибора где и что не пронумеровано, на схеме да, а вот в описании-нет. Приходилось разбираться методом тыка. Кто купит-имейте ввиду-вверху разъёмы под насадки, а сбоку-под блок питания. И обязательно читайте инструкцию-чтобы понять какой вид и режим массажа вам нужен-тогда останетесь довольны эффектом."
332,143533250,5,,,Действительно работаем. Снимает спазмы. Глубоко прорабатывает мышцы. Рекомендасьен!
